round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
150,33000,0.5,"[0.7,1.0)",46,0.751808,0.660805,0.00412589,0.00272641,332.4185,32.5781,19.2237,14.4523
150,33000,0.5,boundary(r=t),7012,0.0,1.0,0.01048084,0.01048084,121.579,0.0,0.0,0.0
151,33220,0.496667,"[0.0,0.1)",1869,0.050699,1.118852,0.01051627,0.01176615,127.2245,33.5135,32.7228,1.6225
151,33220,0.496667,"[0.1,0.3)",2923,0.193369,1.026095,0.00744377,0.00763801,199.6979,33.8629,33.0783,6.5354
151,33220,0.496667,"[0.3,0.5)",1594,0.388508,0.899229,0.00496982,0.00446901,363.0189,33.5287,32.2061,12.3486
151,33220,0.496667,"[0.5,0.7)",558,0.57384,0.778751,0.00532358,0.00414575,328.6504,33.2145,22.1576,12.5611
151,33220,0.496667,"[0.7,1.0)",69,0.749443,0.664562,0.00469361,0.00311919,420.6199,33.5941,20.6648,15.6106
151,33220,0.496667,boundary(r=t),7012,0.0,1.0,0.01041022,0.01041022,122.0627,0.0,0.0,0.0
152,33440,0.493333,"[0.0,0.1)",1902,0.04962,1.118758,0.01073961,0.01201502,127.1251,33.7001,32.1791,1.5383
152,33440,0.493333,"[0.1,0.3)",2880,0.19374,1.02568,0.00752749,0.0077208,201.6881,33.7541,32.846,6.4515
152,33440,0.493333,"[0.3,0.5)",1645,0.386486,0.901206,0.00498494,0.00449246,367.173,33.6667,32.837,12.5269
152,33440,0.493333,"[0.5,0.7)",530,0.575697,0.778991,0.00550067,0.00428497,292.8932,33.3793,21.2235,12.1239
152,33440,0.493333,"[0.7,1.0)",56,0.753753,0.663928,0.00548262,0.00364007,256.6305,33.2985,16.449,12.348
152,33440,0.493333,boundary(r=t),7012,0.0,1.0,0.01059674,0.01059674,119.6855,0.0,0.0,0.0
153,33660,0.49,"[0.0,0.1)",1799,0.049437,1.11808,0.01070179,0.01196545,126.3591,33.6979,32.1061,1.5436
153,33660,0.49,"[0.1,0.3)",2991,0.194372,1.0251,0.00750089,0.00768917,196.6622,33.7833,32.2976,6.3947
153,33660,0.49,"[0.3,0.5)",1619,0.387719,0.901082,0.0050242,0.00452721,365.7316,33.8181,32.6952,12.5021
153,33660,0.49,"[0.5,0.7)",548,0.572512,0.782512,0.00544949,0.00426429,320.8981,33.3564,22.1669,12.5573
153,33660,0.49,"[0.7,1.0)",56,0.760355,0.662019,0.00517922,0.00342874,355.6374,33.0607,18.6454,14.2258
153,33660,0.49,boundary(r=t),7012,0.0,1.0,0.01062906,0.01062906,120.4188,0.0,0.0,0.0
154,33880,0.486667,"[0.0,0.1)",1847,0.049744,1.117078,0.0111877,0.01249753,122.4091,33.8259,32.0468,1.5628
154,33880,0.486667,"[0.1,0.3)",2966,0.193466,1.025508,0.00752262,0.00771451,194.1839,33.779,31.5739,6.1866
154,33880,0.486667,"[0.3,0.5)",1570,0.386252,0.902682,0.00502653,0.00453736,366.7425,33.7117,32.7967,12.4709
154,33880,0.486667,"[0.5,0.7)",573,0.574701,0.782613,0.00524015,0.00410101,311.412,33.5318,22.3616,12.771
154,33880,0.486667,"[0.7,1.0)",57,0.747203,0.672697,0.00420862,0.00283112,409.9622,33.1898,20.6906,15.546
154,33880,0.486667,boundary(r=t),7012,0.0,1.0,0.0104073,0.0104073,122.0809,0.0,0.0,0.0
155,34100,0.483333,"[0.0,0.1)",1796,0.049342,1.11653,0.01066062,0.01190291,126.4058,33.6779,32.3508,1.556
155,34100,0.483333,"[0.1,0.3)",3036,0.19292,1.025682,0.00770923,0.00790721,197.1806,33.8419,32.4023,6.3442
155,34100,0.483333,"[0.3,0.5)",1629,0.387451,0.90259,0.00509831,0.00460168,377.6832,33.6251,32.5309,12.4127
155,34100,0.483333,"[0.5,0.7)",495,0.578685,0.781564,0.00534219,0.00417527,291.2808,33.589,21.4063,12.2534
155,34100,0.483333,"[0.7,1.0)",57,0.749174,0.673651,0.00518698,0.00349421,304.4083,33.4328,19.1308,14.2742
155,34100,0.483333,boundary(r=t),7012,0.0,1.0,0.0106605,0.0106605,120.2646,0.0,0.0,0.0
156,34320,0.48,"[0.0,0.1)",1866,0.050133,1.115236,0.01085117,0.01210161,125.0571,33.733,32.1412,1.5677
156,34320,0.48,"[0.1,0.3)",2956,0.192643,1.025677,0.00759863,0.00779374,201.4231,33.8069,33.1056,6.5106
156,34320,0.48,"[0.3,0.5)",1574,0.386081,0.904112,0.00508696,0.00459918,376.9368,33.5603,32.4714,12.3789
156,34320,0.48,"[0.5,0.7)",552,0.575459,0.785119,0.00542539,0.00425958,312.0281,33.4561,21.6735,12.3077
156,34320,0.48,"[0.7,1.0)",65,0.746046,0.678082,0.00492735,0.00334115,343.5018,33.3588,18.5773,13.9068
156,34320,0.48,boundary(r=t),7012,0.0,1.0,0.01065026,0.01065026,120.3533,0.0,0.0,0.0
157,34540,0.476667,"[0.0,0.1)",1909,0.049833,1.114628,0.01084154,0.01208429,125.5762,33.7592,32.1332,1.5575
157,34540,0.476667,"[0.1,0.3)",2901,0.194003,1.024651,0.00745727,0.0076411,205.7938,33.7898,33.4332,6.6025
157,34540,0.476667,"[0.3,0.5)",1630,0.386778,0.904342,0.00500302,0.00452444,402.7267,33.5595,34.0222,12.9307
157,34540,0.476667,"[0.5,0.7)",511,0.574229,0.787361,0.0054373,0.00428112,275.6427,33.458,21.0285,12.0074
157,34540,0.476667,"[0.7,1.0)",62,0.742321,0.682372,0.00518226,0.00353623,330.4652,32.7958,18.5718,13.8332
157,34540,0.476667,boundary(r=t),7012,0.0,1.0,0.0105868,0.0105868,120.3988,0.0,0.0,0.0
158,34760,0.473333,"[0.0,0.1)",1819,0.047609,1.115202,0.01069658,0.01192884,125.0602,33.6772,32.5534,1.4992
158,34760,0.473333,"[0.1,0.3)",2970,0.193131,1.025021,0.00757287,0.00776235,197.8122,33.8973,32.5337,6.3842
158,34760,0.473333,"[0.3,0.5)",1616,0.386177,0.905378,0.00488835,0.00442581,382.3632,33.6247,33.414,12.7456
158,34760,0.473333,"[0.5,0.7)",547,0.576812,0.78725,0.00530999,0.00418029,302.8652,33.5193,21.2243,12.1496
158,34760,0.473333,"[0.7,1.0)",61,0.7461,0.682396,0.00469336,0.00320273,339.829,33.6401,18.8395,14.0625
158,34760,0.473333,boundary(r=t),7012,0.0,1.0,0.01062457,0.01062457,119.9237,0.0,0.0,0.0
159,34980,0.47,"[0.0,0.1)",1886,0.04913,1.113461,0.01079052,0.01201482,125.0179,33.6059,31.9221,1.5323
159,34980,0.47,"[0.1,0.3)",2918,0.191809,1.025658,0.00767878,0.0078758,194.2827,33.7866,32.6781,6.3521
159,34980,0.47,"[0.3,0.5)",1611,0.387482,0.905246,0.00505989,0.00458044,384.2523,33.6642,33.3352,12.7429
159,34980,0.47,"[0.5,0.7)",535,0.574337,0.790247,0.00562452,0.00444476,294.3451,33.4845,21.3838,12.1521
159,34980,0.47,"[0.7,1.0)",63,0.740826,0.687895,0.00548353,0.00377209,305.9331,32.2655,17.8567,13.257
159,34980,0.47,boundary(r=t),7012,0.0,1.0,0.010557,0.010557,120.7055,0.0,0.0,0.0
160,35200,0.466667,"[0.0,0.1)",1828,0.048257,1.113187,0.01100546,0.01225113,121.273,33.7558,31.5707,1.5105
160,35200,0.466667,"[0.1,0.3)",2959,0.191717,1.025532,0.00758609,0.00777978,193.4736,33.762,32.1978,6.2723
160,35200,0.466667,"[0.3,0.5)",1648,0.387923,0.905653,0.00508827,0.00460821,368.1095,33.5996,32.5171,12.439
160,35200,0.466667,"[0.5,0.7)",526,0.577194,0.789979,0.00560921,0.00443116,301.9503,33.2893,21.4207,12.2146
160,35200,0.466667,"[0.7,1.0)",52,0.747664,0.685786,0.00481764,0.00330387,316.3084,33.4926,18.943,14.108
160,35200,0.466667,boundary(r=t),7012,0.0,1.0,0.0105961,0.0105961,120.6644,0.0,0.0,0.0
161,35420,0.463333,"[0.0,0.1)",1828,0.050229,1.111184,0.01104004,0.01226751,124.5921,33.6786,31.5074,1.5534
161,35420,0.463333,"[0.1,0.3)",2918,0.192633,1.024794,0.00759192,0.00778015,202.8662,33.7984,33.4762,6.6205
161,35420,0.463333,"[0.3,0.5)",1677,0.386586,0.907125,0.00506977,0.00459891,373.7209,33.5726,32.6258,12.4371
161,35420,0.463333,"[0.5,0.7)",544,0.573138,0.793981,0.00513221,0.00407487,338.6707,33.5733,22.656,12.806
161,35420,0.463333,"[0.7,1.0)",46,0.748088,0.687815,0.00517319,0.0035582,335.5872,33.4488,18.7242,14.0118
161,35420,0.463333,boundary(r=t),7012,0.0,1.0,0.01068886,0.01068886,119.0126,0.0,0.0,0.0
162,35640,0.46,"[0.0,0.1)",1903,0.049082,1.111081,0.01072873,0.01192048,127.5007,33.6428,33.1935,1.6155
162,35640,0.46,"[0.1,0.3)",2991,0.191731,1.025161,0.00769486,0.00788847,196.7042,33.7637,32.8027,6.3711
162,35640,0.46,"[0.3,0.5)",1530,0.387216,0.907422,0.00502634,0.00456101,386.9603,33.6938,32.994,12.6427
162,35640,0.46,"[0.5,0.7)",533,0.579754,0.791422,0.00534949,0.00423371,293.6161,33.3565,21.347,12.3059
162,35640,0.46,"[0.7,1.0)",56,0.738915,0.695538,0.0051869,0.00360769,262.2952,33.4552,17.8638,13.1728
162,35640,0.46,boundary(r=t),7012,0.0,1.0,0.01054946,0.01054946,120.658,0.0,0.0,0.0
163,35860,0.456667,"[0.0,0.1)",1845,0.04868,1.110519,0.0107272,0.01191276,124.923,33.6947,32.9079,1.5566
163,35860,0.456667,"[0.1,0.3)",3031,0.194406,1.023379,0.00757487,0.00775196,198.0743,33.7971,33.1951,6.5281
163,35860,0.456667,"[0.3,0.5)",1531,0.386644,0.908424,0.00494769,0.0044946,389.6373,33.626,33.2981,12.7299
163,35860,0.456667,"[0.5,0.7)",539,0.576095,0.79514,0.00534889,0.00425312,295.7481,33.6053,21.6403,12.3772
163,35860,0.456667,"[0.7,1.0)",67,0.753294,0.689015,0.00526307,0.00362634,299.1009,32.7815,18.0076,13.6384
163,35860,0.456667,boundary(r=t),7012,0.0,1.0,0.01066349,0.01066349,119.7197,0.0,0.0,0.0
164,36080,0.453333,"[0.0,0.1)",1862,0.047702,1.110295,0.01115285,0.01238296,122.7264,33.8167,31.5864,1.4702
164,36080,0.453333,"[0.1,0.3)",2985,0.189944,1.02586,0.00772002,0.00791966,196.1917,33.8519,33.074,6.395
164,36080,0.453333,"[0.3,0.5)",1610,0.387272,0.908719,0.00503433,0.00457479,381.7038,33.7429,33.2029,12.7112
164,36080,0.453333,"[0.5,0.7)",495,0.573466,0.798207,0.00548104,0.00437501,297.5795,33.4287,21.5878,12.2952
164,36080,0.453333,"[0.7,1.0)",61,0.757286,0.68897,0.00444156,0.0030601,562.0373,33.1444,21.4485,16.1549
164,36080,0.453333,boundary(r=t),7012,0.0,1.0,0.01062263,0.01062263,119.5087,0.0,0.0,0.0
165,36300,0.45,"[0.0,0.1)",1813,0.049628,1.108354,0.01095536,0.01214243,125.0706,33.7299,31.5449,1.5422
165,36300,0.45,"[0.1,0.3)",2926,0.194003,1.023276,0.00756309,0.00773913,198.336,33.8515,32.9384,6.4911
165,36300,0.45,"[0.3,0.5)",1664,0.385582,0.910377,0.00503515,0.00458388,390.5838,33.7737,33.8658,12.8622
165,36300,0.45,"[0.5,0.7)",557,0.577384,0.797377,0.00556948,0.00444098,301.5039,33.3783,20.9554,12.0085
165,36300,0.45,"[0.7,1.0)",53,0.760678,0.689271,0.00499013,0.00343955,428.0438,32.6546,20.0487,15.192
165,36300,0.45,boundary(r=t),7012,0.0,1.0,0.01069061,0.01069061,119.9074,0.0,0.0,0.0
166,36520,0.446667,"[0.0,0.1)",1858,0.048078,1.108455,0.01089555,0.01207723,123.4994,33.6841,31.8877,1.4969
166,36520,0.446667,"[0.1,0.3)",2917,0.193874,1.023181,0.0076072,0.00778354,199.2032,33.8206,32.9153,6.4966
166,36520,0.446667,"[0.3,0.5)",1627,0.385769,0.910933,0.00496989,0.00452724,385.643,33.7126,33.7473,12.8789
166,36520,0.446667,"[0.5,0.7)",543,0.577613,0.798692,0.00541359,0.00432379,330.983,33.5897,22.4724,12.8326
166,36520,0.446667,"[0.7,1.0)",68,0.748402,0.698795,0.0051193,0.00357734,316.4166,33.5965,18.917,14.2584
166,36520,0.446667,boundary(r=t),7012,0.0,1.0,0.01069264,0.01069264,119.6371,0.0,0.0,0.0
167,36740,0.443333,"[0.0,0.1)",1856,0.04875,1.107259,0.01066441,0.01180827,125.7014,33.6508,32.3778,1.5282
167,36740,0.443333,"[0.1,0.3)",2949,0.194611,1.02258,0.00767008,0.00784328,196.2515,33.8807,32.625,6.4572
167,36740,0.443333,"[0.3,0.5)",1612,0.384555,0.912298,0.00506349,0.00461942,401.7867,33.4545,33.7995,12.7678
167,36740,0.443333,"[0.5,0.7)",536,0.573303,0.802684,0.00543167,0.00435991,290.1941,33.3519,21.4875,12.2164
167,36740,0.443333,"[0.7,1.0)",60,0.755464,0.696964,0.00538639,0.00375412,278.5588,32.5373,17.9995,13.6012
167,36740,0.443333,boundary(r=t),7012,0.0,1.0,0.01082894,0.01082894,118.7268,0.0,0.0,0.0
168,36960,0.44,"[0.0,0.1)",1802,0.049655,1.105947,0.01103509,0.01220423,122.4075,33.7238,31.4054,1.532
168,36960,0.44,"[0.1,0.3)",3052,0.192212,1.023793,0.007737,0.00792109,194.6062,33.8363,32.5142,6.3664
168,36960,0.44,"[0.3,0.5)",1578,0.385798,0.912245,0.00494817,0.00451394,362.6054,33.5949,32.792,12.5155
168,36960,0.44,"[0.5,0.7)",525,0.572536,0.804629,0.00523802,0.00421466,401.9155,33.5217,23.3878,13.2761
168,36960,0.44,"[0.7,1.0)",56,0.739393,0.708683,0.00555083,0.00393377,421.4887,33.8504,20.1299,15.0396
168,36960,0.44,boundary(r=t),7012,0.0,1.0,0.01057353,0.01057353,120.5725,0.0,0.0,0.0
169,37180,0.436667,"[0.0,0.1)",1855,0.049076,1.105468,0.01112718,0.01230074,124.1994,33.8752,31.3504,1.5064
169,37180,0.436667,"[0.1,0.3)",2981,0.193121,1.023095,0.00758778,0.00776302,193.3355,33.8696,32.397,6.3682
169,37180,0.436667,"[0.3,0.5)",1568,0.385265,0.913209,0.00495384,0.00452389,377.8201,33.7613,33.4979,12.7198
169,37180,0.436667,"[0.5,0.7)",537,0.574168,0.805205,0.00533848,0.00429857,332.2197,33.5222,22.5361,12.8276
169,37180,0.436667,"[0.7,1.0)",72,0.751022,0.704131,0.00505734,0.00356103,297.4855,32.828,18.4195,13.9712
169,37180,0.436667,boundary(r=t),7012,0.0,1.0,0.01068694,0.01068694,119.6697,0.0,0.0,0.0
170,37400,0.433333,"[0.0,0.1)",1831,0.049859,1.10422,0.0111578,0.01232066,122.5567,33.7902,31.9679,1.5873
170,37400,0.433333,"[0.1,0.3)",2893,0.193918,1.022469,0.00751001,0.00767875,200.6134,33.8875,33.5453,6.6183
170,37400,0.433333,"[0.3,0.5)",1699,0.384775,0.914149,0.00490647,0.00448524,377.7072,33.5854,33.5009,12.6698
170,37400,0.433333,"[0.5,0.7)",532,0.574919,0.806246,0.00538967,0.0043454,273.1486,33.2146,20.8182,11.8655
170,37400,0.433333,"[0.7,1.0)",58,0.743072,0.71088,0.00451761,0.00321148,334.9326,33.313,19.0412,14.1346
170,37400,0.433333,boundary(r=t),7012,0.0,1.0,0.01084882,0.01084882,119.5882,0.0,0.0,0.0
171,37620,0.43,"[0.0,0.1)",1962,0.047711,1.10464,0.01104366,0.01219927,123.6986,33.6486,32.0465,1.4743
171,37620,0.43,"[0.1,0.3)",2898,0.191927,1.023418,0.00772605,0.00790697,195.8399,33.8284,32.5841,6.3532
171,37620,0.43,"[0.3,0.5)",1588,0.385597,0.914345,0.00506919,0.00463499,362.6186,33.5834,32.0911,12.1961
171,37620,0.43,"[0.5,0.7)",493,0.57604,0.807092,0.0054181,0.0043729,266.2794,33.6294,20.7551,11.8558
171,37620,0.43,"[0.7,1.0)",72,0.748243,0.710164,0.00493825,0.00350696,330.2319,33.2374,18.4935,13.7929
171,37620,0.43,boundary(r=t),7012,0.0,1.0,0.01075052,0.01075052,118.4056,0.0,0.0,0.0
172,37840,0.426667,"[0.0,0.1)",1781,0.049932,1.102582,0.01121388,0.01236423,122.1105,33.8235,32.103,1.5679
172,37840,0.426667,"[0.1,0.3)",3041,0.191126,1.023682,0.00768646,0.00786849,196.9077,33.8186,32.9162,6.4116
172,37840,0.426667,"[0.3,0.5)",1587,0.38511,0.915269,0.0051161,0.0046826,369.5188,33.7006,32.8747,12.4835
172,37840,0.426667,"[0.5,0.7)",540,0.573942,0.809757,0.00549104,0.00444641,280.3846,33.6304,21.17,12.0597
172,37840,0.426667,"[0.7,1.0)",64,0.749576,0.711446,0.00526933,0.00374884,346.2871,32.7933,18.5299,13.9137
172,37840,0.426667,boundary(r=t),7012,0.0,1.0,0.01087925,0.01087925,118.7169,0.0,0.0,0.0
173,38060,0.423333,"[0.0,0.1)",1823,0.049243,1.102169,0.01122559,0.0123725,122.3457,33.7038,31.1795,1.4952
173,38060,0.423333,"[0.1,0.3)",2906,0.192302,1.022845,0.00763132,0.00780566,197.3812,33.7583,33.0234,6.4456
173,38060,0.423333,"[0.3,0.5)",1696,0.387775,0.91446,0.00506221,0.00462919,378.6288,33.6541,32.9967,12.6483
173,38060,0.423333,"[0.5,0.7)",526,0.571811,0.8124,0.00534693,0.00434385,318.4795,33.6129,22.3597,12.6486
173,38060,0.423333,"[0.7,1.0)",62,0.752983,0.712053,0.00535453,0.00381271,296.9681,33.1679,18.2649,13.7271
173,38060,0.423333,boundary(r=t),7012,0.0,1.0,0.0107881,0.0107881,117.6262,0.0,0.0,0.0
174,38280,0.42,"[0.0,0.1)",1843,0.04957,1.101184,0.01110207,0.01222543,123.2185,33.7852,31.4465,1.5059
174,38280,0.42,"[0.1,0.3)",2956,0.192522,1.022547,0.00774989,0.00792463,198.6438,33.6394,32.3842,6.3404
174,38280,0.42,"[0.3,0.5)",1622,0.388251,0.914877,0.00501244,0.00458576,386.1988,33.6488,33.4198,12.8057
174,38280,0.42,"[0.5,0.7)",529,0.573638,0.812838,0.00534963,0.00434838,307.2451,33.4076,21.8623,12.4186
174,38280,0.42,"[0.7,1.0)",63,0.747249,0.717275,0.00488336,0.00350271,745.3993,33.3479,24.1892,18.0439
174,38280,0.42,boundary(r=t),7012,0.0,1.0,0.01089403,0.01089403,119.6255,0.0,0.0,0.0
175,38500,0.416667,"[0.0,0.1)",1818,0.049765,1.100283,0.01130166,0.01243502,122.3431,33.7595,31.8379,1.5487
175,38500,0.416667,"[0.1,0.3)",3044,0.193821,1.021658,0.00754813,0.00771161,200.279,33.7954,32.9061,6.5123
175,38500,0.416667,"[0.3,0.5)",1546,0.385964,0.916789,0.00508452,0.00466143,363.4026,33.6854,32.8867,12.5518
175,38500,0.416667,"[0.5,0.7)",530,0.57141,0.815604,0.00533698,0.00435286,317.247,33.3676,22.2528,12.5261
175,38500,0.416667,"[0.7,1.0)",75,0.754866,0.715345,0.00473832,0.00338953,338.9532,33.6892,20.2325,15.2724
175,38500,0.416667,boundary(r=t),7012,0.0,1.0,0.01086286,0.01086286,119.531,0.0,0.0,0.0
176,38720,0.413333,"[0.0,0.1)",1787,0.050265,1.099224,0.01097076,0.01205932,124.4186,33.6319,32.1865,1.5905
176,38720,0.413333,"[0.1,0.3)",3008,0.191098,1.022961,0.00779114,0.00797003,198.6993,33.8646,33.4155,6.4979
176,38720,0.413333,"[0.3,0.5)",1633,0.386044,0.917414,0.00510575,0.00468408,378.7184,33.6302,33.3899,12.6774
176,38720,0.413333,"[0.5,0.7)",530,0.577516,0.813739,0.00532819,0.00433576,340.5052,33.2067,22.7877,12.9635
176,38720,0.413333,"[0.7,1.0)",55,0.746579,0.722271,0.00508208,0.00367064,328.7148,33.4473,18.8768,14.1348
176,38720,0.413333,boundary(r=t),7012,0.0,1.0,0.01092355,0.01092355,117.6105,0.0,0.0,0.0
177,38940,0.41,"[0.0,0.1)",1840,0.049031,1.099078,0.01110588,0.01220623,124.338,33.6688,31.8097,1.5087
177,38940,0.41,"[0.1,0.3)",2991,0.193106,1.021697,0.00768432,0.00785105,193.1898,33.827,32.2546,6.3293
177,38940,0.41,"[0.3,0.5)",1605,0.385528,0.918347,0.00489898,0.00449896,389.6444,33.6608,33.9334,12.9205
177,38940,0.41,"[0.5,0.7)",517,0.572178,0.818082,0.00515573,0.00421782,363.1183,33.6467,23.1956,13.1552
177,38940,0.41,"[0.7,1.0)",60,0.756956,0.71888,0.00434919,0.00312654,331.2395,32.9132,19.2068,14.5135
177,38940,0.41,boundary(r=t),7012,0.0,1.0,0.01089671,0.01089671,118.0382,0.0,0.0,0.0
178,39160,0.406667,"[0.0,0.1)",1843,0.049668,1.097933,0.01109426,0.01218076,124.8667,33.7674,31.337,1.5165
178,39160,0.406667,"[0.1,0.3)",3011,0.193399,1.021368,0.00777994,0.00794618,193.9782,33.9116,32.3142,6.3603
178,39160,0.406667,"[0.3,0.5)",1558,0.385365,0.919093,0.00508157,0.00467044,367.1756,33.6705,32.8924,12.4864
178,39160,0.406667,"[0.5,0.7)",550,0.573179,0.819075,0.00553213,0.00453123,274.4628,33.3544,21.12,11.9627
178,39160,0.406667,"[0.7,1.0)",51,0.749739,0.724913,0.0045737,0.00331553,469.3958,33.6445,21.8305,16.3849
178,39160,0.406667,boundary(r=t),7012,0.0,1.0,0.01084392,0.01084392,118.9284,0.0,0.0,0.0
179,39380,0.403333,"[0.0,0.1)",1847,0.049741,1.097091,0.01092701,0.01198793,123.8291,33.685,32.3957,1.595
179,39380,0.403333,"[0.1,0.3)",2924,0.193806,1.020975,0.0077271,0.00788918,197.6765,33.8243,32.9015,6.4716
179,39380,0.403333,"[0.3,0.5)",1668,0.384464,0.920232,0.00510973,0.00470214,379.5253,33.8063,33.7185,12.6956
179,39380,0.403333,"[0.5,0.7)",522,0.573648,0.820262,0.00525037,0.00430668,305.2237,33.5883,22.2303,12.6166
179,39380,0.403333,"[0.7,1.0)",52,0.740161,0.732338,0.00527215,0.00386099,503.5679,33.3385,19.765,14.7977
179,39380,0.403333,boundary(r=t),7012,0.0,1.0,0.01085624,0.01085624,118.0838,0.0,0.0,0.0
180,39600,0.4,"[0.0,0.1)",1909,0.049264,1.09654,0.01116796,0.01224612,121.948,33.7742,31.9567,1.5086
180,39600,0.4,"[0.1,0.3)",2927,0.192691,1.021388,0.00776891,0.00793507,199.1637,33.8175,33.0109,6.5045
180,39600,0.4,"[0.3,0.5)",1572,0.387966,0.919048,0.00493336,0.004534,391.1953,33.7199,34.0565,13.0369
180,39600,0.4,"[0.5,0.7)",533,0.57558,0.820726,0.00544911,0.00447223,310.409,33.4919,22.4662,12.7592
180,39600,0.4,"[0.7,1.0)",72,0.742816,0.733048,0.00459986,0.00337192,355.9312,33.1071,19.3484,14.4304
180,39600,0.4,boundary(r=t),7012,0.0,1.0,0.01088888,0.01088888,118.0085,0.0,0.0,0.0
181,39820,0.396667,"[0.0,0.1)",1842,0.049134,1.095817,0.01127104,0.01235101,120.8144,33.7832,30.9851,1.4754
181,39820,0.396667,"[0.1,0.3)",2958,0.191981,1.021578,0.00783257,0.00800158,194.0787,33.8655,32.6865,6.3765
181,39820,0.396667,"[0.3,0.5)",1653,0.386105,0.920693,0.00510618,0.00470122,397.7678,33.6887,33.5716,12.8235
181,39820,0.396667,"[0.5,0.7)",501,0.576116,0.821938,0.0053915,0.00443148,364.4293,33.442,22.5969,12.8726
181,39820,0.396667,"[0.7,1.0)",59,0.755227,0.728833,0.00446589,0.00325488,389.2723,33.4554,19.7534,14.8505
181,39820,0.396667,boundary(r=t),7012,0.0,1.0,0.01081477,0.01081477,119.2766,0.0,0.0,0.0
182,40040,0.393333,"[0.0,0.1)",1875,0.049492,1.09483,0.0110914,0.0121432,123.2371,33.6927,32.251,1.5535
182,40040,0.393333,"[0.1,0.3)",2944,0.193689,1.020518,0.00774319,0.00790207,204.1673,33.8256,33.4584,6.6005
182,40040,0.393333,"[0.3,0.5)",1608,0.386022,0.921397,0.00517244,0.00476587,373.7138,33.6636,32.9396,12.5651
182,40040,0.393333,"[0.5,0.7)",527,0.573897,0.824596,0.00555016,0.00457664,304.8108,33.4042,21.9462,12.4861
182,40040,0.393333,"[0.7,1.0)",59,0.752097,0.732779,0.00492125,0.00360619,675.5361,33.7595,23.7048,17.811
182,40040,0.393333,boundary(r=t),7012,0.0,1.0,0.01095495,0.01095495,117.4803,0.0,0.0,0.0
183,40260,0.39,"[0.0,0.1)",1776,0.050614,1.093464,0.01101532,0.01204486,124.6204,33.5936,30.9149,1.5164
183,40260,0.39,"[0.1,0.3)",2961,0.193835,1.020272,0.00775956,0.00791686,192.212,33.8659,31.9383,6.3024
183,40260,0.39,"[0.3,0.5)",1705,0.386991,0.92157,0.00516232,0.00475744,376.6589,33.6314,32.8051,12.5406
183,40260,0.39,"[0.5,0.7)",508,0.579418,0.823242,0.00539048,0.00443767,291.8381,33.6382,21.3571,12.2939
183,40260,0.39,"[0.7,1.0)",63,0.748303,0.737015,0.00473353,0.00348868,351.424,32.7252,19.4354,14.5275
183,40260,0.39,boundary(r=t),7012,0.0,1.0,0.01105699,0.01105699,117.2545,0.0,0.0,0.0
184,40480,0.386667,"[0.0,0.1)",1825,0.050257,1.09284,0.01119317,0.01223234,123.4288,33.7375,31.4466,1.5633
184,40480,0.386667,"[0.1,0.3)",2967,0.193175,1.020435,0.00761635,0.007772,195.8034,33.8621,32.8736,6.4257
184,40480,0.386667,"[0.3,0.5)",1605,0.387685,0.921889,0.00494077,0.00455484,397.9319,33.7439,34.1709,13.1144
184,40480,0.386667,"[0.5,0.7)",565,0.576797,0.82607,0.00536783,0.0044342,352.9634,33.2714,22.0906,12.7043
184,40480,0.386667,"[0.7,1.0)",51,0.759606,0.733381,0.00496519,0.00364138,298.7113,32.7009,17.4838,13.2881
184,40480,0.386667,boundary(r=t),7012,0.0,1.0,0.01111782,0.01111782,116.6219,0.0,0.0,0.0
185,40700,0.383333,"[0.0,0.1)",1830,0.050108,1.092123,0.01099623,0.01200924,124.8372,33.6779,32.4581,1.578
185,40700,0.383333,"[0.1,0.3)",2951,0.190722,1.021489,0.00780206,0.00796972,188.3547,33.8726,32.2719,6.2408
185,40700,0.383333,"[0.3,0.5)",1648,0.387839,0.922473,0.00501756,0.00462856,372.7252,33.6265,33.1425,12.6726
185,40700,0.383333,"[0.5,0.7)",530,0.573152,0.829412,0.00537346,0.00445681,300.9858,33.3704,21.7947,12.3854
185,40700,0.383333,"[0.7,1.0)",54,0.755741,0.73771,0.00522828,0.00385696,314.0496,32.7927,17.9991,13.6529
185,40700,0.383333,boundary(r=t),7012,0.0,1.0,0.01095154,0.01095154,117.7567,0.0,0.0,0.0
186,40920,0.38,"[0.0,0.1)",1904,0.049462,1.091656,0.01109795,0.01211514,120.589,33.7316,31.8797,1.5488
186,40920,0.38,"[0.1,0.3)",2854,0.19227,1.020531,0.00778902,0.00794894,194.7108,33.8753,32.7849,6.4091
186,40920,0.38,"[0.3,0.5)",1639,0.383858,0.925133,0.00517479,0.00478737,382.7957,33.6668,32.5589,12.3317
186,40920,0.38,"[0.5,0.7)",560,0.573626,0.830621,0.00543949,0.00451816,291.3534,33.3718,21.795,12.3927
186,40920,0.38,"[0.7,1.0)",56,0.751681,0.741954,0.00466568,0.00346172,299.7362,33.1924,18.8233,14.1525
186,40920,0.38,boundary(r=t),7012,0.0,1.0,0.01104752,0.01104752,117.3615,0.0,0.0,0.0
