beat_count_max,beat_count_mean,beat_count_min,beat_count_sd,cond_timing_sd_ms,frac_unstable_beats,gt_detection_prob,nfe,seed_pair_f1,subject,window
10,8.625,7,0.7071067811865476,35.89365399092252,0.0,0.90625,1,0.5555555555555556,k2s,22641
11,9.15625,7,0.9540871333712221,50.48405180515158,0.2222222222222222,0.9375,1,0.4444444444444444,k2s,22704
12,9.46875,5,1.3194420863966856,66.22487634404374,0.9,0.5625,1,0.19999999999999998,k2s,22746
11,9.0625,5,0.981687158630159,47.56120670764835,0.0,0.9375,1,0.4444444444444444,k2s,22871
13,9.65625,5,1.8770150462558812,77.60695457049975,0.9,0.453125,1,0.10526315789473685,k2s,22959
12,9.25,5,1.7413380098407456,89.04203335571633,1.0,0.34375,1,0.11111111111111112,k2s,23162
12,9.71875,5,1.6893284598210292,79.02516497007642,0.9090909090909091,0.4375,1,0.11111111111111112,k2s,23239
13,9.78125,7,1.4969727517075382,87.42736728378026,1.0,0.46875,1,0.1111111111111111,k2s,23319
12,9.96875,5,1.5342198816210442,67.88623085378904,1.0,0.515625,1,0.1818181818181818,k2s,23630
13,10.25,5,1.524001524002286,71.09658690963273,1.0,0.4375,1,0.10526315789473685,k2s,23742
12,9.21875,4,1.6211181923439102,nan,0.8,0.328125,1,0.1111111111111111,k2s,23785
12,9.5625,4,1.758619326484237,75.57956560270995,1.0,0.390625,1,0.10526315789473685,k2s,23951
13,10.09375,6,1.4888699980077986,82.55299689374989,0.5,0.765625,1,0.23529411764705885,k2s,23964
13,9.96875,6,1.786768122219737,79.26302936139138,1.0,0.359375,1,0.1818181818181818,k2s,24112
11,9.0625,5,1.0140146973548327,59.474015980170954,0.1111111111111111,0.90625,1,0.3333333333333333,k2s,24130
12,9.84375,5,1.5884538028759185,81.27793052081293,0.9,0.34375,1,0.1111111111111111,k2s,24414
10,8.75,6,0.9503819266229829,51.788881201912766,0.0,0.875,1,0.35294117647058826,k2s,24535
11,8.75,4,1.524001524002286,72.11333972671521,1.0,0.71875,1,0.20000000000000004,k2s,24660
10,8.375,6,0.9755064854862865,58.88754586058104,0.5,0.5,1,0.22222222222222224,k2s,24990
11,8.59375,7,0.9108441671187193,38.37140938690294,0.0,0.9375,1,0.5555555555555556,k2s,25093
12,9.46875,7,1.294763024774256,60.47097536708017,0.4444444444444444,0.78125,1,0.3078947368421052,k2s,25126
11,8.375,6,1.2636353087613479,54.7470586835377,0.5555555555555556,0.59375,1,0.2222222222222222,k2s,25146
12,8.21875,6,1.156590512196614,55.492734975287945,0.625,0.71875,1,0.2857142857142857,k2s,25251
12,9.46875,6,1.4587748947484622,62.4559034978074,1.0,0.609375,1,0.2105263157894737,k2s,25532
10,9.3125,7,0.9310937030562325,66.17527103929811,0.6666666666666666,0.75,1,0.2583333333333333,k2s,25718
12,9.40625,6,1.073414058942533,68.67241236536847,0.7777777777777778,0.6875,1,0.2105263157894737,k2s,25726
11,8.65625,4,1.334634781503914,57.50969665046735,0.1111111111111111,0.875,1,0.3157894736842105,k2s,26134
10,8.15625,6,1.0506334494776426,62.24908138016764,0.25,0.796875,1,0.25,k2s,26340
10,8.59375,7,1.042929342239073,33.97827962503863,0.1111111111111111,0.875,1,0.5263157894736842,k2s,26460
12,8.6875,6,1.281065584682558,59.7774571738892,0.4444444444444444,0.78125,1,0.29285714285714287,k2s,26542
12,8.84375,6,1.526314874714321,67.08749825321406,1.0,0.625,1,0.11764705882352942,k2s,26738
12,8.8125,7,0.9979818344716921,35.29403283440155,0.0,0.90625,1,0.5882352941176471,k2s,26991
11,8.8125,6,0.9979818344716921,47.91949719900612,0.0,0.90625,4,0.47058823529411764,an0,72
9,7.71875,4,1.0544643954588142,32.73346859994446,0.0,0.90625,4,0.7058823529411765,an0,214
11,9.1875,4,1.8216883342374386,69.61554939864848,0.9,0.65625,4,0.20000000000000004,an0,248
12,8.28125,3,2.098146263237023,82.46747201202663,0.5384615384615384,0.3125,4,0.14285714285714285,an0,329
12,8.15625,3,1.8158686715338377,69.36227922355114,0.7142857142857143,0.328125,4,0.16025641025641024,an0,340
10,9.0,5,0.8032193289024988,17.125974806483878,0.0,0.96875,4,0.9473684210526316,an0,389
11,9.53125,6,0.8793096632421185,41.84895816797472,0.2,0.9375,4,0.5263157894736842,an0,401
10,8.59375,5,1.042929342239073,43.71762855642599,0.3333333333333333,0.90625,4,0.4,an0,446
9,8.15625,7,0.447889315243931,18.91971430454658,0.0,1.0,4,0.875,an0,525
12,9.8125,6,1.281065584682558,60.0669270594712,0.5,0.765625,4,0.263768115942029,an0,692
10,8.40625,6,1.1030566037007086,51.15287432806453,0.375,0.796875,4,0.3157894736842105,an0,1028
12,9.0,5,1.6064386578049976,85.73110197699842,1.0,0.421875,4,0.1111111111111111,an0,1145
11,9.09375,6,1.0273478224959143,39.512168758937065,0.4,0.890625,4,0.4444444444444445,an0,1186
11,9.21875,2,1.5394673356129889,44.229391117040976,0.1,0.875,4,0.4210526315789474,an0,1402
10,8.875,4,1.0395408415691625,23.70363941890335,0.0,0.9375,4,0.8888888888888888,an0,1656
12,8.96875,5,1.4252192813739224,62.00297191853265,0.6666666666666666,0.296875,4,0.2105263157894737,an0,1755
12,8.78125,3,1.8091947059039741,nan,1.0,0.375,4,0.10526315789473685,an0,1875
10,8.9375,3,1.4354385639823608,39.24507718376827,0.4444444444444444,0.78125,4,0.4210526315789474,an0,1964
11,8.9375,8,0.6189220598177385,34.152788800434365,0.1111111111111111,1.0,4,0.5555555555555556,an0,1967
13,9.03125,4,2.0237999231723127,84.0980090713079,0.8181818181818182,0.375,4,0.1111111111111111,an0,1985
12,9.09375,3,1.6136389451055309,79.47009465131464,0.5714285714285714,0.328125,4,0.11764705882352941,an0,2011
11,8.625,1,2.6730434508856344,67.41704789745995,0.9,0.65625,4,0.20000000000000004,an0,2160
12,9.125,5,1.7180258738522556,84.7926527266452,1.0,0.390625,4,0.1111111111111111,an0,2214
12,9.375,3,1.7734602590198012,60.80729425482214,0.7692307692307693,0.28125,4,0.14285714285714288,an0,2219
11,9.28125,4,1.8002575980550224,56.334622626062725,0.5454545454545454,0.65625,4,0.2105263157894737,an0,2434
12,9.34375,5,2.193970844044225,53.12379691584712,0.6,0.71875,4,0.28571428571428564,an0,2536
12,9.09375,4,1.5935226751223317,61.33380672088826,0.6,0.65625,4,0.23529411764705882,an0,2546
12,9.53125,3,1.8313466753078977,41.28347195821115,0.5,0.796875,4,0.4000000000000001,an0,2562
11,9.875,5,1.1845783243211963,47.408549789043214,0.3,0.828125,4,0.4000000000000001,an0,2635
11,8.15625,2,2.273399827173731,nan,0.2857142857142857,0.140625,4,0.1904761904761905,an0,2901
12,10.21875,4,2.5994338713675527,33.05288461538461,0.2727272727272727,0.8125,4,0.4494949494949495,an0,2937
11,9.15625,2,1.7980163801327858,68.16063513127374,0.4,0.765625,4,0.23529411764705882,an0,3012
12,9.09375,2,2.3467118382138237,84.88177938637394,1.0,0.5625,4,0.11764705882352941,an0,3017
11,9.15625,3,1.779985048867981,67.37828238276197,0.7,0.25,4,0.11764705882352941,an0,3093
11,9.625,3,1.7367006167610077,28.474339352181815,0.2727272727272727,0.78125,4,0.5454545454545454,an0,3134
12,8.40625,2,2.2840170469958716,nan,0.7,0.328125,4,0.1111111111111111,an0,3195
11,8.84375,3,1.851056803645577,61.13157942730649,0.6,0.75,4,0.2857142857142857,an0,3207
12,9.3125,3,1.6546610607029015,69.88856562868372,1.0,0.46875,4,0.11764705882352941,an0,3213
11,9.21875,4,1.5394673356129889,50.36384889359856,0.6,0.75,4,0.3157894736842105,an0,3215
11,8.9375,4,1.8480591388386793,71.98416006467444,0.9,0.625,4,0.1904761904761905,an0,3236
12,8.125,3,2.0438736151823846,88.99580565395716,0.8,0.34375,4,0.10526315789473685,an0,3407
12,8.96875,0,2.9235900930633325,nan,0.8,0.40625,4,0.10000000000000002,an0,3446
11,9.5625,8,0.7156093726283553,63.76462770580647,0.4,0.890625,4,0.2222222222222222,an0,3556
13,8.90625,4,2.160635733804648,64.54896427287576,0.8,0.65625,4,0.20000000000000004,an0,3572
13,9.21875,4,1.89625054489966,71.00695660498963,1.0,0.390625,4,0.10526315789473685,an0,3721
11,8.84375,5,1.3466655355046884,84.9374978700423,0.6,0.265625,4,0.13333333333333333,an0,3845
12,9.4375,4,2.03100960115899,68.94081957619375,0.8,0.375,4,0.1380952380952381,an0,3989
12,8.96875,3,2.533445632768453,64.71183871837131,0.7,0.375,4,0.11111111111111112,an0,4062
11,9.59375,4,1.3879521930969312,30.156464488895434,0.0,0.921875,4,0.7,an0,4248
12,9.09375,3,2.130566712433345,78.55902362908645,0.8181818181818182,0.34375,4,0.10526315789473685,an0,4296
13,9.78125,6,1.4308665319512035,73.54601047437379,1.0,0.4375,4,0.11111111111111112,an0,4354
11,9.625,5,1.3854078239672525,35.63701834556194,0.2,0.921875,4,0.6,an0,4415
11,8.78125,3,1.6604386322935585,29.851520585223124,0.2222222222222222,0.90625,4,0.6,an0,4430
10,8.8125,4,0.9310937030562325,25.44988594324016,0.0,0.96875,4,0.7777777777777778,an0,4537
10,8.84375,4,1.0809009085913235,18.808337692149813,0.0,0.96875,4,0.8888888888888888,an0,4543
10,8.75,6,0.915810939779251,32.2954514945968,0.0,0.9375,4,0.6666666666666666,an0,4548
11,9.28125,5,1.3966405545843488,78.06202365406989,0.9,0.53125,4,0.18614718614718617,an0,4742
13,9.375,3,2.1515185934740413,nan,1.0,0.375,4,0.10526315789473685,an0,4756
10,8.3125,5,1.1198358174592007,27.193865351932185,0.1111111111111111,0.90625,4,0.6862745098039216,an0,4814
11,8.84375,3,1.393750452046795,38.28645446574874,0.1111111111111111,0.90625,4,0.5263157894736842,an0,4819
10,8.15625,6,0.7666169923131275,24.486504798753188,0.0,0.953125,4,0.75,an0,4899
10,8.03125,7,0.5378796483685103,20.426411616506474,0.0,1.0,4,0.875,an0,4923
10,8.125,6,0.8706690049203728,34.59784685116415,0.0,0.9375,4,0.625,an0,4984
9,7.90625,3,0.9625026183458311,19.98213017486019,0.0,0.953125,4,0.875,an0,5001
13,9.71875,5,1.650696334004766,77.63518325918668,0.875,0.421875,4,0.1904761904761905,an0,5043
13,9.53125,5,1.6845478956987914,63.69216689211544,1.0,0.453125,4,0.11764705882352941,an0,5047
11,8.15625,4,1.2471742253538984,84.38401664624487,0.6153846153846154,0.25,4,0.25,an0,5108
12,8.78125,3,2.3518609652783473,nan,1.0,0.359375,4,0.1111111111111111,an0,5192
12,8.6875,3,2.1914423001390455,66.19014527052184,0.8,0.375,4,0.125,an0,5212
11,8.3125,4,1.7308864035330234,73.47073715942967,0.8888888888888888,0.375,4,0.1111111111111111,an0,5233
12,8.875,2,2.379346616737596,nan,0.8888888888888888,0.34375,4,0.10526315789473685,an0,5429
12,9.78125,4,1.5602806819452752,72.30586909737559,0.8888888888888888,0.5,4,0.17391304347826086,an0,5603
9,8.25,5,1.0776318121606494,31.760988736856667,0.1111111111111111,0.9375,4,0.6250000000000001,an0,5701
11,9.03125,4,1.975403184652562,79.86202802096008,0.9,0.40625,4,0.1904761904761905,an0,5728
12,9.71875,4,1.904737303028527,72.09633080769322,0.9230769230769231,0.46875,4,0.13333333333333333,an0,5872
9,8.0625,7,0.4353345024601864,20.93785891652628,0.0,0.96875,4,0.875,an0,6136
9,7.84375,3,1.1943246168117698,21.921052902766977,0.0,0.9375,4,0.875,an0,6138
12,9.28125,3,1.670124102014288,61.12861767867449,0.7,0.75,4,0.2727272727272727,an0,6273
12,9.4375,6,1.1341473989656923,60.588926685972325,0.6666666666666666,0.75,4,0.23529411764705882,an0,6413
13,10.375,5,1.9959636689433842,67.42543373827692,1.0,0.5625,4,0.1818181818181818,an0,6432
13,9.59375,2,2.486860632695691,71.66191617613028,1.0,0.5,4,0.11764705882352941,an0,6433
10,7.90625,3,1.2276222756258959,19.904681064187514,0.125,0.90625,4,0.75,an0,6575
10,8.03125,4,1.307160799151623,48.46609136203063,0.5,0.796875,4,0.375,an0,6640
9,7.15625,2,1.2210353882483664,20.102110028208653,0.0,0.9375,4,0.8571428571428571,an0,6647
10,9.25,4,1.545023227719748,50.21840074489711,0.3,0.859375,4,0.5,an0,6773
9,7.46875,4,1.015504800579495,26.260796804071315,0.0,0.9375,4,0.7999999999999999,an0,6853
9,8.03125,6,0.5378796483685103,27.840807181167676,0.0,0.96875,4,0.75,an0,7058
10,9.84375,7,0.6278162356983543,22.846251970499672,0.0,0.96875,4,0.9,an0,7217
10,8.4375,2,1.7768674864817942,29.97202496616445,0.0,0.875,4,0.6666666666666666,an0,7262
14,8.875,1,2.9594027296278944,61.25420925971432,1.0,0.484375,4,0.19523809523809524,an0,7544
12,9.78125,5,1.6408961949436793,88.33725788551651,0.8571428571428571,0.390625,4,0.10526315789473685,an0,7561
11,8.5625,4,1.522678031330581,44.776504329704565,0.3333333333333333,0.84375,4,0.35294117647058826,an0,7594
11,8.96875,6,1.447676113304443,55.29887471191224,0.6363636363636364,0.4375,4,0.1904761904761905,an0,7620
12,9.34375,2,2.119180836869482,76.62039054321794,1.0,0.375,4,0.10526315789473685,an0,7708
13,8.90625,4,2.427787722558637,83.13570270225408,0.8,0.34375,4,0.10526315789473685,an0,7730
11,8.875,4,2.090685950097595,87.16418857153445,1.0,0.4375,4,0.1111111111111111,an0,7790
13,10.15625,3,2.141892063784547,66.23389053013409,0.9230769230769231,0.59375,4,0.18181818181818182,an0,7830
12,9.8125,2,2.3201432102628994,75.05028481638081,1.0,0.40625,4,0.2222222222222222,an0,7840
12,9.15625,3,1.9855831190309423,91.10630527782055,0.8,0.40625,4,0.10818713450292397,an0,7914
12,8.4375,3,1.6448845434529205,75.74220949295996,0.9,0.484375,4,0.125,an0,7977
11,8.125,2,2.40630891214016,62.19407550035413,0.6666666666666666,0.28125,4,0.10526315789473685,an0,7987
11,9.40625,5,1.3645127926444378,46.39586181641124,0.3,0.78125,4,0.3529411764705882,an0,8005
11,9.40625,6,1.187553054841979,77.72434700307358,0.9,0.640625,4,0.1380952380952381,an0,8093
11,8.71875,5,1.650696334004766,71.02809644354798,0.5555555555555556,0.34375,4,0.19999999999999998,an0,8145
13,10.0,5,1.9176598642195934,80.75244212927896,0.8181818181818182,0.375,4,0.11764705882352941,an0,8259
12,9.3125,4,1.7859216469465444,80.3953506481642,1.0,0.5,4,0.125,an0,8339
13,9.5,5,1.7413380098407456,nan,0.3333333333333333,0.21875,4,0.11764705882352942,an0,8409
12,8.59375,3,2.0613083067517755,70.32917754800856,0.7,0.296875,4,0.11764705882352941,an0,8546
13,9.5625,7,1.4577379737113252,88.23629939684687,0.8,0.390625,4,0.11764705882352941,an0,8592
12,8.65625,2,2.509457916016538,69.34807766804974,0.9,0.546875,4,0.11764705882352942,an0,8679
11,8.75,3,1.545023227719748,22.626103015728518,0.0,0.90625,4,0.8421052631578948,an0,8887
12,10.0625,5,1.2164862143392416,46.52252768978364,0.4,0.859375,4,0.39999999999999997,an0,8932
11,10.0,9,0.3592106040535498,19.755410622438994,0.0,1.0,4,0.9523809523809523,an0,8959
11,10.375,3,1.896516330946925,19.51457730101405,0.0,0.9375,4,0.9090909090909091,an0,8982
11,9.09375,5,1.5935226751223317,65.30455462913987,0.5,0.75,4,0.2222222222222222,an0,9086
12,9.96875,7,1.0920349456774014,76.32416296768268,1.0,0.40625,4,0.10526315789473685,an0,9154
11,9.59375,5,1.291644987677941,38.5251889047544,0.0,0.90625,4,0.6,an0,9198
10,8.65625,4,1.0957211500695228,44.49697145593169,0.0,0.90625,4,0.5555555555555556,an0,9238
10,9.8125,7,0.6444552588389371,17.81212843350221,0.0,0.96875,4,0.9236842105263159,an0,9563
11,9.53125,3,1.6652884086160473,25.34838943978794,0.2,0.890625,4,0.6,an0,9578
13,10.59375,5,1.864081110653926,60.387896122044815,1.0,0.625,4,0.24000000000000002,an0,9617
13,9.59375,2,2.674363053501802,71.02761089974314,1.0,0.3125,4,0.16666666666666666,an0,9713
11,9.75,7,0.7184212081070996,33.06318700308833,0.2,0.84375,4,0.5263157894736842,an0,9728
13,9.71875,1,2.9863601213171775,48.357525305433086,1.0,0.609375,4,0.2105263157894737,an0,9757
11,9.28125,5,1.419549565088143,34.83359473334144,0.1,0.828125,4,0.5,an0,9875
11,8.96875,6,0.646797320799606,14.55161293674602,0.0,1.0,4,1.0,an0,9982
10,8.75,6,0.762000762001143,13.182082742509579,0.0,0.96875,4,0.9411764705882353,an0,10095
12,9.4375,5,1.664380151985291,71.45457087066089,0.9285714285714286,0.375,4,0.125,an0,10130
9,8.125,5,1.0701220913160239,25.999769826278186,0.0,0.859375,4,0.6666666666666666,an0,10166
10,8.78125,5,0.9064064103067461,25.087169669876754,0.0,0.96875,4,0.7777777777777778,an0,10249
10,9.03125,9,0.1767766952966369,12.352647110032732,0.0,1.0,4,1.0,an0,10292
12,9.0,7,0.8798826901281197,37.884830518959106,0.0,0.90625,4,0.5263157894736842,an0,10623
10,8.875,6,0.7931155389125321,22.5550915678069,0.0,0.9375,4,0.8888888888888888,an0,10790
10,8.8125,4,1.2556324713967086,15.941598176808693,0.0,0.90625,4,0.8888888888888888,an0,10833
10,8.875,5,0.9418581497197699,39.836089949943634,0.3333333333333333,0.84375,4,0.4444444444444444,an0,10982
9,8.78125,6,0.75067174218571,13.27869664998121,0.0,0.96875,4,1.0,an0,11027
13,8.96875,2,2.645560797918632,nan,0.7,0.328125,4,0.10000000000000002,an0,11261
12,9.6875,7,1.3545026464923717,92.11225371931195,0.8461538461538461,0.375,4,0.1111111111111111,an0,11392
11,9.53125,3,1.4587748947484622,28.899135433221794,0.0,0.921875,4,0.7,an0,11450
10,7.78125,4,1.1283552117444966,25.87982063338241,0.0,0.921875,4,0.75,an0,11583
10,8.5,3,1.3678332288460768,30.143067555528056,0.1111111111111111,0.9375,4,0.6666666666666666,an0,11599
11,7.40625,2,1.7200782990430143,41.869362983092756,0.125,0.890625,4,0.5,an0,11637
9,7.75,6,0.8798826901281197,52.12030080795714,0.3333333333333333,0.8125,4,0.375,an0,11644
9,7.90625,2,1.3995246888993098,33.73593546401205,0.125,0.90625,4,0.5882352941176471,an0,11659
10,8.90625,2,1.5315894126796052,48.752116969552816,1.0,0.4375,4,0.3,an0,11797
9,8.15625,8,0.36890203262847354,24.41025946253663,0.0,0.96875,4,0.823529411764706,an0,11850
9,7.46875,4,0.9498514315067824,25.249675551408355,0.125,0.953125,4,0.7596153846153846,an0,12064
9,7.90625,4,0.856074122506811,20.804583914190246,0.0,0.953125,4,0.875,an0,12097
11,9.78125,7,0.75067174218571,39.83665263315156,0.2,0.890625,4,0.5,an0,12333
9,7.3125,7,0.5350610456580119,22.68143930742484,0.0,1.0,4,0.8571428571428571,an0,12437
12,9.0625,4,1.5849595497026252,82.22775124486462,0.9,0.375,4,0.11764705882352941,an0,12764
12,10.6875,9,0.7803018439949604,41.741689543634834,0.0,0.90625,4,0.5454545454545454,an0,12972
10,8.65625,5,1.5782672205158537,48.48694459641993,0.2222222222222222,0.84375,4,0.4444444444444444,an0,13044
13,9.03125,3,2.669835986263648,83.84427421041471,0.8571428571428571,0.390625,4,0.1111111111111111,an0,13088
12,9.875,4,1.896516330946925,90.21978879673429,0.9333333333333333,0.46875,4,0.10526315789473685,an0,13096
12,9.8125,3,2.4155076939134017,51.057416126788354,1.0,0.609375,4,0.28571428571428564,an0,13175
12,10.15625,4,2.096223562935607,75.78123606552863,1.0,0.390625,4,0.25,an0,13176
12,9.15625,4,1.8855883825445832,58.617858012499696,0.7272727272727273,0.5,4,0.2608695652173913,an0,13231
13,9.25,2,2.6273990573286756,84.02978423554279,0.875,0.390625,4,0.10526315789473685,an0,13273
13,9.59375,3,2.6501293334233647,83.07352942627759,0.7692307692307693,0.40625,4,0.11764705882352942,an0,13311
11,9.125,4,1.3854078239672525,62.82429213426363,0.9,0.5625,4,0.1904761904761905,an0,13342
11,9.5625,6,1.1053389496206072,68.38219992319074,1.0,0.59375,4,0.22222222222222224,an0,13519
11,9.03125,8,0.4003526671130294,32.557908991368265,0.0,0.96875,4,0.6666666666666666,an0,13708
12,9.28125,5,1.670124102014288,72.51625659326042,0.8181818181818182,0.40625,4,0.12500000000000003,an0,13972
11,9.59375,5,1.24069114453559,42.576591021745415,0.2727272727272727,0.8125,4,0.4444444444444445,an0,14051
11,9.4375,3,1.6448845434529205,30.68897504016204,0.0,0.90625,4,0.7,an0,14178
11,10.34375,8,0.745280852019624,23.742378117767647,0.0,0.984375,4,0.8421052631578948,an0,14216
12,9.28125,4,1.5077086866735787,52.57474872718253,0.5,0.765625,4,0.380952380952381,an0,14217
12,9.46875,6,1.343667945731793,78.56382351844385,1.0,0.40625,4,0.10526315789473685,an0,14354
11,8.6875,4,1.8740589036083013,88.35390988304081,0.8333333333333334,0.359375,4,0.1111111111111111,an0,14577
11,9.34375,4,1.5576942223435832,61.08652810743173,0.9,0.65625,4,0.20000000000000004,an0,14581
12,8.71875,3,1.9383127847725978,59.54429183237748,0.5454545454545454,0.25,4,0.125,an0,14704
10,9.84375,8,0.447889315243931,16.36461279049533,0.0,1.0,4,1.0,an0,14898
11,9.0625,3,1.6251550794487475,74.3442834563552,0.7272727272727273,0.34375,4,0.1380952380952381,an0,14961
10,9.84375,7,0.6278162356983543,17.37153861670108,0.0,0.96875,4,1.0,an0,15130
10,9.6875,5,1.1198358174592007,21.523366192254855,0.0,0.953125,4,0.9,an0,15321
10,8.84375,3,1.1103435969220548,11.482646925296892,0.0,0.96875,4,1.0,an0,15515
10,8.59375,2,1.738730998133687,23.029860208149255,0.0,0.90625,4,0.8421052631578948,an0,15574
10,9.09375,7,0.5303300858899106,36.35556122378737,0.0,0.90625,4,0.5555555555555556,an0,15588
12,10.09375,5,1.5103807466993215,17.98353802346241,0.09090909090909091,0.90625,4,0.9,an0,15682
9,8.625,4,0.9755064854862865,22.27437997952406,0.0,0.9375,4,0.8888888888888888,an0,15911
10,8.0,3,1.2181424250644648,26.629666291168014,0.0,0.90625,4,0.7058823529411765,an0,16048
9,8.03125,6,0.594836654184399,19.141483349263375,0.0,0.96875,4,0.875,an0,16088
11,8.5625,2,1.4577379737113252,35.59602573979964,0.1111111111111111,0.875,4,0.5555555555555556,an0,16140
10,9.125,5,1.0080322575483707,19.42505854059533,0.0,0.9375,4,0.8421052631578948,an0,16270
11,9.84375,6,0.8075999888159261,14.19718636887604,0.0,0.984375,4,1.0,an0,16290
11,8.90625,6,0.8929608234732722,23.519414424264166,0.0,0.90625,4,0.8421052631578948,an0,16369
10,8.03125,6,0.9666828882584055,24.97757226900118,0.3333333333333333,0.96875,4,0.7058823529411765,an0,16508
10,9.03125,9,0.1767766952966369,16.295358003872305,0.0,1.0,4,1.0,an0,16510
9,8.9375,7,0.3535533905932738,22.62537871720105,0.0,1.0,4,0.8750000000000001,an0,16532
12,9.9375,4,1.4577379737113252,82.06439075569747,1.0,0.53125,4,0.10526315789473685,an0,16649
13,8.9375,3,2.139301966349259,80.68173563583001,1.0,0.5,4,0.1111111111111111,an0,16793
11,8.90625,4,1.4448880970176292,69.22964400903186,1.0,0.59375,4,0.16025641025641024,an0,16899
13,8.96875,2,2.250224003186378,69.97867236679213,0.6666666666666666,0.34375,4,0.11111111111111112,an0,16911
13,9.34375,3,2.266294047487532,78.62545733448226,0.8461538461538461,0.375,4,0.12500000000000003,an0,16920
10,8.875,5,0.9755064854862865,50.6502048452724,0.2222222222222222,0.875,4,0.3333333333333333,an0,17032
11,8.625,6,0.9755064854862865,59.59665487309917,0.25,0.828125,4,0.3333333333333333,an0,17170
11,8.78125,7,0.75067174218571,61.4660350459165,0.3333333333333333,0.78125,4,0.3333333333333333,an0,17272
11,8.25,2,2.1849928028227223,76.62649481264542,0.8,0.578125,4,0.125,an0,17329
13,8.625,3,2.2106778992412144,69.07902820965056,0.875,0.453125,4,0.125,an0,17581
13,9.15625,3,2.329465880909738,104.98882581833556,0.8,0.328125,4,0.1111111111111111,an0,18019
12,9.34375,5,1.382129609719912,77.61788998153895,0.6666666666666666,0.375,4,0.125,an0,18037
12,9.09375,2,2.480366453154752,71.5631236911172,1.0,0.578125,4,0.125,an0,18288
10,8.59375,4,1.1030566037007086,59.762078916223196,0.1111111111111111,0.90625,4,0.3333333333333333,an0,18317
12,9.3125,3,2.161801817182647,93.21441249494278,0.9090909090909091,0.4375,4,0.1111111111111111,an0,18391
11,8.8125,5,1.6546610607029015,85.00439983590732,0.875,0.34375,4,0.11111111111111112,an0,18398
11,8.96875,4,1.0620848334989004,65.4931090323949,0.1111111111111111,0.875,4,0.3333333333333333,an0,18542
12,9.03125,7,0.8607714094664383,54.43081670553961,0.1111111111111111,0.9375,4,0.4210526315789474,an0,18572
11,8.84375,6,1.2471742253538984,65.00394320034232,0.7777777777777778,0.65625,4,0.2105263157894737,an0,18587
11,8.59375,4,1.7935255423237613,56.92412884983397,0.6,0.296875,4,0.19999999999999998,an0,18691
13,9.5625,0,2.313181024393228,78.74430143604374,0.9166666666666666,0.421875,4,0.10526315789473685,an0,18727
13,10.25,2,2.341766633920198,74.66287076474714,0.9166666666666666,0.734375,4,0.19999999999999998,an0,18750
12,9.5,5,1.5862310778250641,67.81797741056494,0.9166666666666666,0.484375,4,0.1380952380952381,an0,19081
12,8.71875,2,2.568222367520433,63.589142953514475,0.7777777777777778,0.34375,4,0.10526315789473685,an0,19234
10,8.5,3,1.8491497610279373,64.1868957272627,0.7777777777777778,0.625,4,0.2222222222222222,an0,19253
10,9.125,6,0.7513428837969107,61.193393413675516,0.1111111111111111,0.875,4,0.3157894736842105,an0,19267
12,9.09375,6,1.4223872482101938,56.317761733459065,0.7272727272727273,0.25,4,0.12916666666666665,an0,19325
12,8.6875,2,2.3201432102628994,nan,0.7777777777777778,0.375,4,0.10526315789473685,an0,19340
12,8.34375,3,2.4836156655556727,85.73751588924988,0.6666666666666666,0.34375,4,0.10526315789473685,an0,19437
9,8.90625,8,0.29614458108029906,50.394197086024384,0.0,1.0,4,0.5555555555555556,an0,19473
13,9.71875,4,1.8357449924810785,81.35827505714653,0.9,0.546875,4,0.1213235294117647,an0,19485
12,9.59375,3,1.6036123536083031,76.86299540787536,0.5,0.765625,4,0.20000000000000004,an0,19595
11,10.03125,10,0.1767766952966369,67.73365984292666,0.1,0.953125,4,0.3,an0,19622
11,9.40625,4,1.521022046032249,72.8758733776416,0.6,0.734375,4,0.20000000000000004,an0,19623
11,9.1875,4,1.9081742667424442,55.517686417303295,0.1,0.890625,4,0.33333333333333326,an0,19688
12,8.96875,5,1.8575803720726802,70.9108057716875,0.9090909090909091,0.4375,4,0.1111111111111111,an0,19748
11,9.34375,4,2.041652951457115,68.08151476630223,0.45454545454545453,0.8125,4,0.21637426900584794,an0,19938
11,10.0,7,1.2181424250644648,58.461412044134875,0.1,0.8125,4,0.3,an0,20033
11,10.21875,5,1.4532360996377438,72.23500195758632,0.18181818181818182,0.875,4,0.2727272727272727,an0,20077
11,9.15625,6,1.1943246168117698,69.08101243682576,0.7,0.703125,4,0.2105263157894737,an0,20133
12,9.15625,5,1.393750452046795,76.99475396851317,0.8,0.65625,4,0.2105263157894737,an0,20317
13,9.25,5,1.9176598642195934,87.94847070902364,0.9090909090909091,0.34375,4,0.10526315789473685,an0,20324
13,9.21875,3,2.1362368933515143,74.34383731045452,0.9,0.4375,4,0.11111111111111112,an0,20326
12,9.875,4,1.87943024997368,54.08064688160083,0.3,0.78125,4,0.3245614035087719,an0,20398
11,9.375,1,2.7911149350474913,60.05027467497296,0.8181818181818182,0.71875,4,0.28571428571428564,an0,20425
12,9.25,5,1.6655910507645917,65.35288138617872,0.8181818181818182,0.6875,4,0.2222222222222222,an0,20471
