epoch,train_loss,train_mae_monitor,val_mae_batchmean,val_mae_window,val_cfm_loss,val_cfm_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
146,0.11175358592649627,0.10483766567023074,nan,nan,nan,0.10741238207451734,0.10741238207451734,nan,nan,nan,0.001,75.4863193121273,12969.313013974577,20703.607421875,0,145,1,
147,0.113245817002925,0.1016112958504395,nan,nan,nan,0.10738066733277143,0.10738066733277143,nan,nan,nan,0.001,86.92719304910861,13056.240207023686,20722.427734375,0,145,2,
148,0.11321041479029438,0.1022049392150207,nan,nan,nan,0.10808809459839346,0.10808809459839346,nan,nan,nan,0.001,86.89467674400657,13143.134883767692,20722.427734375,0,145,3,
149,0.11279526464641094,0.10253274840387432,nan,nan,nan,0.10826403165587975,0.10826403165587975,7.097980036440644,0.7496802794346952,0.8470665216445923,0.001,95.66729768598452,13238.802181453677,20722.427734375,0,145,4,
150,0.11201779253103517,0.10254305441948501,nan,nan,nan,0.10785996069445163,0.10785996069445163,nan,nan,nan,0.001,87.00759807904251,13325.80977953272,20722.427734375,0,145,5,
151,0.11040495373308659,0.10288185226646336,nan,nan,nan,0.10667579661036106,0.10667579661036106,nan,nan,nan,0.001,87.08558942005038,13412.89536895277,20722.427734375,1,151,0,best
152,0.1101758329028433,0.10313080352815715,nan,nan,nan,0.10641929412769988,0.10641929412769988,nan,nan,nan,0.001,87.17225568694994,13500.06762463972,20722.427734375,1,152,0,best
153,0.1130391306497834,0.10288382700898431,nan,nan,nan,0.10763341256539131,0.10763341256539131,nan,nan,nan,0.001,86.97021556901745,13587.037840208737,20722.427734375,0,152,1,
154,0.11284617368470538,0.10295743288641626,nan,nan,nan,0.10843366460094678,0.10843366460094678,8.26842377272732,0.646131283311796,0.820195734500885,0.001,95.78292909404263,13682.82076930278,20722.427734375,0,152,2,
155,0.11098685830154202,0.1024440768767487,nan,nan,nan,0.1076688943876143,0.1076688943876143,nan,nan,nan,0.001,86.92122041201219,13769.741989714792,20722.427734375,0,152,3,
156,0.1120272214778445,0.10184728665785356,nan,nan,nan,0.10778350286392428,0.10778350286392428,nan,nan,nan,0.001,87.03300144081004,13856.774991155602,20722.427734375,0,152,4,
157,0.11233982741832733,0.10355977422811768,nan,nan,nan,0.10725665743434445,0.10725665743434445,nan,nan,nan,0.001,87.04711816087365,13943.822109316476,20722.427734375,0,152,5,
158,0.11132315891710194,0.10315730107778853,nan,nan,nan,0.11611880582106476,0.11611880582106476,nan,nan,nan,0.001,87.02104979101568,14030.843159107491,20722.427734375,0,152,6,
159,0.11189333484931425,0.1033438754691319,nan,nan,nan,0.10829449122774082,0.10829449122774082,5.788485061790777,0.7669030404874144,0.8240143656730652,0.001,95.72140684514306,14126.564565952634,20722.427734375,0,152,7,
160,0.11085827699439092,0.10289323749867353,nan,nan,nan,0.10693598747095942,0.10693598747095942,nan,nan,nan,0.001,87.0394851830788,14213.604051135713,20722.427734375,0,152,8,
161,0.11155913472175598,0.10171016390350732,nan,nan,nan,0.1080457268255705,0.1080457268255705,nan,nan,nan,0.001,87.0583953880705,14300.662446523784,20722.427734375,0,152,9,
162,0.1123137816786766,0.10300100499933416,nan,nan,nan,0.109038173502786,0.109038173502786,nan,nan,nan,0.001,87.11086265207268,14387.773309175856,20722.427734375,0,152,10,
163,0.110901610722596,0.1022642021490769,nan,nan,nan,0.10796143687385548,0.10796143687385548,nan,nan,nan,0.001,87.02468927414156,14474.797998449998,20722.427734375,0,152,11,
164,0.11097671376033262,0.10290732868015766,nan,nan,nan,0.10854926357732267,0.10854926357732267,8.200657373433007,0.7335811514839015,0.7919629812240601,0.001,95.67709092213772,14570.475089372136,20722.427734375,0,152,12,
165,0.11123740222643722,0.10067367817867887,nan,nan,nan,0.10731013366064276,0.10731013366064276,nan,nan,nan,0.001,86.98968349210918,14657.464772864245,20722.427734375,0,152,13,
166,0.11165994249961593,0.10323109575970606,nan,nan,nan,0.10834019479773634,0.10834019479773634,nan,nan,nan,0.001,87.12216530111618,14744.586938165361,20722.427734375,0,152,14,
167,0.11100351277107749,0.100907765980301,nan,nan,nan,0.10925876945847722,0.10925876945847722,nan,nan,nan,0.001,75.5091017021332,14820.096039867494,20703.607421875,0,152,15,
168,0.11236500618132678,0.10304353379390456,nan,nan,nan,0.10852152344966344,0.10852152344966344,nan,nan,nan,0.001,87.03148345206864,14907.127523319563,20722.427734375,0,152,16,
169,0.11288309364833615,0.10183558823032812,nan,nan,nan,0.1074229151640417,0.1074229151640417,6.113505560243954,0.7496118077484937,0.8128304481506348,0.001,95.78288626600988,15002.910409585573,20722.427734375,0,152,17,
170,0.11285939731381156,0.10434412045234984,nan,nan,nan,0.10629013997245496,0.10629013997245496,nan,nan,nan,0.001,87.03563655307516,15089.946046138648,20722.427734375,1,170,0,best
171,0.11254864206368273,0.10186410928991708,nan,nan,nan,0.10712099392631409,0.10712099392631409,nan,nan,nan,0.001,87.04133002599701,15176.987376164645,20722.427734375,0,170,1,
172,0.10972911955958063,0.10289299460974606,nan,nan,nan,0.1075640829188978,0.1075640829188978,nan,nan,nan,0.001,87.04191668191925,15264.029292846564,20722.427734375,0,170,2,
173,0.11086217933757739,0.10155228945341978,nan,nan,nan,0.10869930999124695,0.10869930999124695,nan,nan,nan,0.001,87.09514809492975,15351.124440941494,20722.427734375,0,170,3,
174,0.11037960326807066,0.10119530114937912,nan,nan,nan,0.10979603315990226,0.10979603315990226,5.8163520570444796,0.7443450273402427,0.7897748947143555,0.001,95.57751247589476,15446.701953417389,20722.427734375,0,170,4,
175,0.11234072748232972,0.10189600305801089,nan,nan,nan,0.10827578241436138,0.10827578241436138,nan,nan,nan,0.001,86.98151677893475,15533.683470196323,20722.427734375,0,170,5,
176,0.1115931377153505,0.10104780901562084,nan,nan,nan,0.10880848263024968,0.10880848263024968,nan,nan,nan,0.001,87.00214294693433,15620.685613143258,20722.427734375,0,170,6,
177,0.11140764799307692,0.10324638353830035,nan,nan,nan,0.10641013827160138,0.10641013827160138,nan,nan,nan,0.001,86.99768369295634,15707.683296836214,20722.427734375,0,170,7,
178,0.1115058906037699,0.10220313929021359,nan,nan,nan,0.10669402533667248,0.10669402533667248,nan,nan,nan,0.001,87.12319521303289,15794.806492049247,20722.427734375,0,170,8,
179,0.11220266819000244,0.10149045010859316,nan,nan,nan,0.10699052596107972,0.10699052596107972,6.236539989573964,0.7483061363522666,0.7804595828056335,0.001,95.7612577250693,15890.567749774316,20722.427734375,0,170,9,
180,0.11086363433436915,0.10151200277561491,nan,nan,nan,0.10687054615748291,0.10687054615748291,nan,nan,nan,0.001,87.01068404782563,15977.578433822142,20722.427734375,0,170,10,
181,0.10968478471040725,0.10192910212684761,nan,nan,nan,0.1086238974309188,0.1086238974309188,nan,nan,nan,0.001,87.01907957787625,16064.597513400018,20722.427734375,0,170,11,
182,0.11042212545871735,0.10191045074977657,nan,nan,nan,0.10520619971867123,0.10520619971867123,nan,nan,nan,0.001,87.04251227993518,16151.640025679953,20722.427734375,1,182,0,best
183,0.11082113266668536,0.10389774306253953,nan,nan,nan,0.10733257297874284,0.10733257297874284,nan,nan,nan,0.001,86.90413662511855,16238.544162305072,20722.427734375,0,182,1,
184,0.11223177825185386,0.10210066092285243,nan,nan,nan,0.10844903043034528,0.10844903043034528,7.914191556196474,0.7045591840108248,0.811492919921875,0.001,95.6261161249131,16334.170278429985,20722.427734375,0,182,2,
185,0.11100354292853312,0.10203952494670045,nan,nan,nan,0.10822940972317477,0.10822940972317477,nan,nan,nan,0.001,87.05592541000806,16421.226203839993,20722.427734375,0,182,3,
186,0.11124132932587104,0.10149943960661238,nan,nan,nan,0.10780446938432192,0.10780446938432192,nan,nan,nan,0.001,87.0043360311538,16508.230539871147,20722.427734375,0,182,4,
187,0.11136136204004288,0.10199121673676101,nan,nan,nan,0.11330111135816007,0.11330111135816007,nan,nan,nan,0.001,87.02721201209351,16595.25775188324,20722.427734375,0,182,5,
188,0.11099083286002685,0.10283748736309875,nan,nan,nan,0.10750199190612827,0.10750199190612827,nan,nan,nan,0.001,75.47277454403229,16670.730526427273,20703.607421875,0,182,6,
189,0.11138645007529042,0.10118606490167704,nan,nan,nan,0.10485093741624799,0.10485093741624799,5.827683796687186,0.7732914150008432,0.7911968231201172,0.001,95.60095047717914,16766.331476904452,20722.427734375,1,189,0,best
190,0.11066258939152414,0.10184921591796658,nan,nan,nan,0.10694875856922986,0.10694875856922986,nan,nan,nan,0.001,87.05567962001078,16853.387156524463,20722.427734375,0,189,1,
191,0.11044506257907911,0.10145766406574032,nan,nan,nan,0.10701919529523056,0.10701919529523056,nan,nan,nan,0.001,87.07075332594104,16940.457909850404,20722.427734375,0,189,2,
192,0.1108715468170968,0.10246155898679386,nan,nan,nan,0.1074554973974568,0.1074554973974568,nan,nan,nan,0.001,86.93333752499893,17027.391247375403,20722.427734375,0,189,3,
193,0.11044627485627478,0.10095755945552479,nan,nan,nan,0.10997967651136012,0.10997967651136012,nan,nan,nan,0.001,86.9189182089176,17114.31016558432,20722.427734375,0,189,4,
194,0.11079229485582222,0.10184820487417957,nan,nan,nan,0.10613392942647795,0.10613392942647795,7.4509408561324,0.7355349896719197,0.8030434846878052,0.001,95.66823707288131,17209.9784026572,20722.427734375,0,189,5,
195,0.11028069427067583,0.10380524776198648,nan,nan,nan,0.10560672480017537,0.10560672480017537,nan,nan,nan,0.001,87.09000584599562,17297.068408503197,20722.427734375,0,189,6,
196,0.11233355030417443,0.10199737423522906,nan,nan,nan,0.10720386141751212,0.10720386141751212,nan,nan,nan,0.001,87.11380198597908,17384.182210489176,20722.427734375,0,189,7,
197,0.11159633130512454,0.10127948495474728,nan,nan,nan,0.10804772510081333,0.10804772510081333,nan,nan,nan,0.001,87.075526090106,17471.257736579282,20722.427734375,0,189,8,
198,0.10931167534806512,0.10293601422824643,nan,nan,nan,0.10595716724228828,0.10595716724228828,nan,nan,nan,0.001,87.03276114701293,17558.290497726295,20722.427734375,0,189,9,
199,0.11124483736401254,0.1030758680945093,nan,nan,nan,0.10751609440641957,0.10751609440641957,5.86927481208554,0.7427711685634756,0.8141331672668457,0.001,95.68772747088224,17653.978225197177,20722.427734375,0,189,10,
200,0.10957468036900866,0.10256282379004088,nan,nan,nan,0.1063147252428012,0.1063147252428012,nan,nan,nan,0.001,87.06246583699249,17741.04069103417,20722.427734375,0,189,11,
201,0.11099227331578732,0.10309286886318163,nan,nan,nan,0.10579098171137441,0.10579098171137441,nan,nan,nan,0.001,87.0859526002314,17828.1266436344,20722.427734375,0,189,12,
202,0.11194257001307878,0.1024395168166269,nan,nan,nan,0.1074378664498285,0.1074378664498285,nan,nan,nan,0.001,86.99787844903767,17915.12452208344,20722.427734375,0,189,13,
203,0.11147631742060185,0.1011067374524745,nan,nan,nan,0.10770738357124429,0.10770738357124429,nan,nan,nan,0.001,87.00148814194836,18002.126010225387,20722.427734375,0,189,14,
204,0.11231533861295744,0.10172357867387208,nan,nan,nan,0.10808005993164672,0.10808005993164672,7.8084241065494755,0.745547113876208,0.8232213258743286,0.001,95.7714657690376,18097.897475994425,20722.427734375,0,189,15,
205,0.11019029725681652,0.10189587595787915,nan,nan,nan,0.1070794521778074,0.1070794521778074,nan,nan,nan,0.001,87.00884079490788,18184.906316789333,20722.427734375,0,189,16,
206,0.10994017344306815,0.10291653976521709,nan,nan,nan,0.10681361406451015,0.10681361406451015,nan,nan,nan,0.001,87.01221763389185,18271.918534423225,20722.427734375,0,189,17,
207,0.11057834777642381,0.10227737084708431,nan,nan,nan,0.10935535842707797,0.10935535842707797,nan,nan,nan,0.001,87.02767893206328,18358.946213355288,20722.427734375,0,189,18,
208,0.11176225915551186,0.10162843845107339,nan,nan,nan,0.10571873102784944,0.10571873102784944,nan,nan,nan,0.001,87.03618805715814,18445.982401412446,20722.427734375,0,189,19,
209,0.10969353646365672,0.10102577833204321,nan,nan,nan,0.10715750973952179,0.10715750973952179,6.888364794044083,0.7141626665475636,0.7933948040008545,0.001,84.2620633719489,18530.244464784395,20703.607421875,0,189,20,early_stop(patience=20)
