epoch,train_loss,train_mae_monitor,val_mae_batchmean,val_mae_window,val_cfm_loss,val_cfm_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
35,13.911671504107389,1.4153910539366983,nan,nan,nan,8.992112928645904,8.992112928645904,nan,nan,nan,0.001,85.48327633691952,2815.845304498449,19202.294921875,1,35,0,best
36,12.839849129590121,1.3481117476116526,nan,nan,nan,10.015688072921883,10.015688072921883,nan,nan,nan,0.001,85.40885389898904,2901.254158397438,19202.294921875,0,35,1,
37,15.132430283589796,1.4956010886213995,nan,nan,nan,10.808936560867178,10.808936560867178,nan,nan,nan,0.001,85.4921072749421,2986.74626567238,19202.294921875,0,35,2,
38,17.459940389069644,1.6269283625212583,nan,nan,nan,12.484144744981728,12.484144744981728,nan,nan,nan,0.001,85.40369267808273,3072.149958350463,19202.294921875,0,35,3,
39,10.207198756081718,1.2810042245047433,nan,nan,nan,9.83884011836473,9.83884011836473,nan,nan,nan,0.001,20.452795597026125,3092.602753947489,19095.732421875,0,35,4,
40,11.652307666431774,1.2985214647921648,nan,nan,nan,12.333506263015616,12.333506263015616,nan,nan,nan,0.001,85.4617247339338,3178.0644786814228,19202.294921875,0,35,5,
41,13.042315833135085,1.367251804471016,nan,nan,nan,14.82718931562201,14.82718931562201,nan,nan,nan,0.001,85.56951474398375,3263.6339934254065,19202.294921875,0,35,6,
42,12.647310095483606,1.3404746987602927,nan,nan,nan,10.179514394254765,10.179514394254765,nan,nan,nan,0.001,85.75165575998835,3349.385649185395,19202.294921875,0,35,7,
43,16.364553779905492,1.5640129327774048,nan,nan,nan,13.976186925121862,13.976186925121862,nan,nan,nan,0.001,85.72167998901568,3435.1073291744106,19202.294921875,0,35,8,
44,16.73253087347204,1.5706869886680084,nan,nan,nan,22.390863828305847,22.390863828305847,nan,nan,nan,0.001,85.57578273001127,3520.683111904422,19202.294921875,0,35,9,
45,10.887231717326424,1.2427389220757918,nan,nan,nan,9.271979657469313,9.271979657469313,nan,nan,nan,0.001,85.66558266198263,3606.3486945664044,19202.294921875,0,35,10,
46,13.607966351509095,1.328328930518844,nan,nan,nan,8.92686986026601,8.92686986026601,nan,nan,nan,0.001,85.7172308289446,3692.065925395349,19202.294921875,1,46,0,best
47,5.3410283497401645,0.8727600404194423,nan,nan,nan,8.711032995675025,8.711032995675025,nan,nan,nan,0.001,20.436043536057696,3712.5019689314067,19095.732421875,1,47,0,best
48,14.036049244620584,1.4212586131962863,nan,nan,nan,8.344987561695936,8.344987561695936,nan,nan,nan,0.001,85.53758606896736,3798.039555000374,19202.294921875,1,48,0,best
49,11.269291852821004,1.2833895658904857,nan,nan,nan,14.437063346493279,14.437063346493279,nan,nan,nan,0.001,85.62196170794778,3883.661516708322,19202.294921875,0,48,1,
50,11.53047748370604,1.3119816392660142,nan,nan,nan,8.165025419794937,8.165025419794937,nan,nan,nan,0.001,85.6273370180279,3969.2888537263498,19202.294921875,1,50,0,best
51,14.516161661798304,1.4288028941913085,nan,nan,nan,8.562371097466885,8.562371097466885,nan,nan,nan,0.001,85.60709089483134,4054.895944621181,19202.294921875,0,50,1,
52,11.554742322184822,1.303234326568517,nan,nan,nan,7.629300360394339,7.629300360394339,nan,nan,nan,0.001,85.6454263580963,4140.541370979277,19202.294921875,1,52,0,best
53,10.894921429590745,1.2290242566303773,nan,nan,nan,8.440195840036768,8.440195840036768,nan,nan,nan,0.001,85.59614759101532,4226.137518570293,19202.294921875,0,52,1,
54,12.561878815564242,1.367957537282597,nan,nan,nan,8.052455076125273,8.052455076125273,nan,nan,nan,0.001,85.65325312502682,4311.79077169532,19202.294921875,0,52,2,
55,7.849495581218174,1.0091466222490584,nan,nan,nan,10.26022396794072,10.26022396794072,nan,nan,nan,0.001,20.471389995887876,4332.262161691207,19095.732421875,0,52,3,
56,12.41072265885093,1.305629905516451,nan,nan,nan,7.7844939011793866,7.7844939011793866,nan,nan,nan,0.001,85.66089948103763,4417.923061172245,19202.294921875,0,52,4,
57,12.095538799329237,1.3091965569691224,nan,nan,nan,8.780752610209321,8.780752610209321,nan,nan,nan,0.001,85.68616219307296,4503.609223365318,19202.294921875,0,52,5,
58,13.722171547196128,1.404462676156651,nan,nan,nan,9.715327559033689,9.715327559033689,nan,nan,nan,0.001,85.68022080697119,4589.289444172289,19202.294921875,0,52,6,
59,13.049293235215274,1.3684722922065042,nan,nan,nan,8.428877130057398,8.428877130057398,nan,nan,nan,0.001,85.59176368289627,4674.8812078551855,19202.294921875,0,52,7,
60,10.914926340363243,1.2287942092527042,nan,nan,nan,17.22101276104267,17.22101276104267,nan,nan,nan,0.001,85.70494264294393,4760.586150498129,19202.294921875,0,52,8,
61,14.876416522806341,1.422100595723499,nan,nan,nan,15.405770980530654,15.405770980530654,nan,nan,nan,0.001,85.77883922611363,4846.364989724243,19202.294921875,0,52,9,
62,12.858292326060209,1.3484390545975078,nan,nan,nan,10.02186806942323,10.02186806942323,nan,nan,nan,0.001,85.60673765093088,4931.971727375174,19202.294921875,0,52,10,
63,10.376736538750785,1.2437041997909546,nan,nan,nan,10.522791831513755,10.522791831513755,nan,nan,nan,0.001,20.462572352960706,4952.434299728135,19095.732421875,0,52,11,
64,9.674595235694538,1.1388017451221293,nan,nan,nan,8.278551933092949,8.278551933092949,nan,nan,nan,0.001,85.58631523093209,5038.020614959067,19202.294921875,0,52,12,
65,11.663445635275407,1.259830551255833,nan,nan,nan,12.504487846244094,12.504487846244094,nan,nan,nan,0.001,85.56469147000462,5123.585306429071,19202.294921875,0,52,13,
66,11.3988530440764,1.2871451805938374,nan,nan,nan,8.419987879587374,8.419987879587374,nan,nan,nan,0.001,85.56822424405254,5209.153530673124,19202.294921875,0,52,14,
67,14.067801077799363,1.427393778887662,nan,nan,nan,8.226163553308558,8.226163553308558,nan,nan,nan,0.001,85.60797254601493,5294.761503219139,19202.294921875,0,52,15,
68,13.703377661921762,1.3672325218265706,nan,nan,nan,9.541583861652603,9.541583861652603,nan,nan,nan,0.001,85.65854005888104,5380.42004327802,19202.294921875,0,52,16,
69,12.231398996439847,1.314271467924118,nan,nan,nan,8.462062131441556,8.462062131441556,nan,nan,nan,0.001,85.60773519193754,5466.027778469957,19202.294921875,0,52,17,
70,10.838599037040364,1.263569864359769,nan,nan,nan,7.967423727573493,7.967423727573493,nan,nan,nan,0.001,85.74293116410263,5551.77070963406,19202.294921875,0,52,18,
71,13.942876543317523,1.350476426737649,nan,nan,nan,7.339917000881966,7.339917000881966,nan,nan,nan,0.001,20.455114929005504,5572.2258245630655,19095.732421875,1,71,0,best
72,10.546472779187289,1.2190434423359957,nan,nan,nan,8.022885745339245,8.022885745339245,nan,nan,nan,0.001,85.71845320914872,5657.944277772214,19202.294921875,0,71,1,
73,11.052365445006977,1.2052141777493737,nan,nan,nan,7.301048301088165,7.301048301088165,nan,nan,nan,0.001,85.64425508119166,5743.588532853406,19202.294921875,1,73,0,best
74,10.168552742221138,1.1790759273550726,nan,nan,nan,7.29472912247704,7.29472912247704,nan,nan,nan,0.001,85.62153716711327,5829.210070020519,19202.294921875,1,74,0,best
75,10.318246061151678,1.214249311523004,nan,nan,nan,13.098020767146705,13.098020767146705,nan,nan,nan,0.001,85.5531526261475,5914.763222646667,19202.294921875,0,74,1,
76,12.266556368090889,1.2883560627698898,nan,nan,nan,8.458871421922645,8.458871421922645,nan,nan,nan,0.001,85.60401964816265,6000.367242294829,19202.294921875,0,74,2,
77,10.022342730652202,1.1793253633109007,nan,nan,nan,16.209076362457708,16.209076362457708,nan,nan,nan,0.001,85.55140888108872,6085.918651175918,19202.294921875,0,74,3,
78,9.841465207663449,1.15585560771552,nan,nan,nan,6.891567237832268,6.891567237832268,nan,nan,nan,0.001,85.61065542697906,6171.529306602897,19202.294921875,1,78,0,best
79,10.364154611315046,1.1458284514290946,nan,nan,nan,16.439160508375902,16.439160508375902,nan,nan,nan,0.001,20.48271666909568,6192.012023271993,19095.732421875,0,78,1,
80,11.818022252212872,1.2501974880695343,nan,nan,nan,8.416714091722103,8.416714091722103,nan,nan,nan,0.001,85.61991188302636,6277.631935155019,19202.294921875,0,78,2,
81,9.724337895350022,1.145830854231661,nan,nan,nan,7.878640521014178,7.878640521014178,nan,nan,nan,0.001,85.60129756294191,6363.233232717961,19202.294921875,0,78,3,
82,11.94614283171567,1.328628929365765,nan,nan,nan,15.300193699676427,15.300193699676427,nan,nan,nan,0.001,85.68654709705152,6448.919779815013,19202.294921875,0,78,4,
83,10.045665248957548,1.1997271421280775,nan,nan,nan,7.169666956496714,7.169666956496714,nan,nan,nan,0.001,85.65178738697432,6534.571567201987,19202.294921875,0,78,5,
84,10.433164778622714,1.2388806015253067,nan,nan,nan,11.34585439567892,11.34585439567892,nan,nan,nan,0.001,85.60744607285596,6620.179013274843,19202.294921875,0,78,6,
85,9.274029408801686,1.1521356980909,nan,nan,nan,7.642422923335323,7.642422923335323,nan,nan,nan,0.001,85.61847736709751,6705.79749064194,19202.294921875,0,78,7,
86,9.187029154734178,1.128288325125521,nan,nan,nan,6.851584837715171,6.851584837715171,nan,nan,nan,0.001,85.63346609217115,6791.4309567341115,19202.294921875,1,86,0,best
87,8.248708384377617,1.074937982218606,nan,nan,nan,10.64043207032728,10.64043207032728,nan,nan,nan,0.001,20.50807600095868,6811.93903273507,19095.732421875,0,86,1,
88,11.300006365776062,1.267172035574913,nan,nan,nan,8.14761923004759,8.14761923004759,nan,nan,nan,0.001,85.61434337100945,6897.55337610608,19202.294921875,0,86,2,
89,11.838246555761858,1.2713681172240865,nan,nan,nan,23.268768497477907,23.268768497477907,nan,nan,nan,0.001,85.63360668113455,6983.186982787214,19202.294921875,0,86,3,
90,9.277068264917894,1.1581130347468636,nan,nan,nan,8.390392580602924,8.390392580602924,nan,nan,nan,0.001,85.5880520499777,7068.775034837192,19202.294921875,0,86,4,
91,8.06330047087236,1.051466233621944,nan,nan,nan,6.832030822884323,6.832030822884323,nan,nan,nan,0.001,85.72517561982386,7154.500210457016,19202.294921875,1,91,0,best
92,11.654190125248649,1.2751925842328504,nan,nan,nan,8.579305911811328,8.579305911811328,nan,nan,nan,0.001,85.65525405900553,7240.155464516021,19202.294921875,0,91,1,
93,11.044149506092072,1.270754647525874,nan,nan,nan,7.5658076348807395,7.5658076348807395,nan,nan,nan,0.001,85.5729483680334,7325.728412884055,19202.294921875,0,91,2,
94,11.659211811152371,1.26154681308703,nan,nan,nan,7.233841240168298,7.233841240168298,nan,nan,nan,0.001,85.67244720109738,7411.400860085152,19202.294921875,0,91,3,
95,6.54158524104527,0.9645485026495797,nan,nan,nan,7.185457391548701,7.185457391548701,nan,nan,nan,0.001,20.461068332195282,7431.861928417347,19095.732421875,0,91,4,
96,9.433892547000537,1.1332075622948734,nan,nan,nan,6.491818769297369,6.491818769297369,nan,nan,nan,0.001,85.58609267207794,7517.448021089425,19202.294921875,1,96,0,best
97,8.49683849811554,1.099998647516424,nan,nan,nan,7.068144480387369,7.068144480387369,nan,nan,nan,0.001,85.54510556720197,7602.993126656627,19202.294921875,0,96,1,
98,10.740502865747972,1.2187240037051115,nan,nan,nan,18.007735711556894,18.007735711556894,nan,nan,nan,0.001,85.5833250421565,7688.576451698784,19202.294921875,0,96,2,
99,11.058589934219013,1.2382509762590581,nan,nan,nan,11.854221630911542,11.854221630911542,nan,nan,nan,0.001,85.58239640900865,7774.158848107792,19202.294921875,0,96,3,
100,11.266730397397822,1.2546484421599995,nan,nan,nan,8.436040945678016,8.436040945678016,nan,nan,nan,0.001,85.54947167797945,7859.708319785772,19202.294921875,0,96,4,
101,11.383880513364618,1.2599361939863725,nan,nan,nan,6.952967581789718,6.952967581789718,nan,nan,nan,0.001,85.63816814403981,7945.346487929812,19202.294921875,0,96,5,
102,8.13566459092227,1.0316960703242908,nan,nan,nan,7.046001037641129,7.046001037641129,nan,nan,nan,0.001,85.59364251792431,8030.940130447736,19202.294921875,0,96,6,
103,6.910983766828265,0.9724474464144025,nan,nan,nan,11.78377833352809,11.78377833352809,nan,nan,nan,0.001,20.4819382710848,8051.422068718821,19095.732421875,0,96,7,
104,9.948996512998233,1.1598433551463214,nan,nan,nan,18.236378683323874,18.236378683323874,nan,nan,nan,0.001,85.5991400461644,8137.021208764985,19202.294921875,0,96,8,
105,10.481935783949766,1.19134952805259,nan,nan,nan,7.046035823115596,7.046035823115596,nan,nan,nan,0.001,85.52881323709153,8222.550022002077,19202.294921875,0,96,9,
106,9.922221010381525,1.1446469802748074,nan,nan,nan,11.598008215053808,11.598008215053808,nan,nan,nan,0.001,85.66785978898406,8308.21788179106,19202.294921875,0,96,10,
107,10.265011539242485,1.2014172128655694,nan,nan,nan,10.16456635521348,10.16456635521348,nan,nan,nan,0.001,85.52809045393951,8393.745972245,19202.294921875,0,96,11,
108,8.994416651942513,1.0947765065865083,nan,nan,nan,10.545500043994002,10.545500043994002,nan,nan,nan,0.001,85.65278052305803,8479.398752768058,19202.294921875,0,96,12,
109,8.666620650074698,1.0867336232553828,nan,nan,nan,7.8982149173051885,7.8982149173051885,nan,nan,nan,0.001,85.64861584920436,8565.047368617263,19202.294921875,0,96,13,
110,9.21442262801257,1.0959656390276822,nan,nan,nan,13.730598145400696,13.730598145400696,nan,nan,nan,0.001,85.51546260411851,8650.562831221381,19202.294921875,0,96,14,
111,14.328535693032402,1.3290794832365853,nan,nan,nan,10.112342662756939,10.112342662756939,nan,nan,nan,0.001,20.476745396154,8671.039576617535,19095.732421875,0,96,15,
112,8.351411914825439,1.0721961565993048,nan,nan,nan,7.265188729049813,7.265188729049813,nan,nan,nan,0.001,85.67734813294373,8756.716924750479,19202.294921875,0,96,16,
113,9.531733227859844,1.1404955533417789,nan,nan,nan,11.556091307506941,11.556091307506941,nan,nan,nan,0.001,85.66286621009931,8842.379790960578,19202.294921875,0,96,17,
114,9.828924766453829,1.1411227719350294,nan,nan,nan,6.639645553110672,6.639645553110672,nan,nan,nan,0.001,85.58406261797063,8927.963853578549,19202.294921875,0,96,18,
115,9.117632847482508,1.1121040761470795,nan,nan,nan,11.658603670386507,11.658603670386507,nan,nan,nan,0.001,85.70478298794478,9013.668636566494,19202.294921875,0,96,19,
116,8.712038352272728,1.099488533355973,nan,nan,nan,6.606780916197687,6.606780916197687,nan,nan,nan,0.001,85.48547313688323,9099.154109703377,19202.294921875,0,96,20,early_stop(patience=20)
