epoch,train_loss_weighted,train_mse,train_u_abs,train_dudt_abs,w_mean,w_median,w_p01,w_p10,w_p25,w_p75,w_p90,w_p99,w_min,w_max,w_std,w_saturation_frac,w_near_lower_frac,delta2_mean,val_imf_mse_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,diag_beats_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
60,0.9998505074869503,0.13169514672322707,1.100426827912981,0.544435497915203,0.01494972730394114,0.01315589613408189,0.0022331926285749596,0.005371035324854099,0.008752230923114852,0.019288203930905596,0.02587151706896045,0.038474112495102665,0.0018306546273213992,0.041044783020730724,0.009101051845672456,0.0,7.102272727272727e-05,134.8558306087147,0.14197819887042215,0.14197819887042215,nan,nan,nan,nan,0.001,189.6523356109392,10763.7932102622,17696.10400390625,0,59,1,
61,0.9998508328741247,0.13653809753331272,1.0973114281892777,0.5390299316156995,0.014917193992402066,0.01314919985492121,0.002145814871817658,0.005208955100599931,0.008782032805240966,0.019429845525883137,0.02584131030281159,0.037962140663611615,0.0017443038535599374,0.04047623825767501,0.009035090080843392,0.0,0.0002130681818181818,139.81501166603783,0.12238522793121233,0.12238522793121233,nan,nan,nan,nan,0.001,189.45368702011183,10953.246897282312,17696.10400390625,1,61,0,best
62,0.9998477648605,0.1347136183387854,1.1026433118365027,0.5385938296263868,0.015224069331518628,0.013406727285209027,0.0021237941177704753,0.00532662358388982,0.00888018022630025,0.01976521659896455,0.026373732288960706,0.03942332851107825,0.00170694725815007,0.04210639859719033,0.009376778274732218,0.0,0.0002130681818181818,137.94674502286043,0.13014111936814085,0.13014111936814085,nan,nan,nan,nan,0.001,190.26785507495515,11143.514752357267,17696.10400390625,0,61,1,
63,0.9998391069927994,0.12106546683579075,1.1088953553413858,0.5393266410243754,0.016090056526341608,0.013681237034651697,0.0026105414180332153,0.005454652724141369,0.009019226410749311,0.02095783842081318,0.029340403705683287,0.04438159297391468,0.0023927535861433596,0.04811898523903623,0.010492774087707607,0.0,0.0,123.9710381177007,0.14701365140662065,0.14701365140662065,nan,nan,nan,nan,0.001,73.39011314418167,11216.904865501449,17589.54150390625,0,61,2,
64,0.999849131974307,0.1359392010691491,1.1026607731526548,0.5438674165443941,0.015087327026677403,0.013262286794964563,0.002170982246091378,0.005256304300300226,0.008798540853471919,0.019557444342750717,0.02641673510978845,0.03823838534934277,0.0017579043881844633,0.040599792717363345,0.00916203288149766,0.0,0.00014204545454545454,139.20174182545054,0.14158265065836942,0.14158265065836942,nan,nan,nan,nan,0.001,190.1718497921247,11407.076715293573,17696.10400390625,0,61,3,
65,0.9998483328656717,0.1307594874365763,1.1015866465189241,0.5347678158093583,0.015167219018224966,0.0133356465365399,0.0022520887153157014,0.005411098420154303,0.00889653487406163,0.01949956416872076,0.02630039018748159,0.03911599226041951,0.0018327518820611163,0.0417493222239004,0.00923869186821817,0.0,7.102272727272727e-05,133.89771461486816,0.13693623700500215,0.13693623700500215,nan,nan,nan,nan,0.001,189.7904085679911,11596.867123861564,17696.10400390625,0,61,4,
66,0.9998490047725764,0.13194898499006574,1.0977816939353944,0.5430341844531623,0.015100346346893771,0.013302556069737131,0.0021778110256987435,0.005292788370835214,0.008885343507228588,0.019360919582488183,0.026301754464988003,0.03889070692556826,0.0017539578045464375,0.04151870816184038,0.009221459313465113,0.0,0.0,135.11575976285067,0.13599421167984987,0.13599421167984987,nan,nan,nan,nan,0.001,189.5690194091294,11786.436143270694,17696.10400390625,0,61,5,
67,0.9998478019779379,0.12966378083960575,1.1028241043741054,0.5364909887313842,0.015220484929159284,0.013429762105542151,0.0022296183743574973,0.005321021860899319,0.009025178459176624,0.019650433635847134,0.02640439332462847,0.03900871952487664,0.0018092801945385872,0.04171567992307246,0.009254581972279331,0.0,7.102272727272727e-05,132.7757115797563,0.12125868754318128,0.12125868754318128,nan,nan,nan,nan,0.001,189.57391016813926,11976.010053438833,17696.10400390625,1,67,0,best
68,0.9998465932228349,0.13201456728645347,1.0989099632609973,0.5366256293248046,0.015341291003013876,0.01352598614122888,0.002154595534044678,0.005405470963292332,0.008994393547552383,0.019798385349779644,0.026524137129837817,0.03984880267473107,0.001727062875397678,0.042739612405950374,0.009412156448657201,0.0,0.00014204545454545454,135.18291693600742,0.1308165636338145,0.1308165636338145,nan,nan,nan,nan,0.001,189.76786557794549,12165.777919016778,17696.10400390625,0,67,1,
69,0.9998466017571362,0.1250277763740583,1.1031686048616063,0.5351182775063948,0.015340334107168018,0.013520764213436369,0.0022526470642002428,0.005422491113792851,0.008913577873979442,0.019862070158970627,0.026691059027375147,0.039581581484526396,0.0018385929567805513,0.04228256803259931,0.009386197694534944,0.0,7.102272727272727e-05,128.02844215739856,0.1336326547975299,0.1336326547975299,nan,nan,nan,nan,0.001,189.69501471915282,12355.472933735931,17696.10400390625,0,67,2,
70,0.9998462541536851,0.12645677202804523,1.102638533440503,0.5326559559865431,0.015374985620887443,0.013626385164785792,0.0022470884257266084,0.005461279255475595,0.0090815091018819,0.019946851814165712,0.02632025467147204,0.03938996978950771,0.0018456178109938098,0.04216623136943037,0.009323230893774466,0.0,7.102272727272727e-05,129.49173438332298,0.13528343150843242,0.13528343150843242,nan,nan,nan,nan,0.001,189.68728077691048,12545.160214512842,17696.10400390625,0,67,3,
71,0.9998578021720964,0.1371962640966688,1.0936457478270238,0.5918607876008871,0.014219235714372933,0.012424855131884011,0.00197551089275999,0.004946418812175339,0.00813894430935687,0.018188493259783303,0.024959276734414147,0.03822436054446259,0.0016618033859769493,0.04060800312733164,0.008996422915738456,0.0,0.0,140.4889738900321,0.13874987987881032,0.13874987987881032,nan,nan,nan,nan,0.001,72.97374617191963,12618.133960684761,17589.54150390625,0,67,4,
72,0.9998418379913677,0.12613797527314588,1.0994451054117895,0.5079528583721681,0.015816761887716975,0.013849017248404297,0.0021303014426600634,0.005556833654885519,0.009349687725559554,0.020388433489609847,0.027411514952440152,0.041359697409312834,0.001668213560234025,0.044306759409267794,0.009767618430355056,0.0,7.102272727272727e-05,129.16528653231535,0.12579220679835376,0.12579220679835376,nan,nan,nan,nan,0.001,189.60762449516915,12807.74158517993,17696.10400390625,0,67,5,
73,0.9998441418463534,0.1272967039353468,1.1020740061998366,0.5281849517740986,0.015586494525301862,0.013798589756796983,0.0022262135498418833,0.0055843813104068185,0.009193654816640032,0.020175464622761038,0.02697677088224075,0.039761629442430356,0.0018061106788908629,0.04239475280469791,0.009437571669166738,0.0,7.102272727272727e-05,130.35182500319047,0.1380473082837386,0.1380473082837386,nan,nan,nan,nan,0.001,189.82529149600305,12997.566876675934,17696.10400390625,0,67,6,
74,0.9998458262194286,0.1261029052463445,1.1014380796389147,0.5250157255340706,0.015417809238318692,0.013563888860781761,0.0022647144983321513,0.005390387046711773,0.009019182247787036,0.019978082012808457,0.02675474779257043,0.03954367230392315,0.0018692338847276088,0.04198079919865863,0.009396933193784207,0.0,7.102272727272727e-05,129.12937486821954,0.13973841399081752,0.13973841399081752,nan,nan,nan,nan,0.001,189.45679113594815,13187.023667811882,17696.10400390625,0,67,7,
75,0.9998459582979029,0.13102539947087113,1.1031793055209247,0.5381810562854463,0.015404906415973198,0.013499406983398578,0.0021756808640930104,0.005502853206813928,0.009001511007293381,0.01981166165152734,0.026759606443176216,0.040271496277471834,0.0017524356780499644,0.0431022406894375,0.009510786895936525,0.0,0.0003551136363636364,134.17000883275813,0.14058490340887142,0.14058490340887142,nan,nan,nan,nan,0.001,189.63381014112383,13376.657477953006,17696.10400390625,0,67,8,
76,0.9998450628735802,0.12788041017272256,1.1006554633378982,0.5321462456475604,0.01549430654849857,0.013632215980694376,0.0021700590694473994,0.0053890553977742625,0.00916917346820066,0.02013275269630619,0.02686501922170547,0.03945577491752126,0.0017803972382270414,0.04205190358175473,0.009399123333225196,0.0,7.102272727272727e-05,130.94953953136098,0.13522136906782786,0.13522136906782786,nan,nan,nan,nan,0.001,189.8434174458962,13566.500895398902,17696.10400390625,0,67,9,
77,0.9998442023992539,0.12727077193558217,1.103827852010727,0.5359928262504664,0.015580147682604465,0.013728831151754342,0.0022806368148105154,0.005410873145658777,0.009023122016382827,0.02021588926753876,0.027095624851062892,0.040331689750945025,0.0018743330790212812,0.04302277826619419,0.009591345469975336,0.0,0.0002840909090909091,130.3252693262967,0.13582851420504244,0.13582851420504244,nan,nan,nan,nan,0.001,189.82079537888058,13756.321690777782,17696.10400390625,0,67,10,
78,0.9998442037539048,0.12699240130287678,1.1034136196429079,0.5232684340666641,0.015580122090283442,0.013765115758658132,0.0023171276437179505,0.00548264998386995,0.009108971410684966,0.020091872799887577,0.026998291655697605,0.040156201387501575,0.00191471712911483,0.04288023427890783,0.009497622860891914,0.0,7.102272727272727e-05,130.04021825790406,0.15036151971975792,0.15036151971975792,nan,nan,nan,nan,0.001,189.83508717315271,13946.156777950935,17696.10400390625,0,67,11,
79,0.9998519463198525,0.1338784661980308,1.1203225121206166,0.5401304841649776,0.014806175594959333,0.01327675518256669,0.002106383819446652,0.005519974159494955,0.009456754666848146,0.019204354902007142,0.024916607259335564,0.03580126240469363,0.001727280576715759,0.03873191040237339,0.008492583090591492,0.0,0.0,137.0915472069565,0.14177811138989918,0.14177811138989918,nan,nan,nan,nan,0.001,73.24320495198481,14019.39998290292,17589.54150390625,0,67,12,
80,0.9998406499624253,0.12845230223610998,1.1021548688411713,0.528893887183883,0.015935622396963563,0.013969411643814635,0.0021363530973096865,0.005504605714866722,0.009292917276351629,0.02071203987156464,0.02753314662047408,0.041284814705564214,0.0017078281888064917,0.04405030157332393,0.009809614473488182,0.0,7.102272727272727e-05,131.53515682220458,0.1329053941997368,0.1329053941997368,nan,nan,nan,nan,0.001,189.9295782209374,14209.329561123857,17696.10400390625,0,67,13,
81,0.9998405330560424,0.12679029007188297,1.1022423309358684,0.5163364492356777,0.01594731240871955,0.013970261810093441,0.002207329343218589,0.005547462247142737,0.009316332749387419,0.020735840854996985,0.027642936737869273,0.04168085509657182,0.001765357528347522,0.04467386977577752,0.00986744236751375,0.0,0.00014204545454545454,129.83325727636165,0.12733971661121246,0.12733971661121246,nan,nan,nan,nan,0.001,189.88415230601095,14399.213713429868,17696.10400390625,0,67,14,
82,0.9998429680412466,0.1254560328512029,1.1035853480750863,0.5249665342271328,0.015703802170570602,0.01380771067501469,0.0023833907190154687,0.0056159418814455755,0.009136016553648832,0.020353574997914785,0.02694052240641957,0.04096728494729508,0.001958795273325946,0.043864928566935385,0.009645092996387657,0.0,7.102272727272727e-05,128.46697744889693,0.1314184189649389,0.1314184189649389,nan,nan,nan,nan,0.001,189.7095433580689,14588.923256787937,17696.10400390625,0,67,15,
83,0.9998396408828822,0.12394798561422662,1.0996445490555329,0.5171144656159661,0.01603640673512762,0.014073770478452471,0.0022605017289937346,0.005579729947864756,0.009399605183650486,0.020743636577390135,0.027893788058480078,0.04161692665127868,0.0018237098984007554,0.0444080198649317,0.009878027396784587,0.0,0.0,126.92273726029829,0.14148083080741924,0.14148083080741924,nan,nan,nan,nan,0.001,189.8614591199439,14778.784715907881,17696.10400390625,0,67,16,
84,0.9998397025195035,0.13074408300559628,1.1033199830488725,0.5237613747743043,0.01603041916704652,0.014091388250447132,0.002249021530323344,0.005657219696017406,0.009330068196339364,0.020816864371723073,0.02800477634353394,0.041400282322005794,0.0018162876437765425,0.04433030060238459,0.009839016463692216,0.0,0.0002130681818181818,133.88194108442826,0.12251007313763145,0.12251007313763145,nan,nan,nan,nan,0.001,189.72969198203646,14968.514407889917,17696.10400390625,0,67,17,
85,0.9998402777043256,0.12889510214498098,1.1022990649396722,0.5141242910515178,0.015972578487443653,0.01408337685067884,0.0021325547105913176,0.005579463053304194,0.009306300600821322,0.02061897065829147,0.027717450546862726,0.041625595406036484,0.0017111492598897628,0.04451972806656902,0.009867599505973473,0.0,0.0,131.9885842323303,0.12790411382892364,0.12790411382892364,nan,nan,nan,nan,0.001,189.74833996011876,15158.262747850036,17696.10400390625,0,67,18,
86,0.9998434226621281,0.12607256651602008,1.1033416057174856,0.5364682918245142,0.015658518991602415,0.013794583253647116,0.0022481726367418148,0.00559662807579364,0.009288424672558904,0.02024701304564422,0.02710868625224314,0.03996977776034989,0.0018318385454883603,0.04251105320555243,0.009474862893958661,0.0,0.0002840909090909091,129.09830826846036,0.13106862360510732,0.13106862360510732,nan,nan,nan,nan,0.001,189.44108943990432,15347.70383728994,17696.10400390625,0,67,19,
87,0.9998457602092198,0.13188114032453419,1.0820404084361328,0.5385085259165082,0.015424434390223148,0.013351304428081731,0.002638191133363372,0.005871942326217434,0.009025468742855045,0.020252365542917837,0.02678859762239213,0.038997694583875794,0.0023868297232963543,0.041543850105027764,0.009235019348941895,0.0,0.0,135.046287692323,0.1409638824042177,0.1409638824042177,nan,nan,nan,nan,0.001,73.21156034898013,15420.91539763892,17589.54150390625,0,67,20,early_stop(patience=20)
