epoch,global_step,schedule_s,beta_mean_train,train_loss_weighted,train_mse,train_u_abs,train_dudt_abs,w_mean,w_median,w_p01,w_p10,w_p25,w_p75,w_p90,w_p99,w_min,w_max,w_std,w_saturation_frac,w_near_lower_frac,delta2_mean,val_imf_mse_fixed,selection_metric,diag_hr_abs_err,diag_morph_corr,diag_amp_ratio,diag_beats_ratio,lr,epoch_time_s,elapsed_s,peak_mem_MiB,is_best,best_epoch,no_improve,event
56,12540,0.81,1.0,0.9999192198569125,0.17133578124710105,0.8408147019418803,0.5419330292804675,0.00807848574530164,0.0070947695057839155,0.0021225049034745264,0.0037796832938593898,0.00528563865439289,0.009694188366517085,0.013116524707187306,0.020568403861993417,0.0018708369472733466,0.022090480698865246,0.004448528083528138,0.0,0.0,175.447840274464,0.18470040626105852,0.18470040626105852,nan,nan,nan,nan,0.001,143.5355464720633,8187.6026874037925,16904.01611328125,0,52,4,
57,12760,0.806667,1.0,0.9999190765348348,0.17291261110116135,0.8411388991908594,0.5462351018732244,0.008092959970235824,0.007042980255474421,0.0020465139506003734,0.003797836918701333,0.005268133643866432,0.0096740620972758,0.013211301597766578,0.021113268978131764,0.0017764525048485004,0.022784517413343894,0.004567770625263537,0.0,0.0,177.06251399300317,0.1767175586187634,0.1767175586187634,nan,nan,nan,nan,0.001,143.60622138390318,8331.208908787696,16904.01611328125,0,52,5,
58,12980,0.803333,1.0,0.9999192416667938,0.17376797040077774,0.8405892988497561,0.5454121993346648,0.008076229055454447,0.007057475798170675,0.0020749062620531978,0.003791381941780194,0.005295324543575672,0.009704321658831429,0.013151403484781358,0.020817954031835225,0.0018250790557927262,0.022444578277116472,0.004508088889468292,0.0,7.102272727272727e-05,177.93840200250798,0.19207875152751738,0.19207875152751738,nan,nan,nan,nan,0.001,143.56788974208757,8474.776798529783,16904.01611328125,0,52,6,
59,13200,0.8,1.0,0.9999185201796619,0.17153383180160414,0.8410053698854013,0.5354727589271285,0.008148703767537055,0.007095198064449836,0.002127909934113797,0.00388130775972968,0.005347804135156118,0.009741869145496325,0.013325215969234704,0.021003755008463156,0.001861791712723392,0.02256025504532524,0.004537331382744014,0.0,0.0,175.65064348741012,0.18719230621071592,0.18719230621071592,17.652033772341085,0.5648427449948283,0.9138201475143433,0.9612229679343773,0.001,143.97534655290656,8618.75214508269,16904.01611328125,0,52,7,
60,13420,0.796667,1.0,0.9999191998080774,0.17061128342016177,0.8406520449302414,0.5379242187873884,0.00808054072867063,0.007084232329560274,0.002100712579439542,0.00375732040212659,0.00532088732632639,0.00971731093966148,0.013138168216259643,0.02083377937828614,0.0018490274422881404,0.02250593909993768,0.004490891740847887,0.0,0.0,174.70595453435723,0.17381609575435927,0.17381609575435927,nan,nan,nan,nan,0.001,143.58709554909728,8762.339240631787,16904.01611328125,1,60,0,best
61,13640,0.793333,1.0,0.999918854507533,0.1722581254149025,0.8411657739769328,0.5329159431159496,0.008115138752724637,0.007101891732732342,0.00208603165070103,0.0038059627925659616,0.005331326805224473,0.009708705101035197,0.01319806993811984,0.0210850790143013,0.0018179304679837183,0.02282479076476937,0.004538658835967495,0.0,0.0,176.39231997403232,0.19295864175942543,0.19295864175942543,nan,nan,nan,nan,0.001,143.64673483395018,8905.985975465737,16904.01611328125,0,60,1,
62,13860,0.79,1.0,0.9999188918959011,0.17195940994742243,0.8406425722620704,0.5522415376522324,0.008111407268072732,0.007091156356248327,0.0020352605923438785,0.0038054971249287272,0.005303188734052872,0.009736620016734709,0.01318594849964773,0.021002658079801634,0.0017548675220909486,0.022614811881530014,0.004550759452500973,0.0,0.0,176.08643606359308,0.19040148321022038,0.19040148321022038,nan,nan,nan,nan,0.001,143.37920045596547,9049.365175921703,16904.01611328125,0,60,2,
63,14080,0.786667,1.0,0.9999181384390051,0.17284384418956258,0.8411222246560184,0.5525249120186676,0.00818664031738246,0.007126743904187937,0.0020332786959029775,0.0037972267111234196,0.005334868077294563,0.009859970537945628,0.013317351805215533,0.02125394526996057,0.0017641060566430415,0.022864951815625482,0.0046143421114803376,0.0,0.0,176.99209612066096,0.18796751776975304,0.18796751776975304,nan,nan,nan,nan,0.001,143.40124599286355,9192.766421914566,16904.01611328125,0,60,3,
64,14300,0.783333,1.0,0.9999191410162233,0.17526235971599818,0.8407615471969951,0.5512864780696956,0.008086665763138708,0.007039750612933528,0.002033079847652433,0.0037531771617729894,0.005287850408455018,0.00975616420936686,0.013199317368509418,0.02083220539445227,0.0017841894756036873,0.02251501257785342,0.004521318416068838,0.0,0.0,179.46865686936812,0.17534994564219242,0.17534994564219242,18.833030039318366,0.5725445330907531,0.8438288569450378,0.9574944071588367,0.001,144.1128175179474,9336.879239432514,16904.01611328125,0,60,4,
65,14520,0.78,1.0,0.9999184188517657,0.1745536519214511,0.8408385880968787,0.5555696516551755,0.008158668042795563,0.007134177821519022,0.0020662264909664043,0.003756927222870714,0.005307331892386587,0.00982619344193319,0.013253933819942176,0.021409673294560477,0.0018147104020582363,0.023151310601017692,0.004634416915624487,0.0,0.0,178.74293989701704,0.1912487973430244,0.1912487973430244,nan,nan,nan,nan,0.001,143.8505279289093,9480.729767361423,16904.01611328125,0,60,5,
66,14740,0.776667,1.0,0.9999186656691811,0.17394571693783456,0.8406163035468621,0.5507160391319882,0.00813382470197129,0.007108807034621184,0.0020344919492675797,0.0037942191014405002,0.0053071068187074905,0.009813177764458074,0.0132649704602293,0.02086300598880784,0.0017553160413544076,0.022412607797675514,0.004536745175507597,0.0,0.0,178.12041334672406,0.17806795696298913,0.17806795696298913,nan,nan,nan,nan,0.001,143.42204775707796,9624.151815118501,16904.01611328125,0,60,6,
67,14960,0.773333,1.0,0.9999180963093585,0.17376880149611018,0.8414087384939194,0.5494880874725905,0.00819084170401435,0.00715159778483212,0.0020200369824041526,0.0037292554836974227,0.005266507263083689,0.009837952817112885,0.013474603642878885,0.02145425782919946,0.0017629838044657927,0.023039617541838777,0.004686365282395855,0.0,7.102272727272727e-05,177.9392530267889,0.196076369570168,0.196076369570168,nan,nan,nan,nan,0.001,143.63783037196845,9767.78964549047,16904.01611328125,0,60,7,
68,15180,0.77,1.0,0.9999177825721828,0.16966221403669227,0.8413068340583281,0.5445257974619215,0.008222158054228533,0.0071564672588878735,0.0021258125882675154,0.0038822340665236963,0.005362202096412974,0.0097756988146681,0.013486370446414432,0.021401393409310417,0.0018613119780308228,0.022980766114778818,0.004628308095164936,0.0,0.0,173.7341070868752,0.18792560068473785,0.18792560068473785,nan,nan,nan,nan,0.001,143.64707677508704,9911.436722265556,16904.01611328125,0,60,8,
69,15400,0.766667,1.0,0.9999180108308792,0.17208193923262033,0.8416129276156425,0.5478998193686658,0.008199267388871787,0.007170518310952254,0.00205832837845347,0.003827224782170643,0.005375547905516049,0.009877870264674791,0.01346594283822924,0.021046121359210124,0.0018043635794211612,0.022639507840556853,0.004568282266634262,0.0,0.0,176.21190520199863,0.18405992051571687,0.18405992051571687,19.83252422610039,0.5584520672990599,0.8850517868995667,0.9835943325876212,0.001,144.01021095598117,10055.446933221538,16904.01611328125,0,60,9,
70,15620,0.763333,1.0,0.9999175051396544,0.17178620325232094,0.8412006424231963,0.5439155991781842,0.008249966698614034,0.007109186920041049,0.002053700137581803,0.0037551736811027776,0.005303924161390486,0.009907185915984553,0.013672212297520176,0.021775286212902176,0.0017822498508228983,0.02344437612813305,0.00476455603916706,0.0,0.0,175.90907303203235,0.17574745373657116,0.17574745373657116,nan,nan,nan,nan,0.001,143.46833019703627,10198.915263418574,16904.01611328125,0,60,10,
71,15840,0.76,1.0,0.9999179501425136,0.17343540723350914,0.8414087011055513,0.5411232665858485,0.00820554090579125,0.0071402126986702735,0.0020339299450411502,0.003760122324985621,0.005307602624154904,0.009902073913888837,0.013379111181182618,0.021493135424415496,0.0017756976017236329,0.023141889879480005,0.004680071120806546,0.0,0.0,177.5978573885831,0.17703615139369466,0.17703615139369466,nan,nan,nan,nan,0.001,143.64240438397974,10342.557667802554,16904.01611328125,0,60,11,
72,16060,0.756667,1.0,0.999917581948367,0.17096708933399482,0.841339715773409,0.547864476997744,0.00824238089421256,0.007178055333100598,0.0020729450004926715,0.0038434615567728707,0.005371560031992637,0.009947889762803573,0.013584780043245039,0.021093115773559972,0.001802112127056303,0.0226113786815073,0.00459519882675853,0.0,7.102272727272727e-05,175.07029861103405,0.1820787611482525,0.1820787611482525,nan,nan,nan,nan,0.001,143.76167786493897,10486.319345667493,16904.01611328125,0,60,12,
73,16280,0.753333,1.0,0.9999168885025111,0.17250536495650357,0.8410148420117118,0.5571788280524991,0.008311833317433907,0.007185367650394751,0.0020434862152879677,0.0037731216823555193,0.005368399452841417,0.009976449773900888,0.013706348876638168,0.02202722995795987,0.001778915483770437,0.02367530418559909,0.004805195187641816,0.0,0.0,176.64549329931086,0.18954188387534662,0.18954188387534662,nan,nan,nan,nan,0.001,143.74538728804328,10630.064732955536,16904.01611328125,0,60,13,
74,16500,0.75,1.0,0.9999174430966378,0.17423029944977977,0.8420678893273527,0.5376667295667258,0.00825623228553344,0.007124195222488859,0.0019943074657930993,0.0037782943590586497,0.005335403951308266,0.009926405845379288,0.01353577996223149,0.02196378788106482,0.001715518692848987,0.023750403502278708,0.004779959143541584,0.0,7.102272727272727e-05,178.41182637648149,0.18976880440687732,0.18976880440687732,17.613177346092986,0.5501976733359996,0.8401328921318054,0.9545115585384042,0.001,143.80271300300956,10773.867445958545,16904.01611328125,0,60,14,
75,16720,0.746667,1.0,0.9999169173565778,0.17461909343573181,0.841876048933376,0.5507370556620035,0.008308931162834845,0.007192764698993414,0.0020087251967528244,0.0037732065898704935,0.005369484938405962,0.009967011732938276,0.013723098203031855,0.022003642492927612,0.001726162416459622,0.02368467628998174,0.004812823986867443,0.0,7.102272727272727e-05,178.80995176488702,0.21864172269176002,0.21864172269176002,nan,nan,nan,nan,0.001,143.50177787803113,10917.369223836577,16904.01611328125,0,60,15,
76,16940,0.743333,1.0,0.9999173581600189,0.17256683766503225,0.8422146252610466,0.5466556412929838,0.008264561380598355,0.007164745386266573,0.0020417319127525183,0.0038042079834584995,0.005343529988948086,0.009878684527410026,0.013542630453594029,0.022078636796637015,0.0017765357314188308,0.023887140064669604,0.004785142995586449,0.0,0.0,176.70844145688145,0.18955972947008992,0.18955972947008992,nan,nan,nan,nan,0.001,143.5417753069196,11060.910999143496,16904.01611328125,0,60,16,
77,17160,0.74,1.0,0.9999172241850333,0.17294363711367955,0.8413995498960668,0.5484487254511227,0.008278247891840609,0.007174352024131539,0.002004615228228927,0.003772843130652539,0.0053574906794396655,0.00995876502711326,0.013674478592689741,0.021798364386301148,0.0017449146964447044,0.023410960200073366,0.004762850718212907,0.0,0.0,177.09428419633346,0.17401097657588813,0.17401097657588813,nan,nan,nan,nan,0.001,143.63330586184748,11204.544305005344,16904.01611328125,0,60,17,
78,17380,0.736667,1.0,0.9999161396514286,0.17548685920509424,0.8423576121980494,0.5508689020845023,0.008386637558313934,0.007211354406635192,0.001995070670686387,0.0038231047346595336,0.0053893070477484305,0.01001609709452499,0.013900225129063156,0.02241342739752409,0.0017151207845183141,0.02418445203537968,0.004907541412500326,0.0,7.102272727272727e-05,179.6985436699607,0.17902484604846736,0.17902484604846736,nan,nan,nan,nan,0.001,143.5873310470488,11348.131636052392,16904.01611328125,0,60,18,
79,17600,0.733333,1.0,0.9999170132658698,0.17563338145952334,0.842077102850784,0.5414216754111376,0.008299263681031087,0.007197311252821237,0.001954686370233751,0.0038397723912070927,0.0053685659177559,0.009958425609775903,0.013646298655393449,0.02212806874886155,0.001681719659179428,0.024055451370606367,0.004792288428341801,0.0,0.0,179.84858334281228,0.18161726911460846,0.18161726911460846,14.051990947337575,0.5517879118974787,0.9151149988174438,0.9686800894854586,0.001,144.2580208380241,11492.389656890417,16904.01611328125,0,60,19,
80,17820,0.73,1.0,0.9999162660403685,0.17219396780499002,0.8418967484073205,0.5578290637921203,0.008374056811656126,0.007212972162630071,0.0020216321193650155,0.00380612438893877,0.005388935243139382,0.00996793188281696,0.013859994732774794,0.022550048291767863,0.0017417431323503312,0.024308838123794307,0.004909562848677689,0.0,0.0,176.32662239074708,0.19165982446648927,0.19165982446648927,nan,nan,nan,nan,0.001,143.48490368179046,11635.874560572207,16904.01611328125,0,60,20,historical_early_stop(patience=20)
81,18040,0.726667,1.0,0.9999160658229481,0.17096986086531119,0.8423335582017899,0.5442580064589327,0.008393914326602085,0.007255076596894386,0.0020706327447524843,0.0038365233379987662,0.005421308809044686,0.010018516904462807,0.013832293160852384,0.02258813542483205,0.0018015439286087217,0.02445996010422029,0.004895690067628906,0.0,0.0,175.07313794222745,0.18312704738700528,0.18312704738700528,nan,nan,nan,nan,0.001,143.54124529403634,11779.415805866243,16904.01611328125,0,60,21,
82,18260,0.723333,1.0,0.9999160629781809,0.17203280600634488,0.841969366913492,0.5518456108868122,0.008394344634672797,0.007192460123703561,0.00205813988584189,0.003843414376288737,0.005394569088556719,0.01003482597562569,0.013927277442152526,0.02242191087835553,0.0017724584782792424,0.024099064341068944,0.004901646947572854,0.0,7.102272727272727e-05,176.16159392270174,0.18628803127100255,0.18628803127100255,nan,nan,nan,nan,0.001,143.32090771594085,11922.736713582184,16904.01611328125,0,60,22,
83,18480,0.72,1.0,0.9999158532782034,0.17152307045392015,0.842667203057896,0.5467656579207291,0.0084151882159693,0.007268694518345662,0.0019979024745142935,0.0038314270210156047,0.0053822396571790295,0.010080115013459527,0.013899845481765542,0.022560353850183838,0.0016990169063071583,0.024290892373855143,0.004926106122068384,0.0,7.102272727272727e-05,175.63962435288863,0.18543277693719698,0.18543277693719698,nan,nan,nan,nan,0.001,143.6035992889665,12066.34031287115,16904.01611328125,0,60,23,
84,18700,0.716667,1.0,0.9999153750863943,0.17134477824650027,0.8419597377831286,0.539233633401719,0.008463249687867408,0.007245202230247246,0.0020421326775249327,0.003818815999495035,0.005393568423724818,0.010125018064652316,0.014039384370500391,0.02302667521659962,0.001762487316624505,0.024956096823073246,0.005029822207077152,0.0,0.0,175.45705337524413,0.20000426634276577,0.20000426634276577,15.16123380465455,0.5058579731727908,0.8953943252563477,0.9701715137956749,0.001,143.96443006093614,12210.304742932087,16904.01611328125,0,60,24,
85,18920,0.713333,1.0,0.9999156786636872,0.17542411571537905,0.84198531860655,0.5472638338804245,0.008432379065462473,0.0072680390873839235,0.0019655796126409604,0.0037871187293521042,0.005370832355269654,0.010121588001493365,0.01394690963312645,0.022837956082499163,0.001689767568727389,0.024677635020237756,0.004996452607023953,0.0,0.0,179.63429438851097,0.17493852939058152,0.17493852939058152,nan,nan,nan,nan,0.001,143.79195005493239,12354.09669298702,16904.01611328125,0,60,25,
86,19140,0.71,1.0,0.9999151733788577,0.17276178312233903,0.8423143363811753,0.5412465085360136,0.008483254740184003,0.007285058565056798,0.0019742636276615403,0.0038174175535625014,0.005426754735791209,0.010147884326182645,0.014092141199349002,0.02298446971161122,0.0016924138997307058,0.024784706295891242,0.005031960269182243,0.0,7.102272727272727e-05,176.9080657785589,0.19248368021901152,0.19248368021901152,nan,nan,nan,nan,0.001,143.519910689909,12497.616603676928,16904.01611328125,0,60,26,
87,19360,0.706667,1.0,0.9999160666357387,0.17549102077768608,0.8420391352339225,0.5578503690659999,0.008393967202441259,0.007236266229301691,0.0019225846899974964,0.003725308122706007,0.0053486578415190295,0.010117068598893556,0.013999592191116376,0.022501184211366557,0.0016532564143496777,0.024276269413530827,0.004950165802570568,0.0,0.0,179.70280518965288,0.19036824740700023,0.19036824740700023,nan,nan,nan,nan,0.001,143.69703094405122,12641.31363462098,16904.01611328125,0,60,27,
88,19580,0.703333,1.0,0.9999160209839995,0.17167489667507735,0.8423291802406311,0.5417272061786869,0.008398574006489731,0.007229908957908099,0.0020190106618842535,0.003814924452771348,0.005377526116684418,0.010059871285391802,0.013920211768709122,0.02253386711871082,0.0017367740148157198,0.0243448388106613,0.004922644337850877,0.0,7.102272727272727e-05,175.7950944033536,0.18272046308559353,0.18272046308559353,nan,nan,nan,nan,0.001,143.66763159795664,12784.981266218936,16904.01611328125,0,60,28,
89,19800,0.7,1.0,0.9999155502427708,0.16958067132668062,0.8420102279294621,0.5452844134785912,0.008445282875221562,0.007256799258969047,0.0020382945498568007,0.0038098423080307176,0.005423126036343588,0.010106738418637013,0.014191140369935469,0.022352079247039826,0.001769433224432181,0.024015752696008846,0.004908530093433166,0.0,0.0,173.6506074211814,0.18482153168216572,0.18482153168216572,14.577672465652533,0.5749984986163074,1.0255587100982666,0.9761372110365399,0.001,143.96852174098603,12928.949787959922,16904.01611328125,0,60,29,
90,20020,0.696667,1.0,0.9999154100363905,0.17124031094664877,0.8427625383843075,0.5354161523282528,0.008459328655788505,0.007250491633418609,0.002036582523578545,0.0037926069484621456,0.0054022354052656076,0.01012702216711742,0.014128058693710376,0.022829829869707198,0.0017647715202904445,0.024691501236520707,0.004991587056164545,0.0,7.102272727272727e-05,175.35007866946134,0.18550565273597322,0.18550565273597322,nan,nan,nan,nan,0.001,143.34677644097246,13072.296564400895,16904.01611328125,0,60,30,
91,20240,0.693333,1.0,0.9999151549556039,0.17295093002983114,0.8420610612088983,0.5401588702066378,0.008485323424578051,0.007288572346706959,0.001948731442296941,0.003779886169253256,0.005408228652297773,0.010153396552513268,0.014013097147372635,0.02333724363707006,0.0016695851044046734,0.02533031664577059,0.005102333955106918,0.0,0.0,177.10175295743076,0.1869834153777092,0.1869834153777092,nan,nan,nan,nan,0.001,143.44109337311238,13215.737657774007,16904.01611328125,0,60,31,
92,20460,0.69,1.0,0.9999154256148772,0.17466419450938703,0.8429543077945709,0.5471176116303964,0.008457910645202819,0.007282693150707267,0.001973290764263683,0.0037687354734357954,0.005418572314506905,0.01014101033162495,0.014150710577483882,0.02239815235053274,0.0017191520668844037,0.024157267493534494,0.004943117878759618,0.0,7.102272727272727e-05,178.85613500421698,0.2049979954911849,0.2049979954911849,nan,nan,nan,nan,0.001,143.49080359004438,13359.228461364051,16904.01611328125,0,60,32,
93,20680,0.686667,1.0,0.9999151755462993,0.1726255615665154,0.8430295862934806,0.5440583145076578,0.008482995722442866,0.007262750051449984,0.0019458109498373232,0.0038015151078897445,0.005387094931740483,0.010191659759518436,0.014179266007109122,0.02300628979097713,0.0016645397737606387,0.02480118209707805,0.00505608226574788,0.0,0.0,176.76857572035357,0.19989629223560676,0.19989629223560676,nan,nan,nan,nan,0.001,143.41372506320477,13502.642186427256,16904.01611328125,0,60,33,
94,20900,0.683333,1.0,0.9999145179986954,0.17315849252045154,0.8430558887394992,0.532028133760799,0.008548732767601243,0.00735232926143164,0.0019798344839562724,0.003841295100706206,0.005469796183751896,0.010285849689336662,0.014158340035514399,0.023175842405974187,0.0017187815792732925,0.025041510410268197,0.005063763324340636,0.0,7.102272727272727e-05,177.31429658369584,0.1896415686763487,0.1896415686763487,17.29153043080306,0.5490658371833403,0.9177266359329224,0.9202087994034303,0.001,144.03879239200614,13646.680978819262,16904.01611328125,0,60,34,
95,21120,0.68,1.0,0.9999139432202686,0.1701476741920818,0.8431549694050442,0.5418432142246853,0.008606243461624466,0.007351814207239923,0.0020177833635402335,0.0037946613169465722,0.005440815261416984,0.010280956028410318,0.014573353615758771,0.023325341353616254,0.0017407812869681617,0.025105940040454945,0.005153910996159539,0.0,7.102272727272727e-05,174.23121712424538,0.20557432286079008,0.20557432286079008,nan,nan,nan,nan,0.001,143.58098319685087,13790.261962016113,16904.01611328125,0,60,35,
96,21340,0.676667,1.0,0.9999148912050507,0.17100673212923787,0.8426963212815198,0.5338304170830683,0.008511303036092696,0.007316595509605991,0.0020411235861750106,0.0038162725591312416,0.0054182861905164,0.010235195016403768,0.01408794637430798,0.02314547641329806,0.0017713298134780912,0.02499994637275284,0.0050458851534957916,0.0,0.0,175.1108936136419,0.19067638338429016,0.19067638338429016,nan,nan,nan,nan,0.001,143.47899952414446,13933.740961540258,16904.01611328125,0,60,36,
97,21560,0.673333,1.0,0.9999149184335362,0.17054929939860647,0.8429010502316735,0.530814036659219,0.008508756118614904,0.007286429809491066,0.0019984777399010703,0.0037650220418899236,0.005417478942333466,0.010145020245743746,0.014304629745046524,0.02316131728320298,0.0017227686671090355,0.024924100063402545,0.005094006223159588,0.0,0.0,174.64248353784734,0.20299096762224914,0.20299096762224914,nan,nan,nan,nan,0.001,143.5579129140824,14077.29887445434,16904.01611328125,0,60,37,
98,21780,0.67,1.0,0.9999132160436023,0.17002936914901842,0.8429701568050818,0.5308765221048485,0.008678827549076893,0.0073224652114070275,0.0020493861831544728,0.0038772497971711513,0.005439543050438674,0.010419992776587606,0.01458919068205763,0.023998257348483258,0.0017699580376343378,0.02597753399009393,0.005272639714266089,0.0,0.0,174.11007312427867,0.19603705937149882,0.19603705937149882,nan,nan,nan,nan,0.001,143.42348667490296,14220.722361129243,16904.01611328125,0,60,38,
99,22000,0.666667,1.0,0.9999152878468687,0.1738350766964934,0.8443440849130804,0.5304505351592194,0.00847181093625047,0.0072867698946290395,0.0019873128240181937,0.003765210325152359,0.005377876513044943,0.010219318191097542,0.01414550157814202,0.02265314572406086,0.0017129969418006525,0.02433653970841657,0.00499309307355857,0.0,0.0,178.00711848519066,0.1871312689480794,0.1871312689480794,18.2240769669529,0.5465120616733684,1.0446312427520752,1.005965697240865,0.001,143.88366776215844,14364.606028891401,16904.01611328125,0,60,39,
100,22220,0.663333,1.0,0.9999140878969973,0.1715600138868798,0.8433314426378771,0.5357639467174357,0.00859159126094627,0.0073456791980954055,0.001991791134059895,0.003762352365513586,0.005450816856252707,0.010309038798070767,0.014363859236155721,0.02328525379681113,0.0017151615434903016,0.02507455544969575,0.0051382810210766775,0.0,0.0,175.67745428952304,0.18375278831970945,0.18375278831970945,nan,nan,nan,nan,0.001,143.8177470189985,14508.4237759104,16904.01611328125,0,60,40,
101,22440,0.66,1.0,0.9999145736748521,0.1701692372560501,0.8427068943327124,0.5388081811368466,0.008542909770569002,0.0073196743456223476,0.002033263028451157,0.00381311304861976,0.005445363786897029,0.010290616053283554,0.014268886964683506,0.022947386453266848,0.0017801595536267004,0.02475293063854968,0.005036947975697165,0.0,0.0,174.25329922762785,0.18833007279595743,0.18833007279595743,nan,nan,nan,nan,0.001,143.48427739692852,14651.908053307328,16904.01611328125,0,60,41,
102,22660,0.656667,1.0,0.9999138546260921,0.1707775740460916,0.8434419023719701,0.5277822215448726,0.008614953235850077,0.007373759570658545,0.002017117807620459,0.0038040381340331145,0.005436505425975404,0.010311259117654778,0.014311966803771529,0.023780394171957264,0.001738832572631178,0.025650210365314376,0.005202295734356581,0.0,0.0,174.8762361353094,0.18194166013919916,0.18194166013919916,nan,nan,nan,nan,0.001,143.45065095694736,14795.358704264276,16904.01611328125,0,60,42,
103,22880,0.653333,1.0,0.9999140574173494,0.1695087483152747,0.8424566890705716,0.5382384098388932,0.008594768592791463,0.007334731999700042,0.0020184756780508907,0.0038082718290917746,0.005480558778667315,0.010281907075973736,0.014345708548684012,0.02350116077260199,0.0017501085615632208,0.02540067271964455,0.0051564605340403925,0.0,7.102272727272727e-05,173.57695791071112,0.1881351947033437,0.1881351947033437,nan,nan,nan,nan,0.001,143.59520623111166,14938.953910495387,16904.01611328125,0,60,43,
104,23100,0.65,1.0,0.9999141080812974,0.17491942662745713,0.8440545503388751,0.5453476532616398,0.008589892781508917,0.00734823982083154,0.0019281357046565973,0.0036914979583922434,0.005414608798243783,0.010330317257268523,0.014362875107591126,0.023664423696358097,0.0016581704903728678,0.025616782829588788,0.00522579492482526,0.0,0.00014204545454545454,179.11749198219994,0.18184662106011318,0.18184662106011318,14.728778488521426,0.4879337877736897,0.8491615056991577,0.9052945563012678,0.001,143.91030173096806,15082.864212226355,16904.01611328125,0,60,44,
105,23320,0.646667,1.0,0.9999133986505595,0.17469729147851468,0.8431372685865922,0.5345461438325319,0.00866066676628014,0.0073042150174098255,0.001915236488738711,0.003759682542295195,0.005473433354001662,0.01037178676660088,0.01461797432169657,0.02408898760649291,0.001638714088502721,0.026101785028268668,0.005312382329297675,0.0,0.00014204545454545454,178.89002633528276,0.18884268512078137,0.18884268512078137,nan,nan,nan,nan,0.001,143.66085235588253,15226.525064582238,16904.01611328125,0,60,45,
106,23540,0.643333,1.0,0.9999129337343302,0.16889441897245971,0.8436715112491088,0.5225555803965438,0.008707104411653496,0.00741262515287169,0.0020559760350972118,0.0038754366237712516,0.0054694699112918565,0.01038773571437394,0.014516312222589147,0.02398334564852782,0.001773231350605122,0.025819735722192986,0.005286339346573434,0.0,0.0,172.94788551330566,0.1817750102329001,0.1817750102329001,nan,nan,nan,nan,0.001,143.46653166692704,15369.991596249165,16904.01611328125,0,60,46,
107,23760,0.64,1.0,0.9999137912284244,0.17255962421609597,0.8436781189658425,0.5338550222190943,0.008621387027034706,0.007369817729870027,0.0019519530816151844,0.0037774963465794413,0.005406107111643492,0.010382054350338876,0.014479895298030567,0.02353424624201249,0.0016613396006670716,0.025314620712941344,0.005208159799010239,0.0,0.0,176.7010552666404,0.1799867435479512,0.1799867435479512,nan,nan,nan,nan,0.001,143.44843179406598,15513.440028043231,16904.01611328125,0,60,47,
108,23980,0.636667,1.0,0.9999135221947323,0.17228120150552553,0.8432900859550996,0.5332940361039205,0.00864826559131457,0.007388302409725094,0.0019640891672844936,0.0038024243914564562,0.005468207964440808,0.010261678588788278,0.014341959871605716,0.024379375703971494,0.0016773745969740875,0.02645648763811385,0.005325810893290592,0.0,0.0,176.4159499428489,0.18442663897378955,0.18442663897378955,nan,nan,nan,nan,0.001,143.3708912380971,15656.810919281328,16904.01611328125,0,60,48,
109,24200,0.633333,1.0,0.9999123552983458,0.1700227799063379,0.8437236516313119,0.5296263041144068,0.00876493908528408,0.0073875704473307865,0.0020045184904037426,0.0038020414014516227,0.0054584372180133045,0.010472312710374932,0.014972764037718828,0.02468024334785613,0.0017289648379863304,0.026670005631802433,0.0054552832115653226,0.0,0.0,174.10332632931795,0.18916631452278107,0.18916631452278107,16.909268682267538,0.5340761161397619,0.9306254386901855,0.9589858314690529,0.001,144.0510525458958,15800.861971827224,16904.01611328125,0,60,49,
110,24420,0.63,1.0,0.9999132618308068,0.17079951829192314,0.8435642173344439,0.5279121905565262,0.008674221359912984,0.007396515846167776,0.002008001300022112,0.0038217555771222,0.0054635412948714065,0.010310465693262152,0.014549226387911899,0.024164719921960072,0.0017297706144249374,0.02622025112663819,0.005298293510515412,0.0,7.102272727272727e-05,174.8987065748735,0.19533233647090634,0.19533233647090634,nan,nan,nan,nan,0.001,143.59640027489513,15944.458372102119,16904.01611328125,0,60,50,
111,24640,0.626667,1.0,0.9999124040657824,0.16858262331648308,0.8432937044988978,0.5301805377006531,0.008760159674354576,0.007476302721029656,0.0019987553569080774,0.0038077606277180497,0.005490879068913108,0.01041999224531041,0.014663932802663609,0.02463601866991005,0.0016994197627685605,0.02669831737664274,0.005405240754639222,0.0,0.0,172.6286058772694,0.17955610292093296,0.17955610292093296,nan,nan,nan,nan,0.001,143.4999436920043,16087.958315794123,16904.01611328125,0,60,51,
112,24860,0.623333,1.0,0.9999126629395918,0.1706033539196307,0.8441012249751525,0.5372986830770969,0.00873421622038057,0.0074527070868167684,0.0019938474206190387,0.0038236440196421674,0.005484737324083901,0.01050233608005907,0.014678966969420964,0.023871377842839468,0.0017225853454047781,0.02572622064458714,0.0052802733420817686,0.0,0.0,174.69783404957164,0.2060334376091587,0.2060334376091587,nan,nan,nan,nan,0.001,143.57293432601728,16231.53125012014,16904.01611328125,0,60,52,
