round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
74,16280,0.753333,"[0.7,1.0)",56,0.745878,1.0,0.00511505,0.00511505,285.3241,32.8563,16.787,12.5328
74,16280,0.753333,boundary(r=t),7012,0.0,1.0,0.00939214,0.00939214,131.3025,0.0,0.0,0.0
75,16500,0.75,"[0.0,0.1)",1814,0.049765,1.0,0.00947688,0.00947688,137.553,33.3768,33.1273,1.5974
75,16500,0.75,"[0.1,0.3)",2940,0.1929,1.0,0.00698853,0.00698853,208.9289,33.6959,32.7457,6.4562
75,16500,0.75,"[0.3,0.5)",1654,0.388373,1.0,0.00515919,0.00515919,347.8071,33.4619,30.5587,11.6395
75,16500,0.75,"[0.5,0.7)",552,0.578231,1.0,0.00575774,0.00575774,233.6314,33.1773,18.8471,10.8431
75,16500,0.75,"[0.7,1.0)",53,0.761132,1.0,0.00500715,0.00500715,334.1572,33.2572,18.5452,14.0799
75,16500,0.75,boundary(r=t),7012,0.0,1.0,0.00941362,0.00941362,130.9972,0.0,0.0,0.0
76,16720,0.746667,"[0.0,0.1)",1794,0.048847,1.0,0.00954221,0.00954221,137.7181,33.4474,33.6982,1.5846
76,16720,0.746667,"[0.1,0.3)",2987,0.193066,1.0,0.00708303,0.00708303,197.5733,33.6554,32.1634,6.2597
76,16720,0.746667,"[0.3,0.5)",1647,0.384798,1.0,0.00502458,0.00502458,378.0317,33.439,31.8012,11.9592
76,16720,0.746667,"[0.5,0.7)",536,0.574026,1.0,0.00579381,0.00579381,227.6313,33.2537,18.4376,10.491
76,16720,0.746667,"[0.7,1.0)",49,0.756945,1.0,0.00570698,0.00570698,256.2688,32.7378,16.6861,12.6608
76,16720,0.746667,boundary(r=t),7012,0.0,1.0,0.00949288,0.00949288,130.3997,0.0,0.0,0.0
77,16940,0.743333,"[0.0,0.1)",1801,0.047395,1.0,0.00960819,0.00960819,134.5137,33.4925,33.171,1.5001
77,16940,0.743333,"[0.1,0.3)",2974,0.194053,1.0,0.00700644,0.00700644,203.6568,33.567,32.4168,6.364
77,16940,0.743333,"[0.3,0.5)",1616,0.385224,1.0,0.00507068,0.00507068,340.8874,33.5192,30.7533,11.6298
77,16940,0.743333,"[0.5,0.7)",556,0.573728,1.0,0.00554237,0.00554237,253.1741,33.3437,19.4035,11.0719
77,16940,0.743333,"[0.7,1.0)",66,0.756312,1.0,0.00501533,0.00501533,353.5553,33.1578,19.1011,14.4024
77,16940,0.743333,boundary(r=t),7012,0.0,1.0,0.00945005,0.00945005,130.3254,0.0,0.0,0.0
78,17160,0.74,"[0.0,0.1)",1832,0.049545,1.0,0.00947619,0.00947619,136.898,33.3894,33.739,1.5994
78,17160,0.74,"[0.1,0.3)",2989,0.192327,1.0,0.00706203,0.00706203,203.7409,33.5587,32.5956,6.3677
78,17160,0.74,"[0.3,0.5)",1639,0.388817,1.0,0.00517906,0.00517906,341.8171,33.3682,30.4118,11.5964
78,17160,0.74,"[0.5,0.7)",493,0.57564,1.0,0.00561776,0.00561776,271.2083,33.3792,19.5073,11.178
78,17160,0.74,"[0.7,1.0)",60,0.747985,1.0,0.00522971,0.00522971,263.6691,32.4909,16.3055,12.1832
78,17160,0.74,boundary(r=t),7012,0.0,1.0,0.00941859,0.00941859,130.4145,0.0,0.0,0.0
79,17380,0.736667,"[0.0,0.1)",1819,0.050511,1.0,0.0097748,0.0097748,135.269,33.4486,32.4732,1.6026
79,17380,0.736667,"[0.1,0.3)",3034,0.194709,1.0,0.00719473,0.00719473,201.2373,33.6557,32.321,6.3942
79,17380,0.736667,"[0.3,0.5)",1548,0.387512,1.0,0.00498718,0.00498718,390.1201,33.4639,32.273,12.276
79,17380,0.736667,"[0.5,0.7)",538,0.574745,1.0,0.00585575,0.00585575,236.7838,33.4173,18.8341,10.7341
79,17380,0.736667,"[0.7,1.0)",74,0.752391,1.0,0.00524009,0.00524009,325.6068,33.2055,18.5323,13.9401
79,17380,0.736667,boundary(r=t),7012,0.0,1.0,0.00950806,0.00950806,129.833,0.0,0.0,0.0
80,17600,0.733333,"[0.0,0.1)",1850,0.049518,1.0,0.00976292,0.00976292,135.7202,33.4683,32.9312,1.5536
80,17600,0.733333,"[0.1,0.3)",2895,0.191975,1.0,0.00700661,0.00700661,205.6897,33.5435,32.5056,6.3185
80,17600,0.733333,"[0.3,0.5)",1662,0.387576,1.0,0.00511614,0.00511614,364.7822,33.5348,31.3084,11.9256
80,17600,0.733333,"[0.5,0.7)",552,0.576405,1.0,0.00588938,0.00588938,260.049,33.1439,19.2306,10.9637
80,17600,0.733333,"[0.7,1.0)",54,0.757677,1.0,0.00602156,0.00602156,278.7592,32.8738,16.6939,12.7797
80,17600,0.733333,boundary(r=t),7012,0.0,1.0,0.00941821,0.00941821,130.0056,0.0,0.0,0.0
81,17820,0.73,"[0.0,0.1)",1831,0.049553,1.0,0.00957748,0.00957748,138.056,33.3766,34.7101,1.6451
81,17820,0.73,"[0.1,0.3)",2974,0.193034,1.0,0.00713645,0.00713645,203.2416,33.6696,32.0656,6.2795
81,17820,0.73,"[0.3,0.5)",1634,0.387139,1.0,0.00514513,0.00514513,345.384,33.3075,30.3461,11.5753
81,17820,0.73,"[0.5,0.7)",515,0.575962,1.0,0.00566964,0.00566964,252.0862,33.4179,19.3521,11.0624
81,17820,0.73,"[0.7,1.0)",59,0.751945,1.0,0.00577006,0.00577006,273.2286,33.0384,17.5525,13.1955
81,17820,0.73,boundary(r=t),7012,0.0,1.0,0.0095402,0.0095402,129.6236,0.0,0.0,0.0
82,18040,0.726667,"[0.0,0.1)",1788,0.050193,1.0,0.0099483,0.0099483,133.2473,33.6039,32.6147,1.5956
82,18040,0.726667,"[0.1,0.3)",3046,0.193223,1.0,0.00712771,0.00712771,203.8552,33.6804,32.223,6.364
82,18040,0.726667,"[0.3,0.5)",1574,0.385691,1.0,0.0053344,0.0053344,334.5582,33.3835,29.5071,11.2185
82,18040,0.726667,"[0.5,0.7)",551,0.572406,1.0,0.00571122,0.00571122,251.3459,33.2175,19.3916,11.0349
82,18040,0.726667,"[0.7,1.0)",54,0.749171,1.0,0.00530019,0.00530019,291.5955,32.5045,17.5252,13.0637
82,18040,0.726667,boundary(r=t),7012,0.0,1.0,0.00948985,0.00948985,129.6746,0.0,0.0,0.0
83,18260,0.723333,"[0.0,0.1)",1886,0.049271,1.0,0.00977775,0.00977775,134.8363,33.5388,32.4595,1.5253
83,18260,0.723333,"[0.1,0.3)",2949,0.192431,1.0,0.00712548,0.00712548,196.7292,33.6337,31.3623,6.1072
83,18260,0.723333,"[0.3,0.5)",1589,0.384669,1.0,0.00513505,0.00513505,356.7557,33.4522,31.1251,11.8135
83,18260,0.723333,"[0.5,0.7)",545,0.576057,1.0,0.005513,0.005513,260.5666,33.3803,20.0202,11.442
83,18260,0.723333,"[0.7,1.0)",44,0.750679,1.0,0.00476349,0.00476349,351.3652,32.9669,19.1189,14.4738
83,18260,0.723333,boundary(r=t),7012,0.0,1.0,0.00954907,0.00954907,130.1099,0.0,0.0,0.0
84,18480,0.72,"[0.0,0.1)",1822,0.049981,1.0,0.00971673,0.00971673,134.3803,33.551,33.4239,1.6009
84,18480,0.72,"[0.1,0.3)",2996,0.191517,1.0,0.00708974,0.00708974,202.2507,33.6609,32.2592,6.271
84,18480,0.72,"[0.3,0.5)",1600,0.385958,1.0,0.0052385,0.0052385,347.9123,33.5678,30.5057,11.617
84,18480,0.72,"[0.5,0.7)",536,0.57371,1.0,0.00570823,0.00570823,251.4779,33.0902,19.3673,11.0083
84,18480,0.72,"[0.7,1.0)",59,0.750184,1.0,0.00536745,0.00536745,302.779,32.7505,16.9432,12.8286
84,18480,0.72,boundary(r=t),7012,0.0,1.0,0.00960204,0.00960204,128.7895,0.0,0.0,0.0
85,18700,0.716667,"[0.0,0.1)",1837,0.048858,1.0,0.00981978,0.00981978,132.596,33.473,32.4773,1.546
85,18700,0.716667,"[0.1,0.3)",2992,0.192283,1.0,0.00721454,0.00721454,197.9505,33.6915,31.8016,6.2084
85,18700,0.716667,"[0.3,0.5)",1575,0.385461,1.0,0.00505334,0.00505334,352.4478,33.4296,31.1561,11.7944
85,18700,0.716667,"[0.5,0.7)",547,0.576554,1.0,0.00576906,0.00576906,262.7421,33.5443,19.8301,11.3444
85,18700,0.716667,"[0.7,1.0)",62,0.743454,1.0,0.00556946,0.00556946,272.6143,32.8767,17.7715,13.212
85,18700,0.716667,boundary(r=t),7012,0.0,1.0,0.00961577,0.00961577,130.1383,0.0,0.0,0.0
86,18920,0.713333,"[0.0,0.1)",1861,0.050682,1.0,0.00989593,0.00989593,132.7421,33.5098,34.2328,1.7045
86,18920,0.713333,"[0.1,0.3)",2971,0.192021,1.0,0.00705161,0.00705161,204.1508,33.5894,32.5992,6.3542
86,18920,0.713333,"[0.3,0.5)",1608,0.386564,1.0,0.00491991,0.00491991,384.128,33.4442,32.2891,12.285
86,18920,0.713333,"[0.5,0.7)",509,0.572273,1.0,0.00583375,0.00583375,259.5044,32.9108,19.7325,11.1541
86,18920,0.713333,"[0.7,1.0)",64,0.742403,1.0,0.00569607,0.00569607,210.4415,32.9777,15.2711,11.364
86,18920,0.713333,boundary(r=t),7012,0.0,1.0,0.00963881,0.00963881,129.0231,0.0,0.0,0.0
87,19140,0.71,"[0.0,0.1)",1860,0.04914,1.0,0.00984572,0.00984572,135.6388,33.5076,32.5761,1.5314
87,19140,0.71,"[0.1,0.3)",2927,0.191645,1.0,0.0073289,0.0073289,199.7992,33.7029,32.1158,6.2312
87,19140,0.71,"[0.3,0.5)",1656,0.38711,1.0,0.00507469,0.00507469,355.9949,33.4425,31.1635,11.8532
87,19140,0.71,"[0.5,0.7)",504,0.577452,1.0,0.00575755,0.00575755,268.4812,33.2954,19.8507,11.3312
87,19140,0.71,"[0.7,1.0)",66,0.749455,1.0,0.0055199,0.0055199,265.35,32.8142,16.5584,12.4285
87,19140,0.71,boundary(r=t),7012,0.0,1.0,0.00963336,0.00963336,128.8704,0.0,0.0,0.0
88,19360,0.706667,"[0.0,0.1)",1928,0.050526,1.0,0.00982804,0.00982804,134.8327,33.3964,33.5361,1.6394
88,19360,0.706667,"[0.1,0.3)",2870,0.192692,1.0,0.00699941,0.00699941,210.3505,33.6801,33.6534,6.5909
88,19360,0.706667,"[0.3,0.5)",1622,0.385634,1.0,0.00490745,0.00490745,374.2066,33.4637,32.7731,12.412
88,19360,0.706667,"[0.5,0.7)",526,0.574669,1.0,0.00586118,0.00586118,248.0248,33.2292,18.9319,10.7609
88,19360,0.706667,"[0.7,1.0)",67,0.741869,1.0,0.00515474,0.00515474,292.8215,33.2918,18.0978,13.4527
88,19360,0.706667,boundary(r=t),7012,0.0,1.0,0.00958831,0.00958831,128.7278,0.0,0.0,0.0
89,19580,0.703333,"[0.0,0.1)",1875,0.048485,1.0,0.00977294,0.00977294,133.2732,33.4544,33.1062,1.5696
89,19580,0.703333,"[0.1,0.3)",2943,0.193711,1.0,0.00708206,0.00708206,204.6699,33.6077,32.7579,6.4143
89,19580,0.703333,"[0.3,0.5)",1599,0.38608,1.0,0.00512702,0.00512702,345.6567,33.4572,30.6161,11.6339
89,19580,0.703333,"[0.5,0.7)",535,0.57412,1.0,0.00569951,0.00569951,255.2657,33.361,19.908,11.2814
89,19580,0.703333,"[0.7,1.0)",61,0.746388,1.0,0.00493893,0.00493893,311.5897,33.1539,19.0791,14.2664
89,19580,0.703333,boundary(r=t),7012,0.0,1.0,0.00957305,0.00957305,129.2254,0.0,0.0,0.0
90,19800,0.7,"[0.0,0.1)",1812,0.049718,1.0,0.0097924,0.0097924,131.9415,33.6351,33.4535,1.6185
90,19800,0.7,"[0.1,0.3)",2975,0.193678,1.0,0.00719114,0.00719114,199.5912,33.652,32.2363,6.3126
90,19800,0.7,"[0.3,0.5)",1597,0.385298,1.0,0.00519797,0.00519797,333.254,33.4873,30.425,11.4913
90,19800,0.7,"[0.5,0.7)",573,0.575048,1.0,0.00582776,0.00582776,256.3025,33.0974,19.6584,11.2235
90,19800,0.7,"[0.7,1.0)",56,0.748721,1.0,0.00564184,0.00564184,257.6027,32.7719,17.0145,12.8176
90,19800,0.7,boundary(r=t),7012,0.0,1.0,0.00961873,0.00961873,129.732,0.0,0.0,0.0
91,20020,0.696667,"[0.0,0.1)",1778,0.048503,1.0,0.0099972,0.0099972,132.1344,33.5659,31.9737,1.5081
91,20020,0.696667,"[0.1,0.3)",3049,0.194193,1.0,0.00726247,0.00726247,204.2921,33.6534,31.8213,6.3004
91,20020,0.696667,"[0.3,0.5)",1568,0.386956,1.0,0.00509823,0.00509823,350.8174,33.5553,30.9992,11.8175
91,20020,0.696667,"[0.5,0.7)",550,0.573285,1.0,0.0057035,0.0057035,232.6529,33.3795,19.0049,10.8138
91,20020,0.696667,"[0.7,1.0)",68,0.752311,1.0,0.00563772,0.00563772,272.3469,32.6436,16.5847,12.4651
91,20020,0.696667,boundary(r=t),7012,0.0,1.0,0.00959929,0.00959929,129.1595,0.0,0.0,0.0
92,20240,0.693333,"[0.0,0.1)",1824,0.049343,1.0,0.00991721,0.00991721,133.6313,33.3777,32.5009,1.5625
92,20240,0.693333,"[0.1,0.3)",2899,0.193873,1.0,0.00720154,0.00720154,205.857,33.6446,32.5948,6.4246
92,20240,0.693333,"[0.3,0.5)",1678,0.385314,1.0,0.00513481,0.00513481,344.7696,33.4617,31.0717,11.7891
92,20240,0.693333,"[0.5,0.7)",560,0.576221,1.0,0.00562132,0.00562132,269.6174,33.1531,19.6033,11.2278
92,20240,0.693333,"[0.7,1.0)",52,0.760865,1.0,0.00547803,0.00547803,239.7221,32.6095,16.3067,12.4284
92,20240,0.693333,boundary(r=t),7012,0.0,1.0,0.00971544,0.00971544,128.3974,0.0,0.0,0.0
93,20460,0.69,"[0.0,0.1)",1902,0.049393,1.0,0.00982581,0.00982581,133.0947,33.5338,33.8192,1.6326
93,20460,0.69,"[0.1,0.3)",2915,0.193484,1.0,0.00722279,0.00722279,206.4715,33.6424,32.5146,6.3939
93,20460,0.69,"[0.3,0.5)",1584,0.385659,1.0,0.00497636,0.00497636,381.6236,33.481,32.4204,12.3132
93,20460,0.69,"[0.5,0.7)",565,0.573738,1.0,0.00552141,0.00552141,251.1254,33.3793,19.7636,11.2541
93,20460,0.69,"[0.7,1.0)",47,0.745884,1.0,0.00593229,0.00593229,210.325,32.5436,15.3757,11.5073
93,20460,0.69,boundary(r=t),7012,0.0,1.0,0.00962098,0.00962098,128.3353,0.0,0.0,0.0
94,20680,0.686667,"[0.0,0.1)",1845,0.049177,1.0,0.00985208,0.00985208,136.5835,33.4741,33.0162,1.5718
94,20680,0.686667,"[0.1,0.3)",2944,0.194455,1.0,0.00712367,0.00712367,201.8841,33.6107,32.4917,6.3998
94,20680,0.686667,"[0.3,0.5)",1608,0.386311,1.0,0.00507417,0.00507417,361.4642,33.5974,31.9205,12.1339
94,20680,0.686667,"[0.5,0.7)",551,0.572142,1.0,0.00560028,0.00560028,264.0813,33.2727,19.7944,11.2323
94,20680,0.686667,"[0.7,1.0)",65,0.750938,1.0,0.0053125,0.0053125,256.1894,32.9578,16.1997,12.201
94,20680,0.686667,boundary(r=t),7012,0.0,1.0,0.00973559,0.00973559,127.0046,0.0,0.0,0.0
95,20900,0.683333,"[0.0,0.1)",1815,0.049414,1.0,0.00984664,0.00984664,132.9834,33.4542,32.3696,1.556
95,20900,0.683333,"[0.1,0.3)",2970,0.193864,1.0,0.00719919,0.00719919,202.3852,33.7424,32.2195,6.3303
95,20900,0.683333,"[0.3,0.5)",1633,0.385991,1.0,0.00523052,0.00523052,361.4623,33.4919,30.9825,11.7762
95,20900,0.683333,"[0.5,0.7)",526,0.574401,1.0,0.00575559,0.00575559,274.9917,33.302,19.8132,11.2395
95,20900,0.683333,"[0.7,1.0)",69,0.74942,1.0,0.00542488,0.00542488,280.5751,32.9152,16.7068,12.4385
95,20900,0.683333,boundary(r=t),7012,0.0,1.0,0.00980982,0.00980982,126.9822,0.0,0.0,0.0
96,21120,0.68,"[0.0,0.1)",1883,0.048782,1.0,0.01013765,0.01013765,131.5483,33.5205,32.657,1.5481
96,21120,0.68,"[0.1,0.3)",2938,0.192921,1.0,0.00726169,0.00726169,205.8787,33.6975,32.691,6.4189
96,21120,0.68,"[0.3,0.5)",1579,0.386474,1.0,0.00504518,0.00504518,347.1274,33.4845,31.0678,11.7919
96,21120,0.68,"[0.5,0.7)",554,0.571971,1.0,0.00574791,0.00574791,254.767,33.3719,19.4775,11.0568
96,21120,0.68,"[0.7,1.0)",59,0.749427,1.0,0.00589084,0.00589084,231.4231,33.0678,15.0885,11.2762
96,21120,0.68,boundary(r=t),7012,0.0,1.0,0.00980554,0.00980554,126.9879,0.0,0.0,0.0
97,21340,0.676667,"[0.0,0.1)",1862,0.049122,1.0,0.00985438,0.00985438,134.6253,33.5752,32.5206,1.5333
97,21340,0.676667,"[0.1,0.3)",2973,0.19349,1.0,0.00726662,0.00726662,200.3447,33.6619,32.4883,6.348
97,21340,0.676667,"[0.3,0.5)",1581,0.389183,1.0,0.00515081,0.00515081,349.0386,33.362,30.6081,11.7697
97,21340,0.676667,"[0.5,0.7)",541,0.57581,1.0,0.00571549,0.00571549,269.3953,33.3135,19.9377,11.3911
97,21340,0.676667,"[0.7,1.0)",56,0.745467,1.0,0.00564707,0.00564707,248.2256,32.9382,15.952,11.9413
97,21340,0.676667,boundary(r=t),7012,0.0,1.0,0.00965289,0.00965289,128.4749,0.0,0.0,0.0
98,21560,0.673333,"[0.0,0.1)",1796,0.04824,1.0,0.01011322,0.01011322,133.6387,33.6012,32.409,1.5162
98,21560,0.673333,"[0.1,0.3)",2924,0.19254,1.0,0.00723172,0.00723172,199.3102,33.69,31.9999,6.2618
98,21560,0.673333,"[0.3,0.5)",1679,0.38664,1.0,0.00507119,0.00507119,334.8477,33.4319,30.4873,11.5925
98,21560,0.673333,"[0.5,0.7)",556,0.574088,1.0,0.00564444,0.00564444,250.6627,33.3967,19.6654,11.1809
98,21560,0.673333,"[0.7,1.0)",58,0.744096,1.0,0.00483442,0.00483442,315.416,32.8098,17.7997,13.2009
98,21560,0.673333,boundary(r=t),7012,0.0,1.0,0.00971127,0.00971127,128.1583,0.0,0.0,0.0
99,21780,0.67,"[0.0,0.1)",1927,0.049867,1.0,0.0102256,0.0102256,130.5565,33.5922,31.7522,1.5462
99,21780,0.67,"[0.1,0.3)",2887,0.192098,1.0,0.0073644,0.0073644,195.5614,33.6354,31.7036,6.1811
99,21780,0.67,"[0.3,0.5)",1587,0.388515,1.0,0.00505289,0.00505289,365.4653,33.6458,31.5404,12.0609
99,21780,0.67,"[0.5,0.7)",557,0.575025,1.0,0.00556772,0.00556772,260.425,33.3306,19.5711,11.1381
99,21780,0.67,"[0.7,1.0)",55,0.742317,1.0,0.00563537,0.00563537,217.8668,32.4446,16.2838,12.0416
99,21780,0.67,boundary(r=t),7012,0.0,1.0,0.00988242,0.00988242,127.0178,0.0,0.0,0.0
100,22000,0.666667,"[0.0,0.1)",1811,0.049879,1.0,0.01000099,0.01000099,132.1641,33.6623,31.8576,1.5538
100,22000,0.666667,"[0.1,0.3)",3003,0.194464,1.0,0.00728007,0.00728007,201.3423,33.7826,32.2285,6.3562
100,22000,0.666667,"[0.3,0.5)",1597,0.387519,1.0,0.00497917,0.00497917,371.3889,33.5566,32.0066,12.2483
100,22000,0.666667,"[0.5,0.7)",546,0.574414,1.0,0.00561753,0.00561753,269.503,33.3922,19.9704,11.4072
100,22000,0.666667,"[0.7,1.0)",56,0.754257,1.0,0.00546236,0.00546236,229.9334,33.7642,16.2884,12.3023
100,22000,0.666667,boundary(r=t),7012,0.0,1.0,0.0096297,0.0096297,128.5898,0.0,0.0,0.0
101,22220,0.663333,"[0.0,0.1)",1846,0.048945,1.0,0.01010786,0.01010786,130.7911,33.6289,31.986,1.5236
101,22220,0.663333,"[0.1,0.3)",2966,0.192328,1.0,0.0072364,0.0072364,199.3418,33.5955,32.144,6.2443
101,22220,0.663333,"[0.3,0.5)",1615,0.388331,1.0,0.00504607,0.00504607,357.3712,33.5952,31.4852,12.0145
101,22220,0.663333,"[0.5,0.7)",523,0.567046,1.0,0.0055275,0.0055275,289.1621,33.4871,20.9163,11.7203
101,22220,0.663333,"[0.7,1.0)",63,0.751399,1.0,0.0053151,0.0053151,262.9984,33.1623,16.4577,12.3735
101,22220,0.663333,boundary(r=t),7012,0.0,1.0,0.00983785,0.00983785,126.4194,0.0,0.0,0.0
102,22440,0.66,"[0.0,0.1)",1849,0.048931,1.0,0.01004735,0.01004735,131.7846,33.444,32.2276,1.5183
102,22440,0.66,"[0.1,0.3)",2937,0.193217,1.0,0.00746119,0.00746119,197.1739,33.6409,32.2319,6.2992
102,22440,0.66,"[0.3,0.5)",1631,0.386537,1.0,0.00507389,0.00507389,345.5078,33.4779,30.9989,11.7958
102,22440,0.66,"[0.5,0.7)",528,0.574141,1.0,0.00557474,0.00557474,259.3395,33.4702,19.9908,11.3867
102,22440,0.66,"[0.7,1.0)",68,0.752986,1.0,0.00513891,0.00513891,265.2639,32.9899,16.9332,12.7434
102,22440,0.66,boundary(r=t),7012,0.0,1.0,0.00967126,0.00967126,128.9328,0.0,0.0,0.0
103,22660,0.656667,"[0.0,0.1)",1876,0.048967,1.0,0.01009077,0.01009077,130.7988,33.5504,32.1406,1.5529
103,22660,0.656667,"[0.1,0.3)",2934,0.19253,1.0,0.00741285,0.00741285,204.6021,33.7547,33.0352,6.4831
103,22660,0.656667,"[0.3,0.5)",1613,0.385718,1.0,0.00511988,0.00511988,348.1947,33.5425,30.9483,11.7785
103,22660,0.656667,"[0.5,0.7)",534,0.571891,1.0,0.00544502,0.00544502,264.2176,33.0598,19.7872,11.2246
103,22660,0.656667,"[0.7,1.0)",56,0.753563,1.0,0.0055479,0.0055479,229.7685,32.477,15.5967,11.7535
103,22660,0.656667,boundary(r=t),7012,0.0,1.0,0.00980303,0.00980303,126.9899,0.0,0.0,0.0
104,22880,0.653333,"[0.0,0.1)",1823,0.050678,1.0,0.01020067,0.01020067,131.9451,33.4734,33.131,1.6552
104,22880,0.653333,"[0.1,0.3)",2945,0.194262,1.0,0.00730601,0.00730601,206.2199,33.7184,33.1061,6.5305
104,22880,0.653333,"[0.3,0.5)",1631,0.385888,1.0,0.00515659,0.00515659,336.6581,33.5319,30.4803,11.5905
104,22880,0.653333,"[0.5,0.7)",558,0.581957,1.0,0.00570542,0.00570542,235.9249,33.0445,18.6777,10.7765
104,22880,0.653333,"[0.7,1.0)",56,0.751662,1.0,0.00537222,0.00537222,274.8874,32.8382,16.902,12.6548
104,22880,0.653333,boundary(r=t),7012,0.0,1.0,0.00977578,0.00977578,126.9403,0.0,0.0,0.0
105,23100,0.65,"[0.0,0.1)",1827,0.050183,1.0,0.00989983,0.00989983,134.0957,33.5528,33.1294,1.6261
105,23100,0.65,"[0.1,0.3)",2977,0.193548,1.0,0.00719086,0.00719086,205.9697,33.7503,33.1985,6.5304
105,23100,0.65,"[0.3,0.5)",1628,0.386093,1.0,0.00495765,0.00495765,380.3088,33.5431,32.7955,12.5164
105,23100,0.65,"[0.5,0.7)",522,0.577769,1.0,0.00565918,0.00565918,252.2677,33.3407,19.861,11.3709
105,23100,0.65,"[0.7,1.0)",59,0.746295,1.0,0.00532221,0.00532221,316.6527,33.1865,18.8291,14.0227
105,23100,0.65,boundary(r=t),7012,0.0,1.0,0.0099389,0.0099389,126.1221,0.0,0.0,0.0
106,23320,0.646667,"[0.0,0.1)",1827,0.049126,1.0,0.01021143,0.01021143,130.1462,33.5431,31.6412,1.5169
106,23320,0.646667,"[0.1,0.3)",3028,0.193897,1.0,0.00740919,0.00740919,201.8181,33.5935,32.5053,6.4211
106,23320,0.646667,"[0.3,0.5)",1585,0.386447,1.0,0.00508356,0.00508356,386.9484,33.4571,32.787,12.4145
106,23320,0.646667,"[0.5,0.7)",521,0.575753,1.0,0.00577402,0.00577402,262.0244,33.2945,19.5159,11.1357
106,23320,0.646667,"[0.7,1.0)",52,0.750779,1.0,0.00532614,0.00532614,299.8823,33.6915,18.5143,13.9611
106,23320,0.646667,boundary(r=t),7012,0.0,1.0,0.00985479,0.00985479,127.6682,0.0,0.0,0.0
107,23540,0.643333,"[0.0,0.1)",1844,0.049255,1.0,0.01022172,0.01022172,131.1618,33.4985,30.9097,1.4871
107,23540,0.643333,"[0.1,0.3)",2928,0.194957,1.0,0.00743462,0.00743462,196.9803,33.7225,31.339,6.2286
107,23540,0.643333,"[0.3,0.5)",1609,0.383548,1.0,0.00518687,0.00518687,339.7069,33.4939,31.1556,11.7156
107,23540,0.643333,"[0.5,0.7)",562,0.573169,1.0,0.00556531,0.00556531,281.132,33.3834,20.4179,11.5916
107,23540,0.643333,"[0.7,1.0)",70,0.743142,1.0,0.00520655,0.00520655,284.2788,33.6988,17.8667,13.3188
107,23540,0.643333,boundary(r=t),7012,0.0,1.0,0.00994883,0.00994883,125.1063,0.0,0.0,0.0
108,23760,0.64,"[0.0,0.1)",1859,0.04975,1.0,0.00993586,0.00993586,132.06,33.5266,32.4375,1.5773
108,23760,0.64,"[0.1,0.3)",2872,0.192915,1.0,0.00733942,0.00733942,197.9467,33.6947,31.9323,6.2655
108,23760,0.64,"[0.3,0.5)",1677,0.387754,1.0,0.00501283,0.00501283,360.415,33.551,32.2477,12.2366
108,23760,0.64,"[0.5,0.7)",552,0.571499,1.0,0.00557853,0.00557853,277.1592,33.0927,20.3465,11.4923
108,23760,0.64,"[0.7,1.0)",53,0.749161,1.0,0.00539127,0.00539127,391.1892,32.7564,19.1183,14.4176
108,23760,0.64,boundary(r=t),7012,0.0,1.0,0.00990002,0.00990002,126.3004,0.0,0.0,0.0
109,23980,0.636667,"[0.0,0.1)",1800,0.049236,1.0,0.01032169,0.01032169,130.6728,33.4449,32.5069,1.5449
109,23980,0.636667,"[0.1,0.3)",2951,0.192052,1.0,0.00732115,0.00732115,199.8814,33.6379,32.167,6.2761
109,23980,0.636667,"[0.3,0.5)",1651,0.38713,1.0,0.00506307,0.00506307,366.4386,33.598,31.8531,12.1339
109,23980,0.636667,"[0.5,0.7)",558,0.578844,1.0,0.00558528,0.00558528,260.7341,33.1025,19.7625,11.336
109,23980,0.636667,"[0.7,1.0)",53,0.745016,1.0,0.00540727,0.00540727,291.8831,32.5997,17.8711,13.2975
109,23980,0.636667,boundary(r=t),7012,0.0,1.0,0.00990855,0.00990855,125.8425,0.0,0.0,0.0
110,24200,0.633333,"[0.0,0.1)",1847,0.049656,1.0,0.01012056,0.01012056,131.2585,33.5079,32.5673,1.5718
110,24200,0.633333,"[0.1,0.3)",3009,0.193547,1.0,0.00731669,0.00731669,202.5845,33.6939,32.4507,6.3816
110,24200,0.633333,"[0.3,0.5)",1536,0.388438,1.0,0.00507536,0.00507536,357.8379,33.5881,31.4979,12.0566
110,24200,0.633333,"[0.5,0.7)",565,0.574418,1.0,0.005761,0.005761,262.1396,33.4096,19.9741,11.3667
110,24200,0.633333,"[0.7,1.0)",56,0.745986,1.0,0.00593529,0.00593529,213.9923,32.953,16.2215,12.1171
110,24200,0.633333,boundary(r=t),7012,0.0,1.0,0.01011943,0.01011943,125.5159,0.0,0.0,0.0
111,24420,0.63,"[0.0,0.1)",1864,0.049478,1.0,0.01013522,0.01013522,132.3413,33.5887,32.3572,1.5754
111,24420,0.63,"[0.1,0.3)",2934,0.191314,1.0,0.00735351,0.00735351,198.5637,33.6877,32.5452,6.3396
111,24420,0.63,"[0.3,0.5)",1629,0.385485,1.0,0.00509398,0.00509398,348.4517,33.5069,31.2392,11.8848
