corpus,task,arm,nfe,metric,unit,value,ci_lo,ci_hi,draw_std,n_units,n_subjects,gen_seconds
u2_wildppg,ECG,C,2,FD_kanflow,corpus-pooled,146.1770229549432,nan,nan,0.3916879918245175,3000,2,49.7
u2_wildppg,ECG,C,2,Macro_F1,corpus-pooled,0.12171493252118251,nan,nan,0.0012239914302321002,3000,2,49.7
u2_wildppg,ECG,C,2,Micro_F1,corpus-pooled,0.12647848916388582,nan,nan,0.0012058558490374472,3000,2,49.7
u2_wildppg,ECG,C,4,FD_discrete,corpus-pooled,0.7489039635120098,nan,nan,0.0023323753563487693,3000,2,99.1
u2_wildppg,ECG,C,4,FD_kanflow,corpus-pooled,22.420165322798244,nan,nan,0.06698077228911876,3000,2,99.1
u2_wildppg,ECG,C,4,Macro_F1,corpus-pooled,0.27921277275964773,nan,nan,0.001390082721043127,3000,2,99.1
u2_wildppg,ECG,C,4,Micro_F1,corpus-pooled,0.2755994474475572,nan,nan,0.0015526899928432574,3000,2,99.1
u2_wildppg,ECG,C,50,FD_discrete,corpus-pooled,0.7052413630057932,nan,nan,0.003164678296439064,3000,2,1240.3
u2_wildppg,ECG,C,50,FD_kanflow,corpus-pooled,13.762014325565552,nan,nan,0.1900159613146884,3000,2,1240.3
u2_wildppg,ECG,C,50,Macro_F1,corpus-pooled,0.2749117996586746,nan,nan,0.0010220954038854516,3000,2,1240.3
u2_wildppg,ECG,C,50,Micro_F1,corpus-pooled,0.27347756905937276,nan,nan,0.0011788078190121312,3000,2,1240.3
u2_wildppg,ECG,I,1,FD_discrete,corpus-pooled,0.7062085307575499,nan,nan,0.001714667807724284,3000,2,25.0
u2_wildppg,ECG,I,1,FD_kanflow,corpus-pooled,10.083113381486797,nan,nan,0.11042610041285703,3000,2,25.0
u2_wildppg,ECG,I,1,Macro_F1,corpus-pooled,0.27232575041720264,nan,nan,0.0007756009139370202,3000,2,25.0
u2_wildppg,ECG,I,1,Micro_F1,corpus-pooled,0.2700043355917402,nan,nan,0.0006578208171054095,3000,2,25.0
u2_wildppg,ECG,I,2,FD_discrete,corpus-pooled,0.7199826092379029,nan,nan,0.000950107783682327,3000,2,49.6
u2_wildppg,ECG,I,2,FD_kanflow,corpus-pooled,12.56766861980077,nan,nan,0.20447684721049061,3000,2,49.6
u2_wildppg,ECG,I,2,Macro_F1,corpus-pooled,0.273664059493747,nan,nan,0.0010959645718956303,3000,2,49.6
u2_wildppg,ECG,I,2,Micro_F1,corpus-pooled,0.27586802022900825,nan,nan,0.0007707571828095159,3000,2,49.6
u2_wildppg,ECG,I,4,FD_discrete,corpus-pooled,0.7116787654403639,nan,nan,0.0011594764886220354,3000,2,98.9
u2_wildppg,ECG,I,4,FD_kanflow,corpus-pooled,13.075650619364058,nan,nan,0.19106386270699371,3000,2,98.9
u2_wildppg,ECG,I,4,Macro_F1,corpus-pooled,0.27209271347865105,nan,nan,0.001063887085746825,3000,2,98.9
u2_wildppg,ECG,I,4,Micro_F1,corpus-pooled,0.2763450670345495,nan,nan,0.0009374165272697781,3000,2,98.9
