nfe,metric,orientation,U,S,effect,ci_lo,ci_hi,rel_improvement,ci_excludes_zero,ci_side,n_clusters,n_subjects,rel_an0,rel_k2s
4,peri_qrs__a3_dabs,lower_better,0.05696372010002708,0.08302906986649969,-0.0260653497664726,-0.02618690077109528,-0.025931856608058763,-0.45757808164042674,True,below_zero (S WORSE),12400,2,-0.4155920212374737,-0.5050187529609292
4,peri_qrs__a4_amp,lower_better,0.8477034272016624,0.9047688957028862,-0.057065468501223765,-0.05967963219892945,-0.05448640902237546,-0.06731772772183024,True,below_zero (S WORSE),12400,2,-0.0896841160271241,-0.05336871334619071
4,peri_qrs__a5_energy,higher_better,2.007613173853132,1.652570708213388,-0.3550424656397441,-0.38210259875859726,-0.3308025557287689,-0.1768480453624067,True,below_zero (S WORSE),12400,2,-0.2047156584061226,-0.1553588343516974
4,peri_qrs__n,higher_better,421.00206491143757,421.00206491143757,0.0,0.0,0.0,0.0,False,spans_zero,12400,2,0.0,0.0
4,background__a1_abs,lower_better,0.2918544036687648,0.3110088871022778,-0.01915448343351301,-0.01982532002204539,-0.01844520274814279,-0.06563027041131118,True,below_zero (S WORSE),12400,2,-0.05329474927291056,-0.0796256179226584
4,background__a2_sq,lower_better,0.15809309216969752,0.1786266826003861,-0.020533590430688583,-0.021192136917106027,-0.019831288257796124,-0.1298829072724302,True,below_zero (S WORSE),12400,2,-0.0965254508928894,-0.16926066426674566
4,background__a3_dabs,lower_better,0.054501144093210455,0.08016531801864546,-0.025664173925435012,-0.025784442170435122,-0.02553915436769322,-0.47089238863578553,True,below_zero (S WORSE),12400,2,-0.4276894262663026,-0.5208953058534544
4,background__a4_amp,lower_better,0.49803063419740606,0.49402254325391093,0.004008090943495069,0.0006668753507764484,0.0073024557373011995,0.008047880327591324,True,above_zero (S better),12400,2,0.05767265831995464,-0.03547663926551434
4,background__a5_energy,higher_better,0.9228178319222607,0.792087237879394,-0.13073059404286685,-0.1387174190282871,-0.12288084971220115,-0.14166457292069287,True,below_zero (S WORSE),12400,2,-0.16380940371397013,-0.10674242496579371
4,background__n,higher_better,400.1147443284387,400.1147443284387,0.0,0.0,0.0,0.0,False,spans_zero,12400,2,0.0,0.0
4,qrs_rmse_core,lower_better,0.587402233521908,0.5963630864104705,-0.008960852888562494,-0.009552857892478858,-0.008356111000705872,-0.01525505416422342,True,below_zero (S WORSE),12400,2,-0.011993682693180194,-0.018515203826019403
4,qrs_ptp_dev,lower_better,0.48694239250164223,0.39009370727252923,0.09684868522911297,0.09513598064929607,0.09843667554433903,0.19889146379627723,True,above_zero (S better),12400,2,0.19511595493229303,0.2025965235681203
4,qrs_energy_dev,lower_better,0.6407242583122728,0.5724670448439944,0.0682572134682783,0.06307235549920236,0.07392935197815592,0.10653133946898506,True,above_zero (S better),12400,2,0.13296237503300334,0.06999935749625756
