round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
73,15914,0.756667,"[0.5,0.7)",532,0.574806,1.0,0.0056803,0.0056803,255.2465,33.0276,19.5839,11.1866
73,15914,0.756667,"[0.7,1.0)",56,0.747539,1.0,0.00576726,0.00576726,388.096,32.1931,19.8194,14.9076
73,15914,0.756667,boundary(r=t),6949,0.0,1.0,0.00919348,0.00919348,133.1515,0.0,0.0,0.0
74,16132,0.753333,"[0.0,0.1)",1831,0.049337,1.0,0.00911836,0.00911836,140.0275,33.2165,32.9912,1.5851
74,16132,0.753333,"[0.1,0.3)",3008,0.191751,1.0,0.00713772,0.00713772,205.104,33.347,32.5982,6.3323
74,16132,0.753333,"[0.3,0.5)",1585,0.385436,1.0,0.00523982,0.00523982,358.7301,33.1083,30.9115,11.7116
74,16132,0.753333,"[0.5,0.7)",486,0.578568,1.0,0.00568786,0.00568786,255.9621,33.1444,19.3817,11.1751
74,16132,0.753333,"[0.7,1.0)",40,0.750673,1.0,0.00636192,0.00636192,204.1771,32.9452,15.6168,11.8032
74,16132,0.753333,boundary(r=t),6949,0.0,1.0,0.00927787,0.00927787,131.4784,0.0,0.0,0.0
75,16350,0.75,"[0.0,0.1)",1813,0.050476,1.0,0.00932353,0.00932353,139.3473,33.1696,33.2178,1.6203
75,16350,0.75,"[0.1,0.3)",2926,0.192547,1.0,0.0070572,0.0070572,209.878,33.2979,32.1836,6.3219
75,16350,0.75,"[0.3,0.5)",1632,0.387925,1.0,0.00522856,0.00522856,330.3564,33.166,29.7776,11.3516
75,16350,0.75,"[0.5,0.7)",514,0.573307,1.0,0.00593185,0.00593185,245.6019,32.8985,19.0499,10.8456
75,16350,0.75,"[0.7,1.0)",65,0.749435,1.0,0.0058221,0.0058221,299.2825,32.6556,17.7252,13.192
75,16350,0.75,boundary(r=t),6949,0.0,1.0,0.00934298,0.00934298,131.2546,0.0,0.0,0.0
76,16568,0.746667,"[0.0,0.1)",1830,0.047561,1.0,0.00915055,0.00915055,141.3858,33.0424,33.4733,1.5471
76,16568,0.746667,"[0.1,0.3)",2914,0.192334,1.0,0.00696404,0.00696404,204.1889,33.3478,32.6938,6.3781
76,16568,0.746667,"[0.3,0.5)",1634,0.384907,1.0,0.00525708,0.00525708,352.9149,33.3738,30.8292,11.6421
76,16568,0.746667,"[0.5,0.7)",513,0.573738,1.0,0.00615034,0.00615034,222.7701,32.8405,18.1131,10.328
76,16568,0.746667,"[0.7,1.0)",59,0.74775,1.0,0.00524756,0.00524756,276.598,33.2649,17.888,13.4284
76,16568,0.746667,boundary(r=t),6949,0.0,1.0,0.00931303,0.00931303,131.2413,0.0,0.0,0.0
77,16786,0.743333,"[0.0,0.1)",1790,0.049392,1.0,0.00922159,0.00922159,138.3538,33.2015,33.5992,1.6039
77,16786,0.743333,"[0.1,0.3)",2940,0.194692,1.0,0.00683079,0.00683079,214.4344,33.2858,33.4219,6.6063
77,16786,0.743333,"[0.3,0.5)",1638,0.383742,1.0,0.00512551,0.00512551,342.5063,33.2519,31.0005,11.6772
77,16786,0.743333,"[0.5,0.7)",532,0.574032,1.0,0.00589844,0.00589844,241.6306,32.8113,18.5132,10.5465
77,16786,0.743333,"[0.7,1.0)",50,0.740828,1.0,0.00452373,0.00452373,326.7794,32.9036,19.272,14.2471
77,16786,0.743333,boundary(r=t),6949,0.0,1.0,0.00924723,0.00924723,132.157,0.0,0.0,0.0
78,17004,0.74,"[0.0,0.1)",1873,0.048501,1.0,0.00944351,0.00944351,139.6406,33.0849,33.1304,1.5577
78,17004,0.74,"[0.1,0.3)",2914,0.190656,1.0,0.00709252,0.00709252,198.7993,33.3622,32.1274,6.1944
78,17004,0.74,"[0.3,0.5)",1577,0.38717,1.0,0.0051645,0.0051645,367.2686,33.2083,31.5809,12.0178
78,17004,0.74,"[0.5,0.7)",537,0.57219,1.0,0.00552987,0.00552987,264.6175,33.0039,20.195,11.4688
78,17004,0.74,"[0.7,1.0)",49,0.740684,1.0,0.00547352,0.00547352,342.98,32.5787,17.8431,13.2855
78,17004,0.74,boundary(r=t),6949,0.0,1.0,0.00935551,0.00935551,130.7435,0.0,0.0,0.0
79,17222,0.736667,"[0.0,0.1)",1845,0.050444,1.0,0.00905086,0.00905086,142.1237,33.1429,34.3961,1.7022
79,17222,0.736667,"[0.1,0.3)",2908,0.192751,1.0,0.00695189,0.00695189,205.8233,33.2648,32.5677,6.3588
79,17222,0.736667,"[0.3,0.5)",1615,0.386398,1.0,0.0053002,0.0053002,353.6756,33.1944,30.4797,11.5643
79,17222,0.736667,"[0.5,0.7)",530,0.576095,1.0,0.00609562,0.00609562,230.3841,32.8273,18.3899,10.5288
79,17222,0.736667,"[0.7,1.0)",52,0.749807,1.0,0.00584577,0.00584577,297.2464,32.938,17.861,13.3865
79,17222,0.736667,boundary(r=t),6949,0.0,1.0,0.0093413,0.0093413,132.4895,0.0,0.0,0.0
80,17440,0.733333,"[0.0,0.1)",1832,0.049728,1.0,0.00928076,0.00928076,136.8387,33.2065,33.1562,1.6057
80,17440,0.733333,"[0.1,0.3)",2893,0.192906,1.0,0.00711032,0.00711032,207.6688,33.3085,32.6244,6.3977
80,17440,0.733333,"[0.3,0.5)",1637,0.388247,1.0,0.00526071,0.00526071,338.3981,33.1549,30.2457,11.5417
80,17440,0.733333,"[0.5,0.7)",543,0.571847,1.0,0.0059438,0.0059438,254.3967,32.8842,19.3549,10.9939
80,17440,0.733333,"[0.7,1.0)",45,0.749596,1.0,0.00544784,0.00544784,269.5371,33.2669,17.1835,12.9441
80,17440,0.733333,boundary(r=t),6949,0.0,1.0,0.00934549,0.00934549,131.776,0.0,0.0,0.0
81,17658,0.73,"[0.0,0.1)",1814,0.049248,1.0,0.00940917,0.00940917,137.4306,33.3289,33.5556,1.6029
81,17658,0.73,"[0.1,0.3)",2982,0.191837,1.0,0.00702188,0.00702188,203.6661,33.3414,32.1119,6.2454
81,17658,0.73,"[0.3,0.5)",1566,0.386281,1.0,0.00520596,0.00520596,342.6661,33.1602,30.6387,11.6246
81,17658,0.73,"[0.5,0.7)",522,0.575557,1.0,0.00580678,0.00580678,239.8796,33.0124,18.9015,10.8125
81,17658,0.73,"[0.7,1.0)",66,0.749084,1.0,0.00579952,0.00579952,296.7431,32.8683,17.1255,12.9096
81,17658,0.73,boundary(r=t),6949,0.0,1.0,0.00942609,0.00942609,130.3262,0.0,0.0,0.0
82,17876,0.726667,"[0.0,0.1)",1886,0.049596,1.0,0.00939665,0.00939665,139.7913,33.1618,33.1251,1.6048
82,17876,0.726667,"[0.1,0.3)",2921,0.190886,1.0,0.00702884,0.00702884,203.2863,33.3302,32.4722,6.2409
82,17876,0.726667,"[0.3,0.5)",1564,0.387143,1.0,0.00522917,0.00522917,372.4693,33.1688,31.4865,11.9616
82,17876,0.726667,"[0.5,0.7)",517,0.573088,1.0,0.00585184,0.00585184,246.9909,32.9184,18.7184,10.6819
82,17876,0.726667,"[0.7,1.0)",62,0.744124,1.0,0.00590069,0.00590069,279.5401,32.7467,16.6978,12.36
82,17876,0.726667,boundary(r=t),6949,0.0,1.0,0.00941225,0.00941225,130.5832,0.0,0.0,0.0
83,18094,0.723333,"[0.0,0.1)",1834,0.049503,1.0,0.00945268,0.00945268,137.2948,33.2203,32.9734,1.597
83,18094,0.723333,"[0.1,0.3)",2953,0.192736,1.0,0.00706528,0.00706528,206.189,33.3146,32.7561,6.4111
83,18094,0.723333,"[0.3,0.5)",1580,0.386451,1.0,0.00510024,0.00510024,356.6048,33.1322,31.6887,12.0087
83,18094,0.723333,"[0.5,0.7)",544,0.578059,1.0,0.00572473,0.00572473,252.8243,33.1183,19.5987,11.2391
83,18094,0.723333,"[0.7,1.0)",39,0.746499,1.0,0.00618764,0.00618764,246.1277,33.3302,17.3673,12.9246
83,18094,0.723333,boundary(r=t),6949,0.0,1.0,0.00936336,0.00936336,131.6623,0.0,0.0,0.0
84,18312,0.72,"[0.0,0.1)",1795,0.048937,1.0,0.00947039,0.00947039,138.9418,33.1191,32.9668,1.5578
84,18312,0.72,"[0.1,0.3)",2938,0.190862,1.0,0.00698901,0.00698901,206.8257,33.2865,32.5062,6.2983
84,18312,0.72,"[0.3,0.5)",1601,0.385826,1.0,0.00514671,0.00514671,344.6589,33.2828,30.8905,11.7304
84,18312,0.72,"[0.5,0.7)",563,0.573308,1.0,0.00565857,0.00565857,250.3436,33.0263,19.4782,11.054
84,18312,0.72,"[0.7,1.0)",53,0.742426,1.0,0.0058197,0.0058197,278.312,33.144,17.1091,12.6681
84,18312,0.72,boundary(r=t),6949,0.0,1.0,0.00932772,0.00932772,131.1133,0.0,0.0,0.0
85,18530,0.716667,"[0.0,0.1)",1827,0.049348,1.0,0.0094681,0.0094681,138.7802,33.1958,33.0584,1.6012
85,18530,0.716667,"[0.1,0.3)",2906,0.193145,1.0,0.00698545,0.00698545,213.9111,33.3433,33.3347,6.5432
85,18530,0.716667,"[0.3,0.5)",1643,0.385052,1.0,0.00528844,0.00528844,344.7294,33.3782,30.4927,11.5683
85,18530,0.716667,"[0.5,0.7)",511,0.574257,1.0,0.00582419,0.00582419,242.1025,32.869,18.8116,10.7135
85,18530,0.716667,"[0.7,1.0)",63,0.7519,1.0,0.00573521,0.00573521,302.2925,32.3766,17.0812,12.9387
85,18530,0.716667,boundary(r=t),6949,0.0,1.0,0.00934821,0.00934821,131.3961,0.0,0.0,0.0
86,18748,0.713333,"[0.0,0.1)",1773,0.04949,1.0,0.00950737,0.00950737,136.005,33.2526,32.9702,1.61
86,18748,0.713333,"[0.1,0.3)",2978,0.193528,1.0,0.00693417,0.00693417,212.0203,33.3623,33.2615,6.5415
86,18748,0.713333,"[0.3,0.5)",1613,0.385081,1.0,0.00521019,0.00521019,347.4576,33.2378,30.7263,11.6561
86,18748,0.713333,"[0.5,0.7)",524,0.577487,1.0,0.00566934,0.00566934,274.7742,33.0729,20.0998,11.4781
86,18748,0.713333,"[0.7,1.0)",62,0.74936,1.0,0.00629699,0.00629699,281.8201,32.5863,16.7657,12.5466
86,18748,0.713333,boundary(r=t),6949,0.0,1.0,0.00942275,0.00942275,130.4241,0.0,0.0,0.0
87,18966,0.71,"[0.0,0.1)",1780,0.049664,1.0,0.00933827,0.00933827,140.2603,33.14,33.0551,1.6187
87,18966,0.71,"[0.1,0.3)",2986,0.190245,1.0,0.00696259,0.00696259,209.8182,33.275,33.2143,6.4167
87,18966,0.71,"[0.3,0.5)",1595,0.385892,1.0,0.00504344,0.00504344,371.9678,33.3087,32.4571,12.3441
87,18966,0.71,"[0.5,0.7)",537,0.576326,1.0,0.00585369,0.00585369,252.8382,33.0784,19.594,11.1901
87,18966,0.71,"[0.7,1.0)",52,0.761859,1.0,0.00576245,0.00576245,351.5099,32.4179,17.9688,13.7744
87,18966,0.71,boundary(r=t),6949,0.0,1.0,0.00938,0.00938,131.1785,0.0,0.0,0.0
88,19184,0.706667,"[0.0,0.1)",1844,0.050097,1.0,0.00954159,0.00954159,136.4177,33.1805,33.7496,1.6398
88,19184,0.706667,"[0.1,0.3)",2956,0.192177,1.0,0.00700743,0.00700743,208.6454,33.3367,32.3868,6.3385
88,19184,0.706667,"[0.3,0.5)",1546,0.388828,1.0,0.0050648,0.0050648,340.3107,33.2865,30.666,11.7361
88,19184,0.706667,"[0.5,0.7)",537,0.574504,1.0,0.00587711,0.00587711,254.8705,33.0026,19.7813,11.2518
88,19184,0.706667,"[0.7,1.0)",67,0.740963,1.0,0.00609244,0.00609244,220.6738,32.5864,16.0013,11.8764
88,19184,0.706667,boundary(r=t),6949,0.0,1.0,0.00948615,0.00948615,129.6601,0.0,0.0,0.0
89,19402,0.703333,"[0.0,0.1)",1835,0.048894,1.0,0.00956754,0.00956754,138.4419,33.1954,33.1681,1.59
89,19402,0.703333,"[0.1,0.3)",2981,0.193721,1.0,0.00703094,0.00703094,208.118,33.3809,32.9687,6.4508
89,19402,0.703333,"[0.3,0.5)",1563,0.388321,1.0,0.00515929,0.00515929,346.4874,33.1607,30.9965,11.8348
89,19402,0.703333,"[0.5,0.7)",519,0.574119,1.0,0.00568873,0.00568873,265.9324,32.7861,19.8379,11.2748
89,19402,0.703333,"[0.7,1.0)",52,0.751765,1.0,0.00566779,0.00566779,274.7181,33.4557,17.7386,13.287
89,19402,0.703333,boundary(r=t),6949,0.0,1.0,0.00939118,0.00939118,130.7198,0.0,0.0,0.0
90,19620,0.7,"[0.0,0.1)",1799,0.049764,1.0,0.00940576,0.00940576,138.8606,33.3209,33.5552,1.624
90,19620,0.7,"[0.1,0.3)",2891,0.19356,1.0,0.00697796,0.00697796,212.1906,33.3603,33.3728,6.546
90,19620,0.7,"[0.3,0.5)",1601,0.384908,1.0,0.00512998,0.00512998,369.8601,33.2232,31.761,12.0212
90,19620,0.7,"[0.5,0.7)",587,0.5743,1.0,0.00592406,0.00592406,238.9304,32.9999,18.9204,10.8168
90,19620,0.7,"[0.7,1.0)",72,0.747545,1.0,0.00527587,0.00527587,285.9896,33.0201,17.578,13.1092
90,19620,0.7,boundary(r=t),6949,0.0,1.0,0.00947028,0.00947028,130.3476,0.0,0.0,0.0
91,19838,0.696667,"[0.0,0.1)",1885,0.04937,1.0,0.00972451,0.00972451,135.9942,33.2562,32.3091,1.557
91,19838,0.696667,"[0.1,0.3)",2933,0.191532,1.0,0.00709293,0.00709293,207.2769,33.3557,32.9186,6.3818
91,19838,0.696667,"[0.3,0.5)",1529,0.386433,1.0,0.00509636,0.00509636,368.2547,33.1133,32.2875,12.2543
91,19838,0.696667,"[0.5,0.7)",551,0.582438,1.0,0.00577426,0.00577426,250.7116,33.1176,19.3686,11.2199
91,19838,0.696667,"[0.7,1.0)",52,0.748591,1.0,0.00574494,0.00574494,289.5219,32.468,17.2273,12.8642
91,19838,0.696667,boundary(r=t),6949,0.0,1.0,0.00948788,0.00948788,129.5786,0.0,0.0,0.0
92,20056,0.693333,"[0.0,0.1)",1774,0.049272,1.0,0.00949671,0.00949671,137.699,33.2451,33.277,1.6276
92,20056,0.693333,"[0.1,0.3)",2948,0.193602,1.0,0.00705214,0.00705214,212.2563,33.4088,33.6786,6.6135
92,20056,0.693333,"[0.3,0.5)",1634,0.387825,1.0,0.00511727,0.00511727,374.1573,33.1208,32.594,12.4806
92,20056,0.693333,"[0.5,0.7)",531,0.575619,1.0,0.00553172,0.00553172,282.238,32.9815,20.7267,11.8076
92,20056,0.693333,"[0.7,1.0)",63,0.745277,1.0,0.00505488,0.00505488,423.3233,32.5739,20.448,15.3598
92,20056,0.693333,boundary(r=t),6949,0.0,1.0,0.00943546,0.00943546,130.4781,0.0,0.0,0.0
93,20274,0.69,"[0.0,0.1)",1835,0.04818,1.0,0.00960611,0.00960611,137.5611,33.1285,32.9812,1.5576
93,20274,0.69,"[0.1,0.3)",2916,0.192378,1.0,0.00725314,0.00725314,204.0137,33.3424,32.2403,6.2821
93,20274,0.69,"[0.3,0.5)",1608,0.383537,1.0,0.00506432,0.00506432,380.9289,33.1454,32.229,12.1303
93,20274,0.69,"[0.5,0.7)",540,0.576141,1.0,0.00582547,0.00582547,247.0829,33.0188,19.466,11.1291
93,20274,0.69,"[0.7,1.0)",51,0.754807,1.0,0.00585522,0.00585522,267.0888,33.2599,17.1512,12.9066
93,20274,0.69,boundary(r=t),6949,0.0,1.0,0.0094821,0.0094821,129.9166,0.0,0.0,0.0
94,20492,0.686667,"[0.0,0.1)",1829,0.049587,1.0,0.00946981,0.00946981,137.1545,33.215,33.0124,1.6065
94,20492,0.686667,"[0.1,0.3)",2985,0.193045,1.0,0.00704266,0.00704266,214.4344,33.362,33.2894,6.5363
94,20492,0.686667,"[0.3,0.5)",1540,0.387094,1.0,0.00519455,0.00519455,358.7965,33.2457,31.3212,11.8735
94,20492,0.686667,"[0.5,0.7)",529,0.573266,1.0,0.00582545,0.00582545,244.0119,33.0695,19.3471,11.0285
94,20492,0.686667,"[0.7,1.0)",67,0.741177,1.0,0.00545947,0.00545947,341.1015,32.8617,19.3091,14.3708
94,20492,0.686667,boundary(r=t),6949,0.0,1.0,0.00957336,0.00957336,129.4931,0.0,0.0,0.0
95,20710,0.683333,"[0.0,0.1)",1853,0.05055,1.0,0.00972634,0.00972634,132.7795,33.2864,33.2846,1.6555
95,20710,0.683333,"[0.1,0.3)",2878,0.193671,1.0,0.00695499,0.00695499,213.9471,33.3114,33.5966,6.6429
95,20710,0.683333,"[0.3,0.5)",1617,0.386296,1.0,0.00515316,0.00515316,365.2254,33.2105,31.6499,12.0328
95,20710,0.683333,"[0.5,0.7)",526,0.575242,1.0,0.00568907,0.00568907,268.9896,33.0175,20.0271,11.4325
95,20710,0.683333,"[0.7,1.0)",76,0.745207,1.0,0.00522438,0.00522438,413.9807,32.7489,19.5863,14.7773
95,20710,0.683333,boundary(r=t),6949,0.0,1.0,0.00947032,0.00947032,130.4816,0.0,0.0,0.0
96,20928,0.68,"[0.0,0.1)",1871,0.050185,1.0,0.00959821,0.00959821,136.9934,33.2001,32.4477,1.6154
96,20928,0.68,"[0.1,0.3)",2887,0.193046,1.0,0.00713581,0.00713581,203.6201,33.3406,32.3936,6.3294
96,20928,0.68,"[0.3,0.5)",1582,0.385005,1.0,0.00522875,0.00522875,341.1871,33.1683,30.2443,11.4905
96,20928,0.68,"[0.5,0.7)",545,0.57705,1.0,0.00585117,0.00585117,255.3507,32.8226,19.3736,11.0881
96,20928,0.68,"[0.7,1.0)",65,0.756029,1.0,0.00508641,0.00508641,350.2828,32.6859,19.8012,14.9171
96,20928,0.68,boundary(r=t),6949,0.0,1.0,0.00960406,0.00960406,128.6599,0.0,0.0,0.0
97,21146,0.676667,"[0.0,0.1)",1774,0.050747,1.0,0.00987712,0.00987712,132.3983,33.3114,33.5367,1.661
97,21146,0.676667,"[0.1,0.3)",2974,0.191567,1.0,0.0071062,0.0071062,202.7873,33.3265,32.5432,6.2832
97,21146,0.676667,"[0.3,0.5)",1586,0.386473,1.0,0.00502397,0.00502397,403.0273,33.1915,33.4436,12.7315
97,21146,0.676667,"[0.5,0.7)",551,0.579001,1.0,0.00576701,0.00576701,260.2176,32.8855,19.4886,11.1986
97,21146,0.676667,"[0.7,1.0)",65,0.758336,1.0,0.00490285,0.00490285,378.8894,32.8452,19.026,14.4737
97,21146,0.676667,boundary(r=t),6949,0.0,1.0,0.00965716,0.00965716,128.7946,0.0,0.0,0.0
98,21364,0.673333,"[0.0,0.1)",1797,0.048938,1.0,0.00984865,0.00984865,134.1218,33.3897,31.9164,1.5333
98,21364,0.673333,"[0.1,0.3)",2947,0.192923,1.0,0.00698165,0.00698165,211.8971,33.3663,33.4274,6.5552
98,21364,0.673333,"[0.3,0.5)",1608,0.388831,1.0,0.00517449,0.00517449,356.371,33.1589,31.3956,11.9175
98,21364,0.673333,"[0.5,0.7)",541,0.579219,1.0,0.00592654,0.00592654,249.0368,32.9175,19.2042,11.0255
98,21364,0.673333,"[0.7,1.0)",57,0.750811,1.0,0.00546471,0.00546471,279.224,32.5376,17.2211,12.9218
98,21364,0.673333,boundary(r=t),6949,0.0,1.0,0.00962509,0.00962509,128.8912,0.0,0.0,0.0
99,21582,0.67,"[0.0,0.1)",1824,0.050364,1.0,0.00958273,0.00958273,137.0178,33.2328,32.7522,1.6201
99,21582,0.67,"[0.1,0.3)",2934,0.191851,1.0,0.00711328,0.00711328,206.4676,33.4391,32.8215,6.3784
99,21582,0.67,"[0.3,0.5)",1643,0.385248,1.0,0.00513384,0.00513384,350.622,33.268,31.2451,11.8327
99,21582,0.67,"[0.5,0.7)",485,0.571876,1.0,0.00583964,0.00583964,247.6152,32.7741,19.4381,11.017
99,21582,0.67,"[0.7,1.0)",64,0.742211,1.0,0.00512634,0.00512634,396.8474,33.2782,19.9193,14.8931
99,21582,0.67,boundary(r=t),6949,0.0,1.0,0.00957592,0.00957592,129.6878,0.0,0.0,0.0
100,21800,0.666667,"[0.0,0.1)",1879,0.04837,1.0,0.00974419,0.00974419,133.918,33.2376,32.7393,1.5386
100,21800,0.666667,"[0.1,0.3)",2900,0.192367,1.0,0.00708923,0.00708923,206.5956,33.3042,32.8944,6.4527
100,21800,0.666667,"[0.3,0.5)",1537,0.388183,1.0,0.00496237,0.00496237,350.9467,33.2275,31.4656,12.0316
100,21800,0.666667,"[0.5,0.7)",569,0.575225,1.0,0.00559964,0.00559964,272.0207,33.0957,20.5267,11.7126
100,21800,0.666667,"[0.7,1.0)",65,0.740602,1.0,0.00556556,0.00556556,305.5085,32.7857,18.6992,13.8594
100,21800,0.666667,boundary(r=t),6949,0.0,1.0,0.00966853,0.00966853,128.029,0.0,0.0,0.0
101,22018,0.663333,"[0.0,0.1)",1785,0.049692,1.0,0.00949025,0.00949025,136.2187,33.2606,32.6842,1.6087
101,22018,0.663333,"[0.1,0.3)",2961,0.194632,1.0,0.0070494,0.0070494,209.8252,33.3741,32.9629,6.4774
101,22018,0.663333,"[0.3,0.5)",1610,0.387581,1.0,0.00512228,0.00512228,376.8991,33.1839,32.3579,12.371
101,22018,0.663333,"[0.5,0.7)",545,0.576043,1.0,0.00579858,0.00579858,282.0158,32.9381,19.9991,11.396
101,22018,0.663333,"[0.7,1.0)",49,0.750068,1.0,0.00464284,0.00464284,336.8905,33.225,20.5703,15.426
101,22018,0.663333,boundary(r=t),6949,0.0,1.0,0.00951121,0.00951121,130.4045,0.0,0.0,0.0
102,22236,0.66,"[0.0,0.1)",1897,0.049958,1.0,0.00999619,0.00999619,133.3282,33.2893,31.9896,1.5589
102,22236,0.66,"[0.1,0.3)",2858,0.194544,1.0,0.00699549,0.00699549,212.3394,33.3917,33.6823,6.6312
102,22236,0.66,"[0.3,0.5)",1622,0.384915,1.0,0.00509506,0.00509506,379.7449,33.2952,32.9841,12.4221
102,22236,0.66,"[0.5,0.7)",514,0.580696,1.0,0.00535309,0.00535309,289.888,33.1559,21.2291,12.1883
102,22236,0.66,"[0.7,1.0)",59,0.743508,1.0,0.00534326,0.00534326,283.4748,32.7416,17.5237,13.0623
102,22236,0.66,boundary(r=t),6949,0.0,1.0,0.00966351,0.00966351,128.4731,0.0,0.0,0.0
103,22454,0.656667,"[0.0,0.1)",1858,0.050009,1.0,0.00970319,0.00970319,135.7973,33.2381,33.3396,1.6231
103,22454,0.656667,"[0.1,0.3)",2865,0.195043,1.0,0.00723839,0.00723839,210.5087,33.3657,33.0984,6.5778
103,22454,0.656667,"[0.3,0.5)",1573,0.384528,1.0,0.0051617,0.0051617,385.011,33.2959,32.5372,12.3058
103,22454,0.656667,"[0.5,0.7)",580,0.573666,1.0,0.00559549,0.00559549,283.5546,33.072,20.4913,11.6351
103,22454,0.656667,"[0.7,1.0)",74,0.755106,1.0,0.00506978,0.00506978,348.2928,32.7095,18.1686,13.8072
103,22454,0.656667,boundary(r=t),6949,0.0,1.0,0.00964848,0.00964848,128.9187,0.0,0.0,0.0
104,22672,0.653333,"[0.0,0.1)",1805,0.049237,1.0,0.01001494,0.01001494,132.411,33.3457,31.7563,1.5411
104,22672,0.653333,"[0.1,0.3)",2929,0.19165,1.0,0.00712651,0.00712651,205.7173,33.3328,32.6355,6.3489
104,22672,0.653333,"[0.3,0.5)",1637,0.387115,1.0,0.00503474,0.00503474,363.5303,33.2045,31.7498,12.1201
104,22672,0.653333,"[0.5,0.7)",525,0.575842,1.0,0.0056945,0.0056945,265.5322,33.0002,20.2065,11.5412
104,22672,0.653333,"[0.7,1.0)",54,0.751872,1.0,0.0053288,0.0053288,658.3939,33.2695,22.4883,17.1561
104,22672,0.653333,boundary(r=t),6949,0.0,1.0,0.00961492,0.00961492,129.3867,0.0,0.0,0.0
105,22890,0.65,"[0.0,0.1)",1752,0.04793,1.0,0.00970957,0.00970957,135.7225,33.3243,33.3278,1.5533
105,22890,0.65,"[0.1,0.3)",2942,0.19168,1.0,0.00729856,0.00729856,201.4371,33.4254,32.2781,6.272
105,22890,0.65,"[0.3,0.5)",1617,0.38626,1.0,0.00528516,0.00528516,361.061,33.2499,31.2433,11.8769
105,22890,0.65,"[0.5,0.7)",570,0.573071,1.0,0.0056722,0.0056722,251.9782,33.0745,19.9995,11.3821
105,22890,0.65,"[0.7,1.0)",69,0.752211,1.0,0.00527838,0.00527838,289.5939,32.7564,17.653,13.3223
105,22890,0.65,boundary(r=t),6949,0.0,1.0,0.00958056,0.00958056,128.8167,0.0,0.0,0.0
106,23108,0.646667,"[0.0,0.1)",1832,0.049592,1.0,0.00984165,0.00984165,134.956,33.3808,32.0828,1.568
106,23108,0.646667,"[0.1,0.3)",2903,0.193965,1.0,0.00707929,0.00707929,205.1725,33.3586,32.9837,6.4775
106,23108,0.646667,"[0.3,0.5)",1637,0.38619,1.0,0.00518181,0.00518181,371.8218,33.272,31.7123,12.0707
106,23108,0.646667,"[0.5,0.7)",518,0.576797,1.0,0.00584887,0.00584887,281.9296,32.911,20.1151,11.4925
106,23108,0.646667,"[0.7,1.0)",60,0.749943,1.0,0.00548412,0.00548412,434.8233,32.7454,18.8292,14.2339
106,23108,0.646667,boundary(r=t),6949,0.0,1.0,0.00968157,0.00968157,127.7909,0.0,0.0,0.0
107,23326,0.643333,"[0.0,0.1)",1790,0.050192,1.0,0.00967428,0.00967428,136.312,33.2049,32.4609,1.5858
107,23326,0.643333,"[0.1,0.3)",2968,0.192049,1.0,0.00712323,0.00712323,205.4627,33.4112,32.8427,6.366
107,23326,0.643333,"[0.3,0.5)",1575,0.384388,1.0,0.00501601,0.00501601,365.3222,33.2371,32.1898,12.1318
107,23326,0.643333,"[0.5,0.7)",533,0.577958,1.0,0.00575012,0.00575012,261.9825,32.97,19.9662,11.5093
107,23326,0.643333,"[0.7,1.0)",84,0.74975,1.0,0.00510716,0.00510716,382.522,33.1311,19.7692,14.7887
107,23326,0.643333,boundary(r=t),6949,0.0,1.0,0.00960709,0.00960709,128.5535,0.0,0.0,0.0
108,23544,0.64,"[0.0,0.1)",1833,0.049096,1.0,0.01005119,0.01005119,132.968,33.2236,32.2839,1.5512
108,23544,0.64,"[0.1,0.3)",2928,0.192215,1.0,0.00706306,0.00706306,210.4078,33.3906,33.3145,6.4924
108,23544,0.64,"[0.3,0.5)",1565,0.383185,1.0,0.00511247,0.00511247,369.8169,33.263,32.4276,12.1809
108,23544,0.64,"[0.5,0.7)",567,0.572808,1.0,0.00590498,0.00590498,268.5357,33.0394,20.4252,11.5471
108,23544,0.64,"[0.7,1.0)",57,0.745088,1.0,0.00524245,0.00524245,246.8622,32.7745,17.3059,12.8673
108,23544,0.64,boundary(r=t),6949,0.0,1.0,0.00978315,0.00978315,127.7485,0.0,0.0,0.0
109,23762,0.636667,"[0.0,0.1)",1813,0.048694,1.0,0.00970554,0.00970554,135.4779,33.212,32.3285,1.5602
109,23762,0.636667,"[0.1,0.3)",2907,0.193074,1.0,0.00722268,0.00722268,205.7051,33.3536,32.1552,6.3229
109,23762,0.636667,"[0.3,0.5)",1612,0.389485,1.0,0.00511874,0.00511874,371.2846,33.2264,32.0817,12.3508
109,23762,0.636667,"[0.5,0.7)",568,0.571355,1.0,0.00582207,0.00582207,260.525,33.1341,20.1074,11.386
109,23762,0.636667,"[0.7,1.0)",50,0.745092,1.0,0.00572878,0.00572878,273.4057,32.4023,17.0727,12.7094
109,23762,0.636667,boundary(r=t),6949,0.0,1.0,0.00958714,0.00958714,128.8441,0.0,0.0,0.0
110,23980,0.633333,"[0.0,0.1)",1849,0.049454,1.0,0.01011752,0.01011752,129.5086,33.3531,33.1482,1.6268
110,23980,0.633333,"[0.1,0.3)",2904,0.19243,1.0,0.00717967,0.00717967,202.9607,33.3451,32.5783,6.3569
